Jock Wells,1936,Flanker,nr.Dargaville,2,2,0,0,g,n,i
Colin Gillies,1936,Fly-half,Oamaru,1,1,0,0,New Zealand/Aotearoa,Otago,Waitaki District
Ronald Ward,1936,Flanker,Riverton,3,2,0,0,United States of America,Wyoming,Fremont County
Donald Cobden,1937,Wing,Christchurch,1,1,0,0,New Zealand/Aotearoa,Canterbury,Christchurch City
John Dick,1937,Wing,Auckland,3,2,1,3,New Zealand/Aotearoa,Auckland,Missing
John Hooper,1937,Five-eighth,Christchurch,3,1,0,0,New Zealand/Aotearoa,Canterbury,Christchurch City
Allan Parkhill,1937,No. 8,Palmerston,6,4,1,3,Cook Islands,Palmerston,Missing
Harold Simon,1937,Scrum-half,Kingston,3,1,0,0,Jamaica,Surrey County,Kingston and St. Andrew Corporation
John Sullivan,1937,Centre,Tahora,6,4,3,9,New Zealand/Aotearoa,Manawatu-Wanganui,Tahora
John Taylor,1937,Fullback,Mataura,6,4,0,24,New Zealand/Aotearoa,Southland,Gore District
David Trevathan,1937,Fly-half,Mosgiel Junction,3,1,0,16,g,n,i
Bill Phillips,1937,Wing,Raglan,3,2,1,3,United Kingdom,Wales,Monmouthshire
Trevor Berghan,1938,Fly-half,Houhora,3,3,0,0,New Zealand/Aotearoa,Northland,Far North District
Snow Bowman,1938,Flanker,Auckland,3,3,2,6,New Zealand/Aotearoa,Auckland,Missing
Les George,1938,Prop,Invercargill,3,3,0,0,New Zealand/Aotearoa,Southland,Invercargill City
Harold Milliken,1938,Lock,Christchurch,3,3,1,3,New Zealand/Aotearoa,Canterbury,Christchurch City
Thomas Morrison,1938,Wing,Gisborne,3,3,0,4,New Zealand/Aotearoa,Gisborne,Missing
Charlie Quaid,1938,Hooker,Christchurch,2,2,0,0,New Zealand/Aotearoa,Canterbury,Christchurch City
Charles Saxton,1938,Scrum-half,Kurow,3,3,3,9,New Zealand/Aotearoa,Canterbury,Waitaki District
Fred Allen,1946,Five-eighth,Oamaru,6,4,0,0,New Zealand/Aotearoa,Otago,Waitaki District
Wally Argus,1946,Wing,Auckland,4,4,4,12,New Zealand/Aotearoa,Auckland,Missing
Has Catley,1946,Hooker,Hamilton,7,3,0,0,Canada,Ontario,Hamilton
John Dunn,1946,Wing,Otahuhu,1,1,0,0,New Zealand/Aotearoa,Auckland,Mangere-Otahuhu
Ken Elliott,1946,No. 8,Wellington,2,2,1,3,New Zealand/Aotearoa,Wellington,Wellington City
Ron Elvidge,1946,Five-eighth,Timaru,9,4,4,12,New Zealand/Aotearoa,Canterbury,Timaru District
Jack Finlay,1946,No. 8,Normanby,1,1,1,3,United Kingdom,England,Yorkshire and the Humber
Harry Frazer,1946,Lock,Wanganui,5,4,1,3,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District
Jimmy Haig,1946,Scrum-half,Prestonpans,2,2,1,3,United Kingdom,Scotland,East Lothian
Maurice McHugh,1946,Flanker,Auckland,3,2,0,0,New Zealand/Aotearoa,Auckland,Missing
Pat Rhind,1946,Prop,Lyttelton,2,2,0,0,New Zealand/Aotearoa,Canterbury,Christchurch City
Bob Scott,1946,Fullback,Wellington,17,10,0,74,New Zealand/Aotearoa,Wellington,Wellington City
John Smith,1946,Centre,Kaikohe,4,2,1,6,New Zealand/Aotearoa,Northland,Far North District
Roy White,1946,Flanker,Dannevirke,4,4,1,3,New Zealand/Aotearoa,Manawatu-Wanganui,Tararua District
Charlie Willocks,1946,Lock,Balclutha,5,2,0,0,New Zealand/Aotearoa,Otago,Clutha District
John McRae,1946,Hooker,Springhills,2,2,0,0,New Zealand/Aotearoa,Southland,Springhills
Eric Boggs,1946,Wing,Whangarei,2,1,0,0,New Zealand/Aotearoa,Northland,Whangarei District
Thomas Budd,1946,Lock,Bluff,2,1,0,0,New Zealand/Aotearoa,Southland,Invercargill City
