Sammy Henderson,1949,Wing,Gisborne,7,3,2,6
Jack McNab,1949,Flanker,Owaka,6,2,0,0
Laurence Savage,1949,Scrum-half,Nelson,3,0,0,0
Kevin Skinner,1949,Prop,Dunedin,20,12,1,3
Peter Johnstone,1949,No. 8,Mosgiel,9,6,1,3
Bill Meates,1949,Wing,Greymouth,7,3,0,0
Vince Bevan,1949,Scrum-half,Wellington,6,3,0,0
Kiwi Blake,1949,Flanker,Carterton,1,0,0,0
Ron Bryers,1949,Lock,Raetihi,1,0,0,0
Ronald Dobson,1949,Five-eighth,Auckland,1,0,0,0
Arthur Hughes,1949,Hooker,Auckland,6,3,0,0
Jack Kelly,1949,Fullback,Ashburton,2,0,0,3
Bert Lunn,1949,Flanker,Alexandra,2,0,0,0
Graham Moore,1949,Wing,Wellington,1,0,1,3
Bill Mumm,1949,Prop,Mokihinui,1,0,0,0
Rex Orr,1949,Fullback,Gore,1,0,0,0
Bob Stuart,1949,No. 8,Dunedin,7,3,1,3
Tiny White,1949,Lock,Gisborne,23,15,3,9
Hector Wilson,1949,Prop,Beaumont,5,4,1,3
Neville Black,1949,Scrum-half,Kawakawa,1,0,0,0
Pat Crowley,1949,Flanker,Wanganui,6,3,1,3
Desmond Christian,1949,No. 8,Auckland,1,0,0,0
Red Delamore,1949,Fly-half,Thames,1,0,0,0
Jack Bond,1949,Prop,Carterton,1,0,0,0
Ray O'Callaghan,1949,Five-eighth,Wellington,1,0,0,3
Des O'Donnell,1949,Prop,Palmerston North,1,0,0,0
Roy Roper,1949,Centre,Owhango,5,3,3,9
Harry Rowley,1949,No. 8,Cromwell,1,0,0,0
George Beatty,1950,Fly-half,New Plymouth,1,0,0,0
Brownie Cherrington,1950,Wing,Otiria,1,0,0,0
Laurie Haig,1950,Fly-half,Prestonpans,9,8,1,5
Graham Mexted,1950,No. 8,Greytown,1,1,0,0
John Tanner,1950,Centre,Auckland,5,4,1,3
Snow Cockerill,1951,Fullback,Hawera,3,3,0,11
Bob Duff,1951,Lock,Lyttelton,11,8,0,0
Percy Erceg,1951,Wing,Waipapakauri,4,3,0,0
Ronald Jarden,1951,Wing,Lower Hutt,16,11,7,42
Thomas Lynch,1951,Five-eighth,Naseby,3,3,2,9
William McCaw,1951,No. 8,Gore,5,3,0,0
Charles Robinson,1951,Flanker,Bluff,5,4,1,3
Leo Steele,1951,Scrum-half,Wellington,3,3,0,0
Norman Wilson,1951,Hooker,Masterton,3,3,1,3
Raymond Bell,1951,Wing,Dunedin,3,2,1,6
Peter Eastgate,1952,Prop,Nelson,3,2,0,0
Allan Elsom,1952,Centre,Christchurch,6,3,0,3
Jim Fitzgerald,1952,Five-eighth,Wellington,1,0,1,3
John Hotop,1952,Fly-half,Alexandra,3,1,1,6
Ian Irvine,1952,Hooker,Carterton,1,0,0,0
Hugh McLaren,1952,No. 8,Auckland,1,0,0,0
Kevin Meates,1952,No. 8,Greymouth,2,1,0,0
Ponty Reid,1952,Scrum-half,Te Kuiti,5,4,0,0
Noel Bowden,1952,Fullback,Whangarei,1,1,0,3
Mick Bremner,1952,Five-eighth,Otorohanga,2,1,0,0
Keith Davis,1952,Scrum-half,Whakatane,10,7,0,0
Ian Hammond,1952,Hooker,Blenheim,1,1,0,0
Jack Skeen,1952,Flanker,Auckland,1,1,0,0
Bill Clark,1953,Flanker,Motueka,9,7,3,9
Ian Clarke,1953,Prop,Kaponga,24,19,0,0
Nelson Dalzell,1953,Lock,N.Cant.,5,3,1,3
Brian Fitzpatrick,1953,Five-eighth,Opotiki,3,1,0,0
Ron Hemi,1953,Hooker,Whangarei,16,12,1,3
Richard Bowers,1954,Fly-half,Rawhiti,2,1,0,0
Morrie Dixon,1954,Wing,Christchurch,10,8,2,6
Colin Loader,1954,Centre,Dannevirke,4,3,0,0
Desmond Oliver,1954,Flanker,Palmerston North,2,1,0,0
Snow White,1954,Prop,Kawakawa,4,2,0,0
Tiger Hilton-Jones,1954,Flanker,Kaitaia,11,9,2,6
Douglas Wilson,1954,Five-eighth,Wanganui,2,2,0,0
Robin Archer,1955,Fly-half,Gore,4,4,0,0
Peter Burke,1955,No. 8,Tauranga,3,3,0,0
Mark Irwin,1955,Prop,Gisborne,7,4,0,0
Ross Smith,1955,Wing,Ashburton,1,1,0,0
Kevin Stuart,1955,Fullback,Dunedin,1,1,0,0
Lindsay Townsend,1955,Scrum-half,Mataura,2,1,0,0
Ivan Vodanovich,1955,Prop,Wanganui,3,2,1,3
Pat Walsh,1955,Fullback,Kaitaia,13,10,4,12
Bill Gray,1955,Five-eighth,Te Puke,6,4,0,0
Tom Katene,1955,Wing,Taranaki,1,1,0,0
Ross Brown,1955,Fly-half,New Plymouth,16,13,3,12
John Buxton,1955,Flanker,Auckland,2,1,0,0
Tiny Hill,1955,Lock,New Plymouth,11,9,0,0
Donald McIntosh,1956,Flanker,Lower Hutt,4,3,0,0
Patrick Vincent,1956,Scrum-half,Wataroa,2,1,0,0
Francis McAtamney,1956,Prop,Middlemarch,1,0,0,0
Ian MacEwan,1956,Lock,Auckland,20,14,2,6
Denis Young,1956,Hooker,Christchurch,22,15,0,0
Don Clarke,1956,Fullback,Pihama,31,24,2,207
Terry Lineen,1957,Five-eighth,Auckland,12,8,0,0
Frank McMullen,1957,Wing,Auckland,11,8,4,12
Colin Meads,1957,Lock,Cambridge,55,41,7,21
Wilson Whineray,1957,Prop,Auckland,32,24,2,6
Mick Cossey,1958,Wing,Papakura,1,1,0,0
Thomas Coughlan,1958,Flanker,Temuka,1,1,0,0
David Graham,1958,Flanker,Stratford,22,17,2,6
David Ashby,1958,Fullback,Mataura,1,0,0,0
Ernest Pickering,1958,Flanker,Te Kuiti,3,1,0,0
James Watt,1958,Wing,Dunedin,9,5,1,3
Adrian Clarke,1958,Fly-half,Christchurch,3,1,0,0
William Gillespie,1958,Flanker,Cromwell,1,1,0,0
Brian Finlay,1959,Flanker,Cromwell,1,1,0,0
