Arthur Darby,1899,Forward,Chester,1,0,0,0,United Kingdom,England,North West England
John Shooter,1899,Forward,Nottingham,4,1,0,0,United Kingdom,England,East Midlands
Aubrey Dowson,1899,Forward,Stockport,1,0,0,0,United Kingdom,England,North West England
Reginald Hobbs,1899,Forward,Tyldesley,2,0,0,0,United Kingdom,England,North West England
John Matters,1899,Wing,Stoke Damerel,1,0,0,0,United Kingdom,PL1 5PA,England
Reginald Schwarz,1899,Fly-half,Lewisham,3,0,0,0,United Kingdom,England,Greater London
Bim Baxter,1900,Forward,Cheshire,3,1,0,0,United States of America,Connecticut,New Haven County
Fred Bell,1900,Forward,Cullercoates,1,0,0,0,United Kingdom,England,North East England
Robert Bell,1900,Forward,Newcastle-upon-Tyne,3,1,0,0,United Kingdom,England,North East England
Arthur Brettargh,1900,Centre,Cheshire,8,1,1,3,United States of America,Connecticut,New Haven County
William Cobby,1900,Forward,Hull,1,0,0,0,United Kingdom,England,Yorkshire and the Humber
Arthur Cockerham,1900,Forward,Bradfo,1,0,0,0,g,n,i
Sydney Coopper,1900,Wing,Hoo,7,1,2,6,United Kingdom,England,South East
Gerald Gordon-Smith,1900,Centre,Southampton,3,1,1,7,United Kingdom,England,South East
Wallace Jarman,1899,Forward,Towcester,5,3,0,0,United Kingdom,England,East Midlands
George Marsden,1900,Fly-half,Morley,3,1,0,0,United Kingdom,England,Yorkshire and the Humber
Elliot Nicholson,1899,Wing,W Derby,4,3,1,3,United Kingdom,England,North West England
Shirley Reynolds,1900,Forward,Lahore,4,1,0,0,‏پاکستان‎,پنجاب,Lahore District
Charles Scott,1900,Forward,Wimbledon,4,1,0,0,United Kingdom,England,Greater London
Harry Alexander,1900,Forward,Cheshire,7,2,0,7,United States of America,Connecticut,New Haven County
John Marquis,1900,Scrum-half,Birkenhead,2,1,0,0,United Kingdom,England,North West England
Alexander Todd,1896,Forward,London,6,4,1,3,United Kingdom,England,Greater London
Arthur Luxmoore,1900,Forward,Hendon,2,0,0,0,United Kingdom,England,Greater London
Edgar Elliot,1901,Wing,Sunderland,4,0,2,6,United Kingdom,England,North East England
Nigel Fletcher,1901,Forward,London,4,0,0,0,United Kingdom,England,Greater London
Charles Gibson,1901,Forward,Gateshead,1,0,0,0,United Kingdom,England,North East England
David Graham,1901,Forward,Aspatria?,1,0,0,0,United Kingdom,England,North West England
Arthur O'Neill,1901,Forward,?,3,0,0,0,g,n,i
Ernest Roberts,1901,Forward,Lowestoft,6,0,0,0,United Kingdom,England,East of England
John Sagar,1901,Fullback,Easington,2,0,0,0,United Kingdom,England,South East
Whacker Smith,1901,Wing,Gloucester,1,0,0,0,United Kingdom,England,South West England
Elliott Vivyan,1901,Wing,Stoke Damerel,4,1,3,13,United Kingdom,PL1 5PA,England
Katie Walton,1901,Scrum-half,York,4,2,0,0,United Kingdom,England,Yorkshire and the Humber
Charlie Hall,1901,Forward,Gloucester,2,0,0,0,United Kingdom,England,South West England
Robert Wood,1901,Forward,W Derby,3,0,0,0,United Kingdom,England,North West England
Norman Cox,1901,Centre,Sunderland,1,0,0,0,United Kingdom,England,North East England
Charles Edgar,1901,Forward,W Derby,1,0,0,0,United Kingdom,England,North West England
Jock Hartley,1901,Forward,Woodford,2,1,0,0,United States of America,Illinois,Woodford County
Toggie Kendall,1901,Scrum-half,Prescot,3,0,0,0,United Kingdom,England,North West England
Bernard Oughtred,1901,Fly-half,Hartlepool,6,2,0,0,United Kingdom,England,North East England
Henry Weston,1901,Forward,Potterspury,1,0,0,0,United Kingdom,England,East Midlands
Denys Dobson,1902,Forward,Isle of Ma,10,5,3,9,Isle of Man,Missing,Missing
George Fraser,1902,Forward,Fulham,5,2,0,0,United Kingdom,England,Greater London
John Jewitt,1902,Lock,Co.Durham,1,0,0,0,United Kingdom,England,North East England
Philip Nicholas,1902,Wing,Monmouth,1,0,0,0,United Kingdom,NP25,Wales
John Raphael,1902,Centre,Brussels,9,4,1,3,België - Belgique - Belgien,1000;1040,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest
Leonard Tosswill,1902,Forward,Exeter,3,2,0,0,United Kingdom,England,South West England
Thomas Willcocks,1902,Forward,Buckfastleigh,1,0,0,0,United Kingdom,England,South West England
Samuel Williams,1902,Forward,Stoke Damerel,7,2,2,6,United Kingdom,PL1 5PA,England
Peter Hardwick,1902,Forward,Tynemouth,8,3,0,0,United Kingdom,England,North East England
Thomas Simpson,1902,Wing,Newcastle-upon-Tyne,11,4,3,9,United Kingdom,England,North East England
Robert Bradley,1903,Forward,date unknown,1,0,0,0,g,n,i
Vincent Cartwright,1903,Forward,Nottingham,14,2,0,8,United Kingdom,England,East Midlands
James Duthie,1903,Forward,Hartlepool,1,0,0,0,United Kingdom,England,North East England
Frankie Hulme,1903,Halfback,Cheshire,5,1,0,0,United States of America,Connecticut,New Haven County
Jack Miles,1903,Wing,Grimsby,1,0,0,0,United Kingdom,England,Yorkshire and the Humber
Reginald Spooner,1903,Centre,Lancs,1,0,0,0,United Kingdom,S6 3TB,England
Walter Heppel,1903,Forward,Weston-super-Mare,1,0,0,0,United Kingdom,BS23 1YJ,England
Basil Hill,1903,Forward,Broughty Ferry,9,2,0,10,United Kingdom,Scotland,Dundee City
Edward Barrett,1903,Centre,Sy,1,0,0,0,الجمهورية العربية السورية,Missing,Missing
Walter Butcher,1903,Scrum-half,Sy,7,1,0,0,الجمهورية العربية السورية,Missing,Missing
Edward Dillon,1904,Centre,Kent,4,1,0,0,United Kingdom,England,South East
Patrick Hancock,1903,Fly-half,Assam,6,1,0,0,India,Assam,Missing
George Keeton,1904,Hooker,Peterborough,3,1,0,0,United Kingdom,England,East of England
Jumbo Milton,1904,Forward,Cape Colony,5,1,0,0,United States of America,North Carolina,Chowan County
Norman Moore,1904,Forward,Lewisham,3,1,2,6,United Kingdom,England,Greater London
Charles Newbold,1904,Hooker,Tunbridge Wells,6,1,0,0,United Kingdom,England,South East
William Cave,1903,Forward,Croydon,4,0,1,3,United Kingdom,England,Greater London
Thomas Gibson,1903,Forward,Gateshead,5,0,0,0,United Kingdom,England,North East England
Sam Irvin,1905,Fullback,Hartlepool,1,0,0,0,United Kingdom,England,North East England
John Mathias,1905,Lock,Cardigan,4,0,0,0,United Kingdom,Wales,Ceredigion
Francis Palmer,1905,Wing,Hereford,1,0,0,0,United Kingdom,England,West Midlands
Walter Rogers,1905,Forward,Wilts,2,0,0,0,South Africa,KwaZulu-Natal,Amajuba District Municipality
John Green,1905,Forward,Skipton?,8,3,0,0,United Kingdom,England,Yorkshire and the Humber
William Grylls,1905,Lock,Redruth,1,0,0,0,United Kingdom,England,South West England
Harry Shewring,1905,Centre,Keynsham,10,3,1,3,United Kingdom,BS31,England
Christopher Stanger-Leathes,1904,Fullback,Kensington,2,1,0,0,United Kingdom,England,Greater London
George Vickery,1905,Forward,Chard,1,0,0,0,France,23700,France métropolitaine
Curly Hammond,1905,Forward,Pontefract,8,3,0,0,United Kingdom,England,Yorkshire and the Humber
Sidney Osborne,1905,Forward,Camberwell,1,0,0,0,United Kingdom,England,Greater London
Adrian Stoop,1905,Fly-half,Kensington,15,8,2,6,United Kingdom,England,Greater London
Jacky Braithwaite,1905,Scrum-half,Leeds,1,0,0,0,United Kingdom,England,Yorkshire and the Humber
Dai Gent,1905,Fly-half,Llandovery,5,1,0,0,United Kingdom,Wales,Carmarthenshire
Reginald Godfray,1905,Centre,Jersey,1,0,0,0,Jersey,Missing,Missing
Alfred Hind,1905,Wing,Preston,2,0,0,0,United Kingdom,England,North West England
Henry Imrie,1905,Wing,Durham,2,0,1,3,United Kingdom,England,North East England
John Jackett,1905,Fullback,Falmouth,16,4,0,4,United Kingdom,England,South West England
Richard Russell,1905,Forward,Bingham,1,0,0,0,United Kingdom,England,East Midlands
George Summerscale,1905,Forward,Durham,1,0,0,0,United Kingdom,England,North East England
George Dobbs,1906,Flanker,Kildare,2,0,0,0,Republic of Ireland,Leinster,County Kildare
Harold Hodges,1906,Prop,Mansfield Woodhouse,2,0,0,0,United Kingdom,England,East Midlands
Arthur Hudson,1906,Wing,Gloucester,8,4,9,27,United Kingdom,England,South West England
Raphael Jago,1906,Scrum-half,Dorset,5,0,1,3,United Kingdom,England,South West England
Thomas Kelly,1906,Lock,Tiverton,12,5,0,0,United Kingdom,England,South West England
Alf Kewney,1906,Forward,Tynemouth,16,7,2,6,United Kingdom,England,North East England
William Mills,1906,No. 8,Stoke Damerel,11,4,4,12,United Kingdom,PL1 5PA,England
James Hutchinson,1906,Wing,Stockton-on-Tees,1,0,0,0,United Kingdom,England,North East England
Cecil Milton,1906,Centre,Cape Colony,1,0,0,0,United States of America,North Carolina,Chowan County
Joseph Sandford,1906,Centre,Devon,1,0,0,0,United Kingdom,England,South West England
John Birkett,1906,Centre,Richmond,21,12,10,34,United States of America,Virginia,Henrico
Robert Dibble,1906,Forward,Bridgwater,22,11,0,0,United Kingdom,TA6,England
Darkie Peters,1906,Fly-half,Salford,5,2,2,6,United Kingdom,England,North West England
Cecil Shaw,1906,Forward,Wolverhampton,6,2,0,0,United Kingdom,England,West Midlands
Thomas Hogarth,1906,Forward,Hartlepool,1,1,1,3,United Kingdom,England,North East England
Arnold Alcock,1906,Hooker,Staffs,1,0,0,0,Kenya,00200,Nairobi
Freddie Brooks,1906,Wing,Cape Town,1,0,1,3,South Africa,Western Cape,City of Cape Town
Tremlett Batchelor,1907,Wing,Wirral,1,1,0,0,Canada,New Brunswick,Queens County
John Hopley,1907,Flanker,Grahamstown,3,2,0,0,South Africa,Eastern Cape,Sarah Baartman District Municipality
Danny Lambert,1907,Wing,Cranbrook,7,3,8,46,Canada,British Columbia,Regional District of East Kootenay
Harry Lee,1907,Fullback,Dewsbury,1,1,0,0,United Kingdom,England,Yorkshire and the Humber
Billy Nanson,1907,Forward,Carlisle,2,1,1,3,United Kingdom,England,North West England
Andrew Slocock,1907,Forward,Stratford,8,3,3,9,United Kingdom,England,West Midlands
Thomas Wedge,1907,Scrum-half,Penzance,2,1,0,0,United Kingdom,TR18,England
Frank Scott,1907,Wing,WA,1,0,0,0,United States of America,Washington,Missing
Jumbo Leather,1907,Forward,Leigh,1,0,0,0,United Kingdom,England,North West England
Arthur Pickering,1907,Centre,Dewsbury,1,0,0,3,United Kingdom,England,Yorkshire and the Humber
Walter Wilson,1907,Wing,QLD,2,0,0,0,Australia,Queensland,Missing
Andrew Newton,1907,Wing,Co Down,1,0,0,0,United Kingdom,Northern Ireland,County Down
Khaki Roberts,1907,Forward,Exeter,3,1,0,6,United Kingdom,England,South West England
Sydney Start,1907,Scrum-half,Salford,1,0,0,0,United Kingdom,England,North West England
Patsy Boylan,1908,Forward,Hartlepool,4,2,0,0,United Kingdom,England,North East England
Ernest Chambers,1908,Forward,Hackney,3,2,0,0,United States of America,penna,Washington County
Harry Havelock,1908,Flanker,Hartlepool,3,2,0,0,United Kingdom,England,North East England
Walter Lapage,1908,Centre,Nantwich,4,2,2,6,United Kingdom,England,North West England
Garnet Portus,1908,Fly-half,NSW,2,2,1,3,Australia,New South Wales,Missing
Herbert Sibree,1908,Scrum-half,Antananarivo,3,2,0,0,Madagasikara,Province d’Antananarivo,Antananarivo
Alf Wood,1908,Fullback,Wolverhampton,3,2,0,8,United Kingdom,England,West Midlands
R. Gilbert,1908,Forward,date unknown,3,1,0,0,g,n,i
Rupert Williamson,1908,Scrum-half,South Africa?,5,2,2,6,South Africa,Missing,Missing
Jumbo Vassall,1908,Centre,Devon,4,1,0,0,United Kingdom,England,South West England
Fischer Burges-Watson,1908,Forward,Portsea,2,0,1,3,United Kingdom,England,South East
Maffer Davey,1908,Fly-half,Redruth,3,0,0,0,United Kingdom,England,South West England
George Lyon,1908,Fullback,Bankipore,2,0,0,0,India,800001,Bihar
William Oldham,1908,Forward,Coventry,3,0,0,0,United Kingdom,England,West Midlands
Tommy Woods,1908,Forward,Bridgwater,1,0,0,0,United Kingdom,TA6,England
Alec Ashcroft,1909,Fly-half,W Derby,1,0,0,0,United Kingdom,England,North West England
Eric Assinder,1909,Centre,Kings Norton,2,0,0,0,United Kingdom,England,West Midlands
Barrie Bennetts,1909,Wing,Penzance,2,0,0,0,United Kingdom,TR18,England
John Cooper,1909,Forward,Birmingham,2,0,0,0,United Kingdom,England,West Midlands
Percy Down,1908,Forward,Clifton,4,0,0,0,United Kingdom,England,South West England
Frederick Knight,1909,Flanker,Devon,1,0,0,0,United Kingdom,England,South West England
Edgar Mobbs,1909,Wing,Northampton,7,3,4,12,United Kingdom,England,East Midlands
Alfred Morris,1909,Forward,Richmond,3,1,0,0,United States of America,Virginia,Henrico
Sid Penny,1909,Forward,London,1,0,0,0,United Kingdom,England,Greater London
Frank Tarr,1909,Centre,Belper,4,2,2,6,United Kingdom,England,East Midlands
Herbert Archer,1908,Forward,Bridgwater,6,2,0,0,United Kingdom,TA6,England
Frank Handford,1909,Flanker,Lancs,7,3,0,0,United Kingdom,S6 3TB,England
Ernest Ibbitson,1909,Lock,Leeds,4,2,0,0,United Kingdom,England,Yorkshire and the Humber
William Johns,1909,Forward,Gloucester,7,4,1,3,United Kingdom,England,South West England
Charles Bolton,1909,Flanker,Kensington,1,1,0,0,United Kingdom,England,Greater London
Frank Hutchinson,1909,Fly-half,Wakefield,3,2,1,3,United Kingdom,England,Yorkshire and the Humber
Ronald Poulton-Palmer,1909,Centre,Headington,17,14,8,28,United Kingdom,England,South East
Harold Morton,1909,Prop,Sheffield,4,2,0,0,United Kingdom,England,Yorkshire and the Humber
Alexander Palmer,1909,Wing,Dunedin,2,1,2,10,New Zealand/Aotearoa,Otago,Dunedin City
Arthur Wilson,1909,Forward,Newcastle-upon-Tyne,1,1,0,0,United Kingdom,England,North East England
Cyril Wright,1909,Centre,Oporto,2,1,0,0,Portugal,Porto,Missing
Harold Harrison,1909,Forward,Solihull,4,3,0,4,United Kingdom,England,West Midlands
Lancelot Barrington-Ward,1910,No. 8,Droitwich,4,3,0,0,United Kingdom,England,West Midlands
Harry Berry,1910,Forward,Gloucester,4,3,2,6,United Kingdom,England,South West England
Fred Chapman,1908,Wing,S Shields,8,6,1,20,United Kingdom,England,North East England
Leonard Haigh,1910,Prop,Prestwich,7,4,0,0,United Kingdom,England,North West England
Billy Johnston,1910,Fullback,Bristol,16,13,0,0,United Kingdom,England,South West England
Cherry Pillman,1910,Flanker,Bromley,20,15,8,30,United Kingdom,England,Greater London
Fenton Smith,1910,Forward,Brighton,5,2,0,0,United Kingdom,England,South East
Bert Solomon,1910,Centre,Redruth,1,1,1,3,United Kingdom,England,South West England
Leslie Hayward,1910,Centre,Cheltenham,1,0,0,0,United Kingdom,England,South West England
Alan Adams,1910,Centre,Greymouth,1,1,0,0,New Zealand/Aotearoa,West Coast,Grey District
Harry Coverdale,1910,Fly-half,Hartlepool,4,3,0,4,United Kingdom,England,North East England
Reginald Hands,1910,Forward,Cape Town,2,2,0,0,South Africa,Western Cape,City of Cape Town
Anthony Henniker-Gotley,1910,Scrum-half,Warks,6,4,0,0,United Kingdom,England,North East England
John Ritson,1908,Forward,Chester-le-Street,9,7,2,6,United Kingdom,England,North East England
Edward Scorfield,1910,Lock,Preston,1,1,0,0,United Kingdom,England,North West England
Cyril Williams,1910,Fullback,Stroud,1,1,0,0,United Kingdom,England,South West England
Norman Wodehouse,1910,Forward,Notts,14,10,2,6,United Kingdom,England,East Midlands
Guy Hind,1908,Forward,Stoke-on-Trent,4,1,0,0,United Kingdom,England,West Midlands
Percy Lawrie,1910,Wing,Lutterworth,2,2,1,3,United Kingdom,England,East Midlands
Tim Stoop,1910,Centre,Kensington,4,2,0,0,United Kingdom,England,Greater London
Bruno Brown,1911,Prop,QLD,18,14,4,12,Australia,Queensland,Missing
John King,1911,No. 8,Leeds,12,8,0,0,United Kingdom,England,Yorkshire and the Humber
William Mann,1911,Forward,Edmonton,3,1,1,3,Canada,Alberta,Edmonton
Alan Roberts,1911,Wing,Newcastle-upon-Tyne,8,5,5,15,United Kingdom,England,North East England
John Scholfield,1911,Centre,Fylde,1,0,1,3,United Kingdom,England,North West England
Samuel Williams,1910,Fullback,Rogerston,7,3,0,0,United States of America,37715,Tennessee
Ronald Lagden,1911,No. 8,Basutoland,1,1,0,4,g,n,i
Henry Brougham,1912,Wing,Wellington College,4,3,3,9,New Zealand/Aotearoa,6011,Wellington
John Eddison,1912,Forward,Edinburgh,4,3,1,3,United Kingdom,Scotland,City of Edinburgh
Dave Holland,1912,Forward,Gloucester,3,2,1,3,United Kingdom,England,South West England
Alfred MacIlwaine,1912,Prop,Sculcoates,5,4,0,0,United Kingdom,England,Yorkshire and the Humber
John Pym,1912,Scrum-half,Kingston,4,3,1,3,Jamaica,Surrey County,Kingston and St. Andrew Corporation
Dick Stafford,1912,Prop,Bedford,4,3,0,0,United Kingdom,England,East of England
John Greenwood,1912,Forward,Lewisham,13,11,0,30,United Kingdom,England,Greater London
William Hynes,1912,Lock,Portsea,1,1,0,0,United Kingdom,England,South East
Maurice Neale,1910,Wing,Thornbury,4,2,1,3,United Kingdom,England,South West England
William Cheesman,1913,Scrum-half,Pancras,4,3,0,0,United States of America,Georgia,Baldwin
Vincent Coates,1913,Wing,Edinburgh,5,4,6,18,United Kingdom,Scotland,City of Edinburgh
Dave Davies,1913,Fly-half,Pembroke,22,20,4,24,Bermuda,Pembroke,Missing
Cyril Lowe,1913,Wing,Lincs,25,21,18,58,United Kingdom,Wales,Isle of Anglesey
Sidney Smart,1913,No. 8,Gloucester,12,10,0,0,United Kingdom,England,South West England
Francis Steinthal,1913,Centre,Bradford,2,2,0,0,United Kingdom,England,Yorkshire and the Humber
George Ward,1913,No. 8,Leicester,6,6,0,0,United Kingdom,England,East Midlands
Arthur Dingle,1913,Wing,Durhm,3,3,0,0,g,n,i
Alfred Kitching,1913,Lock,Scarborough,1,1,0,0,United Kingdom,England,Yorkshire and the Humber
Francis Oakeley,1913,Scrum-half,Hereford,4,4,0,0,United Kingdom,England,West Midlands
Joseph Brunton,1914,Lock,Tynemouth,3,3,0,0,United Kingdom,England,North East England
Arthur Bull,1914,Prop,Newport Pagnell,1,1,0,0,United Kingdom,England,South East
Alfred Maynard,1914,Hooker,Kent,3,3,0,0,United Kingdom,England,South East
Tim Taylor,1914,Fly-half,Leicester,1,1,0,0,United Kingdom,England,East Midlands
Bungy Watson,1914,Centre,Southsea,3,3,1,3,United Kingdom,England,South East
Pedlar Wood,1914,Scrum-half,Leicester,1,1,0,0,United Kingdom,England,East Midlands
Arthur Harrison,1914,Forward,Torquay,2,2,0,0,United Kingdom,England,South West England
Robert Pillman,1914,Flanker,Kent,1,1,0,0,United Kingdom,England,South East
Francis Stone,1914,No. 8,Lewisham,1,1,0,0,United Kingdom,England,Greater London
Alexander Sykes,1914,Forward,Birkenhead,1,1,0,0,United Kingdom,England,North West England
Barry Cumberlege,1920,Fullback,Newcastle-upon-Tyne,8,6,0,2,United Kingdom,England,North East England
Harold Day,1920,Wing,Darjeeling,4,0,2,16,India,West Bengal,Darjiling
George Halford,1920,Lock,Gloucester,2,1,0,0,United Kingdom,England,South West England
Ernest Hammett,1920,Centre,Radstock,8,6,0,12,United Kingdom,BA3 3,England
Cecil Kershaw,1920,Scrum-half,Dacca,16,13,2,6,বাংলাদেশ,ঢাকা বিভাগ,ঢাকা
Jannie Krige,1920,Centre,Caledon,1,0,0,0,Canada,Ontario,Peel Region
Frank Mellish,1920,Flanker,Rondebosch,12,8,1,3,South Africa,Western Cape,City of Cape Town
Laurence Merriam,1920,Lock,Islington,2,1,0,0,United Kingdom,N1,England
James Morgan,1920,Hooker,Cockermouth?,1,0,0,0,United Kingdom,England,North West England
Wavell Wakefield,1920,Flanker,Beckenham,31,20,6,18,United Kingdom,England,Greater London
Jock Wright,1920,Prop,Plymouth,2,1,0,0,United Kingdom,England,South West England
Geoffrey Conway,1920,No. 8,Cardiff,18,15,1,25,United Kingdom,Wales,Cardiff
Wilfrid Lowry,1920,Wing,Birkenhead,1,1,0,0,United Kingdom,England,North West England
Harry Millett,1920,Fullback,Islington,1,1,0,0,United Kingdom,N1,England
Alastair Smallwood,1920,Wing,Alloa,14,12,7,25,United Kingdom,Scotland,Clackmannanshire
Sos Taylor,1920,Prop,Leicester,2,2,0,0,United Kingdom,England,East Midlands
Stan Harris,1920,Wing,Somerset East,4,2,2,6,South Africa,Eastern Cape,Sarah Baartman District Municipality
Edward Myers,1920,Centre,United States,18,15,3,13,United States of America,Missing,Missing
Tom Voyce,1920,Flanker,Gloucester,29,19,6,21,United Kingdom,England,South West England
Freddie Blakiston,1920,Flanker,W Derby,21,13,3,9,United Kingdom,England,North West England
Tom Woods,1920,Forward,Pontypool,5,5,1,3,United Kingdom,NP4,Wales
Reg Edwards,1921,Prop,Newport,11,8,1,3,United Kingdom,NP,Wales
Ernest Gardner,1921,Hooker,Cardiff,10,8,1,3,United Kingdom,Wales,Cardiff
Ron Cove-Smith,1921,Lock,Edmonton,33,22,1,3,Canada,Alberta,Edmonton
Quentin King,1921,Wing,Bedford,1,1,1,3,United Kingdom,England,East of England
Len Corbett,1921,Centre,Bristol,16,11,3,15,United Kingdom,England,South West England
Vivian Davies,1922,Fly-half,Bromley,2,0,0,0,United Kingdom,England,Greater London
Sam Tucker,1922,Hooker,Bristol,27,14,2,6,United Kingdom,England,South West England
Matthew Bradby,1922,Centre,Rugby,2,1,0,0,United Kingdom,England,West Midlands
Robert Duncan,1922,Prop,Glamorgan,3,2,0,0,Canada,Alberta,Calgary
John Maxwell-Hyslop,1922,Flanker,Bristol,3,2,1,3,United Kingdom,England,South West England
Reg Pickles,1922,Fullback,Bristol,2,1,0,0,United Kingdom,England,South West England
Leo Price,1922,Flanker,Surrey,4,4,2,6,United Kingdom,England,South East
John Middleton,1922,Fullback,Dublin,1,1,0,0,Republic of Ireland,Leinster,County Dublin
James Pitman,1922,Wing,Kensington,1,1,0,0,United Kingdom,England,Greater London
Peveril William-Powlett,1922,Prop,Abergavenny,1,1,0,0,United Kingdom,NP7,Wales
Frederick Gilbert,1923,Fullback,Plymouth,2,2,0,0,United Kingdom,England,South West England
William Luddington,1923,Prop,Farnham,13,10,0,16,United Kingdom,England,South East
Frank Sanders,1923,Hooker,Newton Abbot,3,3,0,0,United Kingdom,England,South West England
Toff Holliday,1923,Fullback,Wigton,7,4,0,0,United Kingdom,England,North West England
Harold Locke,1923,Centre,Birkenhead,12,9,1,3,United Kingdom,England,North West England
Carston Catcheside,1924,Wing,Sunderland,8,5,6,18,United Kingdom,England,North East England
Bunny Chantrill,1924,Fullback,Barton Regis,4,4,0,0,United Kingdom,PO22 9AE,England
Jake Jacob,1924,Wing,Elham,5,5,4,12,United Kingdom,England,South East
Alan Robson,1924,Hooker,Lanark,5,4,0,0,United Kingdom,ML11,Scotland
Arthur Young,1924,Scrum-half,Darjeeling,19,12,2,6,India,West Bengal,Darjiling
Chubby Faithfull,1924,Prop,Fareham,3,2,0,0,United Kingdom,Fareham,Missing
Richard Hamilton-Wickes,1924,Wing,Uxbridge,10,4,4,12,United Kingdom,England,Greater London
Jim Brough,1925,Fullback,Silloth,2,1,0,0,United Kingdom,England,North West England
John Gibbs,1925,Wing,Bromley,7,4,2,6,United Kingdom,England,Greater London
Ronald Hillard,1925,Prop,Durham,1,0,0,0,United Kingdom,England,North East England
Harold Kittermaster,1925,Fly-half,Uppingham,7,2,3,9,United Kingdom,England,East Midlands
Rex Armstrong,1925,Prop,Newcastle-upon-Tyne,1,1,0,3,United Kingdom,England,North East England
Edward Massey,1925,Scrum-half,W Derby,3,1,0,0,United Kingdom,England,North West England
Joe Periton,1925,Flanker,Belfast,21,12,6,18,United Kingdom,Northern Ireland,County Antrim
Richard Lawson,1925,No. 8,Workington,1,0,0,0,United Kingdom,England,North West England
Roderick MacLennan,1925,Prop,Glasgow,3,1,0,0,United Kingdom,G,Scotland
Duncan Cumming,1925,No. 8,Blackburn,2,1,0,0,United Kingdom,England,North West England
Stanley Considine,1925,Wing,Bilasur,1,1,0,0,جمهورية العراق,حلبجة,بلا سور
Alfred Aslett,1926,Centre,Calcutta,6,2,2,6,India,West Bengal,Kolkata
Hyde Burton,1926,Wing,Bishop's Stortford,1,0,0,0,United Kingdom,England,East of England
Tim Francis,1926,Centre,Uitenhage,4,1,0,8,South Africa,Eastern Cape,Nelson Mandela Bay Metropolitan Municipality
Bob Hanvey,1926,Prop,Wigton,4,1,0,0,United Kingdom,England,North West England
Edward Stanbury,1926,Flanker,Plympton,16,9,0,13,United Kingdom,England,South West England
John Worton,1926,Scrum-half,Fulham,2,1,0,0,United Kingdom,England,Greater London
Thomas Devitt,1926,Wing,Surrey,4,3,0,0,United Kingdom,England,South East
Leslie Haslett,1926,Lock,Pontypool,2,1,1,3,United Kingdom,NP4,Wales
Bill Tucker,1926,No. 8,1903,3,1,0,0,Norge,Troms,Harstad
James Webb,1926,No. 8,Northampton,3,1,1,3,United Kingdom,England,East Midlands
Thomas Coulson,1927,No. 8,Bristol,3,3,0,0,United Kingdom,England,South West England
Jerry Hanley,1927,Flanker,Cork,7,5,1,3,Republic of Ireland,Munster,County Cork
Colin Laird,1927,Fly-half,London,10,8,5,15,United Kingdom,England,Greater London
Monkey Sellar,1927,Fullback,Lewisham,7,6,0,0,United Kingdom,England,Greater London
Kendrick Stark,1927,Prop,Edmonton,9,7,0,5,Canada,Alberta,Edmonton
Harry Davies,1927,Flanker,Stockport,1,1,0,0,United Kingdom,England,North West England
Wallace Eyres,1927,No. 8,Barton Regis,1,1,0,0,United Kingdom,PO22 9AE,England
Douglas Law,1927,Prop,Huddersfield,1,1,0,0,United Kingdom,England,Yorkshire and the Humber
William Pratten,1927,Lock,Lewisham,2,0,0,0,United Kingdom,England,Greater London
William Alexander,1927,Wing,?,1,0,0,0,g,n,i
Colin Bishop,1927,Fly-half,Hampstead,1,0,0,0,United Kingdom,England,Greater London
Ralph Buckingham,1927,Centre,Blaby,1,0,0,0,United Kingdom,England,East Midlands
Jack Wallens,1927,Fullback,Birkenhead,1,0,0,0,United Kingdom,England,North West England
Carl Aarvold,1928,Centre,Hartlepool,21,10,7,21,United Kingdom,England,North East England
William Kirwan-Taylor,1928,Wing,Surrey,5,5,2,6,United Kingdom,England,South East
Thomas Lawson,1928,No. 8,Cockermouth,2,2,0,0,United Kingdom,England,North West England
James Richardson,1928,Centre,Cheshire,5,5,1,23,United States of America,Connecticut,New Haven County
David Turquand-Young,1928,Lock,London,5,3,0,0,United Kingdom,England,Greater London
Godfrey Palmer,1928,Wing,Steyning,3,3,2,6,United Kingdom,England,South East
Doug Prentice,1928,No. 8,Leicester,5,3,0,6,United Kingdom,England,East Midlands
Robert Sparks,1928,Prop,E Stonehouse,9,4,0,0,United Kingdom,PL1 4LS,England
Thomas Brown,1928,Fullback,Bristol,9,5,0,0,United Kingdom,England,South West England
Roy Foulds,1929,No. 8,W Derby,2,1,0,0,United Kingdom,England,North West England
Geoffrey Sladen,1929,Centre,Reigate,3,1,0,0,United Kingdom,England,South East
Robert Smeddle,1929,Wing,Leeds,4,1,2,6,United Kingdom,England,Yorkshire and the Humber
Jack Swayne,1929,No. 8,Musoorie,1,1,0,0,g,n,i
Herbert Whitley,1924,Scrum-half,Morpeth,4,1,0,0,United Kingdom,England,North East England
Harry Wilkinson,1929,Flanker,Halifax,4,2,2,6,Canada,Nova Scotia,Halifax County
Guy Wilson,1929,Wing,Leigh,2,1,0,4,United Kingdom,England,North West England
Thomas Harris,1929,No. 8,Northampton,2,1,0,0,United Kingdom,England,East Midlands
Stephen Meikle,1929,Fly-half,West Derby,1,0,1,3,United Kingdom,England,North West England
Tony Novis,1929,Wing,1906,10,4,6,18,Algérie الجزائر,Sétif - سطيف‎,Daïra Bougaa
