Charles Murtagh,1977,Lock,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Raymond Finn,1977,Centre,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Freddie McLennan,1977,Wing,18,2,14,2,4,16,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Mick Fitzpatrick,1978,Prop,10,3,6,1,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Paul McNaughton,1978,Centre,15,6,7,2,0,0,Bray,Republic of Ireland,Leinster,County Wicklow,Bray
John O'Driscoll,1978,Flanker,32,12,20,0,3,12,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Donal Spring,1978,Lock,7,3,3,1,0,0,Tralee,Republic of Ireland,Munster,County Kerry,Tralee
Tony Ward,1978,Fly-half,20,5,13,2,0,131,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Terry Kennedy,1978,Wing,13,5,7,1,1,4,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Colin Patterson,1978,Scrum-half,14,5,7,2,5,20,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Michael Gibson,1979,No. 8,10,3,5,2,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Ginger McLoughlin,1979,Prop,18,9,7,2,1,4,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Dick Spring,1979,Fullback,3,1,1,1,0,0,Tralee,Republic of Ireland,Munster,County Kerry,Tralee
Colm Tucker,1979,Flanker,5,1,3,1,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Moss Finn,1979,Wing,14,7,7,0,4,16,Cork,Republic of Ireland,Munster,County Cork,Cork
Ron Elliott,1979,Fullback,1,0,0,1,0,0,Down,Republic of Ireland,Leinster,County Offaly,Killeen Bridge
Ciaran Fitzgerald,1979,Hooker,29,13,15,1,1,4,Galway,Republic of Ireland,Connacht,County Galway,Cathair na Gaillimhe
Rodney O'Donnell,1979,Fullback,6,4,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Frank Ennis,1979,Fullback,1,1,0,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
James Glennon,1980,Lock,7,3,4,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Kevin O'Brien,1980,Fullback,3,0,3,0,1,4,Manchester,United Kingdom,England,North West England,Greater Manchester
Ian Burns,1980,Fly-half,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
David Irwin,1980,Centre,28,7,21,0,2,8,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Hugo MacNeill,1981,Fullback,40,15,24,1,10,46,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Francis Quinn,1981,Wing,3,0,3,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Kenneth Hooks,1981,Wing,6,2,4,0,1,4,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Paul Dean,1981,Fly-half,32,13,18,1,4,19,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Jerry Holland,1981,Lock,3,0,3,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
John Murphy,1981,Fullback,3,1,2,0,0,5,Bray,Republic of Ireland,Leinster,County Wicklow,Bray
John Hewitt,1981,"Fullback, Wing",2,0,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Donal Lenihan,1981,Lock,52,21,30,1,1,4,Cork,Republic of Ireland,Munster,County Cork,Cork
Trevor Ringland,1981,Wing,35,14,20,1,9,36,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Michael Kiernan,1982,Centre,46,18,27,1,6,308,Cork,Republic of Ireland,Munster,County Cork,Cork
Keith Crossan,1982,Wing,41,17,23,1,12,48,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ronan Kearney,1982,Flanker,4,0,4,0,0,0,Kilkenny,Republic of Ireland,Leinster,County Kilkenny,Kilkenny
Rory Moroney,1984,Centre,3,0,2,1,0,0,Clonmel,Republic of Ireland,Munster,County Tipperary,Clonmel
William Duncan,1984,Flanker,2,0,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
JJ McCoy,1984,Prop,16,7,8,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Harry Harbison,1984,Hooker,8,3,5,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Tony Doyle,1984,Scrum-half,2,0,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Des Fitzgerald,1984,Prop,34,8,25,1,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Derek McGrath,1984,Flanker,5,2,3,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Hugh Condon,1984,"Centre, Fly-half",1,0,1,0,0,0,Leamington Spa,United Kingdom,England,West Midlands,Warwickshire
Willie Anderson,1984,Lock,27,10,16,1,1,4,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Michael Bradley,1984,Scrum-half,40,15,23,2,5,21,Cork,Republic of Ireland,Munster,County Cork,Cork
Philip Matthews,1984,Flanker,38,12,24,2,4,16,Gloucester,United Kingdom,England,South West England,Gloucestershire
Brendan Mullin,1984,Centre,56,19,36,1,17,72,Jerusalem,מדינת ישראל,מחוז ירושלים,Jerusalem,Missing
William Sexton,1984,Flanker,3,1,2,0,0,0,?,g,n,i,s
Nigel Carr,1985,Flanker,11,6,4,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Brian Spillane,1985,No. 8,13,5,7,1,1,4,Cork,Republic of Ireland,Munster,County Cork,Cork
Brian McCall,1985,Lock,3,0,2,1,1,4,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Robert Morrow,1986,Flanker,3,0,3,0,0,0,?,g,n,i,s
Paul Kennedy,1986,Prop,2,0,2,0,0,0,?,g,n,i,s
Ralph Keyes,1986,Fly-half,8,2,6,0,1,94,Cork,Republic of Ireland,Munster,County Cork,Cork
Terry Kingston,1987,Hooker,30,14,15,1,2,8,Cork,Republic of Ireland,Munster,County Cork,Cork
Paul Collins,1987,Flanker,2,1,1,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
John McDonald,1987,Hooker,4,2,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Neil Francis,1987,Lock,36,13,22,1,4,19,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Job Langbroek,1987,Prop,1,1,0,0,0,0,?,g,n,i,s
Phil Danaher,1988,Centre,28,9,18,1,0,6,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
John Fitzgerald,1988,Prop,12,3,8,1,1,4,London,United Kingdom,England,Greater London,London
Don Whittle,1988,Flanker,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Tom Clancy,1988,Prop,9,3,6,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Denis McBride,1988,Flanker,32,12,19,1,4,18,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Michael Moylett,1988,Lock,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Fergus Aherne,1988,Scrum-half,16,4,12,0,1,4,Cork,Republic of Ireland,Munster,County Cork,Cork
Vince Cunningham,1988,Centre,16,7,9,0,3,14,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
John Sexton,1988,Wing,4,2,2,0,1,7,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Steve Smith,1988,Hooker,25,4,20,1,2,8,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Noel Mannion,1988,No. 8,16,6,10,0,3,12,Ballinasloe,Republic of Ireland,Connacht,County Galway,Ballinasloe
Pat O'Hara,1988,Flanker,15,7,8,0,1,4,Essex,United Kingdom,England,East of England,Essex
Fergus Dunlea,1989,Fullback,3,1,2,0,1,4,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Paul Haycock,1989,Wing,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Nick Popplewell,1989,Prop,51,16,34,1,3,13,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Philip Rainey,1989,Fullback,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Brian Smith,1987,Scrum-half,15,6,7,2,4,52,St George,United States of America,Utah,Washington County,St. George
Gary Halpin,1990,Prop,11,3,8,0,1,5,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Kenny Murphy,1990,Fullback,11,2,8,1,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Peter Russell,1990,Fly-half,4,0,4,0,0,23,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Paddy Johns,1990,Lock,59,22,36,1,4,20,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Philip Lawlor,1990,No. 8,3,1,2,0,0,0,Kildare,Republic of Ireland,Leinster,County Kildare,Missing
Alain Rolland,1990,Scrum-half,3,2,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Mick Galwey,1991,Lock,41,18,20,3,3,15,Co Kerry,Republic of Ireland,Munster,County Kerry,Missing
Simon Geoghegan,1991,Wing,37,12,23,2,11,51,Knebworth,United Kingdom,England,East of England,Hertfordshire
Gordon Hamilton,1991,Flanker,10,2,7,1,1,4,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Brian Rigney,1991,Lock,8,0,7,1,0,0,Portlaoise,Republic of Ireland,Leinster,County Laois,Port Laoise
Brian Robinson,1991,No. 8,25,5,18,2,6,25,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Rob Saunders,1991,Scrum-half,12,2,9,1,0,0,Nottingham,United Kingdom,England,East Midlands,Nottingham
Jack Clarke,1991,Wing,6,1,4,1,1,4,Kisumu,Kenya,Kisumu,Missing,Missing
David Curtis,1991,Centre,13,2,10,1,1,7,South Rhodesia,United States of America,Washington,Pacific County,Rhodesia Beach
Jim Staples,1991,Fullback,26,6,19,1,5,25,Bermondsey,United Kingdom,England,Greater London,London
Richard Wallace,1991,Wing,29,9,19,1,5,23,Cork,Republic of Ireland,Munster,County Cork,Cork
Nicky Barry,1991,Fly-half,1,0,1,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Michael Fitzgibbon,1992,Flanker,6,0,6,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Paul Hogan,1992,Flanker,1,0,1,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Derek McAleese,1992,Fly-half,1,0,1,0,0,12,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ronald Carey,1992,Wing,2,0,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Neville Furlong,1992,Wing,2,0,2,0,1,4,Waterford,Republic of Ireland,Munster,County Waterford,Waterford
Kelvin Leahy,1992,Flanker,1,0,1,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Paul McCarthy,1992,Prop,5,1,4,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Mark McCall,1992,Centre,13,1,12,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Paddy Kenny,1992,Flanker,1,0,1,0,0,0,Philippine,Nederland,4553,Nederland,Zeeland
John Murphy,1992,Hooker,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Richard Costello,1993,Lock,1,0,1,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Niall Malone,1993,"Fullback, Centre, Fly-half",3,1,2,0,0,9,Leeds,United Kingdom,England,Yorkshire and the Humber,Leeds
Colin Wilkinson,1993,Fullback,1,0,1,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ciaran Clarke,1993,Fullback,5,2,3,0,0,3,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Peter Clohessy,1993,Prop,54,24,29,1,4,20,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Brian Glennon,1993,Centre,1,0,1,0,0,0,?,g,n,i,s
Eric Elwood,1993,Fly-half,35,15,19,1,0,296,Galway,Republic of Ireland,Connacht,County Galway,Cathair na Gaillimhe
Conor O'Shea,1993,Fullback,35,12,22,1,6,44,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Ken O'Connell,1994,Flanker,2,1,1,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Maurice Field,1994,Centre,17,6,10,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Jonathan Bell,1994,Centre,36,16,20,0,8,40,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
David Corkery,1994,Flanker,27,7,20,0,3,15,Cork,Republic of Ireland,Munster,County Cork,Cork
Keith Wood,1994,Hooker,63,26,36,1,15,75,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Niall Woods,1994,Wing,8,2,6,0,1,5,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Gabriel Fulcher,1994,Lock,20,7,13,0,1,5,Aldershot,United Kingdom,England,South East,Hampshire
Alan McGowan,1994,Fly-half,1,1,0,0,0,13,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Paul Burke,1995,Fly-half,13,7,6,0,0,108,Paddington,United Kingdom,England,Greater London,London
Anthony Foley,1995,Back-row,62,37,24,1,5,25,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Niall Hogan,1995,Scrum-half,13,5,8,0,1,5,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Ben Cronin,1995,Back-row,2,0,2,0,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Eddie Halvey,1995,Flanker,8,4,4,0,2,10,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Davy Tweed,1995,Lock,4,2,2,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
David O'Mahony,1995,Scrum-half,1,0,1,0,0,0,Derry,United Kingdom,Northern Ireland,County Londonderry,Londonderry
Darragh O'Mahony,1995,Wing,4,1,3,0,1,5,Cork,Republic of Ireland,Munster,County Cork,Cork
Paul Wallace,1995,Prop,48,21,26,1,5,25,Cork,Republic of Ireland,Munster,County Cork,Cork
Jeremy Davidson,1995,Lock,35,15,19,1,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Chris Saverimutto,1995,Scrum-half,3,2,1,0,0,0,Wallasey,United Kingdom,England,North West England,Wallasey
Allen Clarke,1995,Hooker,8,4,4,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Henry Hurley,1995,Prop,2,1,1,0,0,0,Doncaster,United Kingdom,England,Yorkshire and the Humber,Doncaster
Sean McCahill,1995,Centre,1,1,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing
Victor Costello,1996,Back-row,39,20,19,0,4,20,Stepaside,Republic of Ireland,Leinster,County Dublin,Dún Laoghaire-Rathdown
Kurt McQuilkin,1996,Centre,5,1,4,0,0,0,Tekuiti,g,n,i,s
David Humphreys,1996,Fly-half,72,37,34,1,6,560,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Simon Mason,1996,Fullback,3,1,2,0,0,42,Wirral,Canada,New Brunswick,Queens County,Wirral
Rob Henderson,1996,Centre,32,16,16,0,6,30,Dover,United States of America,Delaware,Kent County,Dover
James Topping,1996,Wing,8,2,6,0,1,5,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Dominic Crotty,1996,Fullback,5,1,3,1,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Stephen McIvor,1996,Scrum-half,3,0,3,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Eric Miller,1997,Back-row,49,29,19,1,6,30,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Paul Flavin,1997,Prop,2,0,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Denis Hickie,1997,Wing,63,40,22,1,29,145,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Ross Nesdale,1997,Hooker,13,6,7,0,0,0,Feilding,New Zealand/Aotearoa,Manawatu-Wanganui,Manawatu District,Feilding
Brian O'Meara,1997,Scrum-half,9,5,4,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Kieron Dawson,1997,Flanker,21,14,7,0,2,10,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Conor McGuinness,1997,Scrum-half,14,4,10,0,1,5,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
John McWeeney,1997,Wing,1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Kevin Nowlan,1997,Fullback,3,1,2,0,2,10,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Malcolm O'Kelly,1997,Lock,92,51,41,0,8,40,Chelmsford,United States of America,Massachusetts,Middlesex County,Chelmsford
David Erskine,1997,"Lock, Flanker",3,1,2,0,0,0,Waltham Forest,United Kingdom,E17,England,Greater London
Kevin Maggs,1997,Centre,70,39,30,1,15,75,Bristol,United Kingdom,England,South West England,City of Bristol
Reggie Corrigan,1997,Prop,47,27,20,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Dylan O'Grady,1997,Flanker,1,0,1,0,0,0,Manchester,United Kingdom,England,North West England,Greater Manchester
Andy Ward,1998,Flanker,28,12,15,1,3,15,Whangarei,New Zealand/Aotearoa,Northland,Whangarei District,Whangarei
Killian Keane,1998,Centre,1,0,1,0,0,0,Drogheda,Republic of Ireland,Leinster,County Louth,Drogheda
Justin Bishop,1998,Wing,25,9,15,1,8,40,Sussex,United States of America,Virginia,Sussex,Missing
Justin Fitzpatrick,1998,Prop,26,15,10,1,0,0,Chichester,United Kingdom,England,South East,West Sussex
Dion O'Cuinneagain,1998,No. 8,19,8,11,0,1,5,Cape Town,South Africa,Western Cape,City of Cape Town,Cape Town
Trevor Brennan,1998,Flanker,13,6,7,0,0,0,Leixlip,Republic of Ireland,Leinster,County Kildare,Leixlip ED
Pat Duignan,1998,"Wing, Centre",2,2,0,0,1,5,1972,Danmark,1972,Region Hovedstaden,Frederiksberg Kommune
Girvan Dempsey,1998,Fullback,82,50,32,0,19,95,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Cieran Scally,1998,Scrum-half,4,3,1,0,2,10,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Matt Mostyn,1999,"Fullback, Wing",6,3,3,0,3,15,NSW,Australia,New South Wales,Missing,Missing
Brian O'Driscoll,1999,Centre,141,82,57,2,47,250,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Tom Tierney,1999,Scrum-half,8,3,5,0,1,5,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Mike Mullins,1999,Centre,16,12,3,1,3,15,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing
Bob Casey,1999,Lock,7,3,3,1,1,5,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Gordon D'Arcy,1999,Centre,82,52,28,2,7,35,Wexford,Republic of Ireland,Leinster,County Wexford,Wexford
Angus McKeen,1999,Prop,1,1,0,0,0,0,Drogheda,Republic of Ireland,Leinster,County Louth,Drogheda
Alan Quinlan,1999,Back-row,27,19,8,0,6,30,Tipperary,Republic of Ireland,Munster,County Tipperary,Tipperary
Simon Easterby,2000,Back-row,67,43,23,1,9,45,Harrogate,United Kingdom,England,Yorkshire and the Humber,North Yorkshire
John Hayes,2000,Prop,107,67,37,3,2,10,Cappamore,Republic of Ireland,Munster,County Limerick,Cappamore
Shane Horgan,2000,"Centre, Wing",69,40,27,2,21,105,Co.Meath,Republic of Ireland,Leinster,County Meath,Missing
Ronan O'Gara,2000,Fly-half,130,73,54,3,16,1083,United States,United States of America,Missing,Missing,Missing
Peter Stringer,2000,Scrum-half,98,67,30,1,6,30,Cork,Republic of Ireland,Munster,County Cork,Cork
Peter McKenna,2000,"Wing, Fullback",1,0,1,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
David Wallace,2000,Back-row,75,45,29,1,12,60,Cork,Republic of Ireland,Munster,County Cork,Cork
Guy Easterby,2000,Scrum-half,28,24,3,1,6,30,Tadcaster,United Kingdom,LS24,England,Yorkshire and the Humber
Tyrone Howe,2000,Wing,14,11,3,0,6,30,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Geordan Murphy,2000,Fullback,74,43,29,2,18,98,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Marcus Horan,2000,Prop,67,44,23,0,6,30,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Frank Sheahan,2000,Hooker,29,23,6,0,5,25,Toronto,Canada,Ontario,Toronto,Missing
Gary Longwell,2000,Lock,26,17,9,0,1,5,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Emmet Byrne,2001,Prop,9,6,3,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Shane Byrne,2001,Hooker,45,30,14,1,3,15,Aughrim,Republic of Ireland,Leinster,County Wicklow,Aughrim
Mick O'Driscoll,2001,Lock,23,11,12,0,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Jeremy Staunton,2001,Fly-half,5,3,2,0,1,21,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Paul O'Connell,2002,Lock,108,64,42,2,7,35,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Keith Gleeson,2002,Flanker,27,15,12,0,4,20,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
John Kelly,2002,Wing,17,12,5,0,8,40,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Leo Cullen,2002,Lock,32,25,7,0,0,0,Wicklow,Republic of Ireland,Leinster,County Wicklow,Wicklow
Donncha O'Callaghan,2003,Lock,98,53,41,4,1,5,Cork,Republic of Ireland,Munster,County Cork,Cork
Mark McHugh,2003,"Fullback, Fly-half",1,1,0,0,1,5,Dun Laoighre,g,n,i,s
Simon Best,2003,Prop,23,17,6,0,1,5,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Anthony Horgan,2003,Wing,7,5,2,0,1,5,Cork,Republic of Ireland,Munster,County Cork,Cork
Aidan McCullen,2003,Flanker,1,1,0,0,0,0,Drogheda,Republic of Ireland,Leinster,County Louth,Drogheda
Paul Shields,2003,Hooker,2,2,0,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Gavin Duffy,2004,Fullback,10,5,5,0,3,18,Ballina,Republic of Ireland,Connacht,County Mayo,Ballina
Johnny O'Connor,2004,Back-row,12,8,4,0,1,5,Galway,Republic of Ireland,Connacht,County Galway,Cathair na Gaillimhe
Tommy Bowe,2004,Wing,66,36,28,2,28,140,Emyvale,Republic of Ireland,County Monaghan,Emyvale,Missing
Denis Leamy,2004,Back-row,57,36,20,1,2,10,Tipperary,Republic of Ireland,Munster,County Tipperary,Tipperary
Matt McCullough,2005,"Lock, Flanker",4,2,2,0,0,0,?,g,n,i,s
Roger Wilson,2005,No. 8,1,1,0,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Kieran Campbell,2005,Scrum-half,3,3,0,0,0,0,London,United Kingdom,England,Greater London,London
Trevor Hogan,2005,Lock,4,3,1,0,0,0,Co.Tipperary,Republic of Ireland,Munster,County Tipperary,Missing
Bernard Jackman,2005,Hooker,9,4,5,0,0,0,Carlow,Republic of Ireland,Leinster,County Carlow,Carlow
David Quinlan,2005,Centre,2,2,0,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Kieran Lewis,2005,"Wing, Centre",3,1,2,0,0,0,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Neil Best,2005,Back-row,18,8,10,0,2,10,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Rory Best,2005,Hooker,83,47,34,2,8,40,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Andrew Trimble,2005,Wing,57,31,25,1,16,80,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Jerry Flannery,2005,Hooker,41,23,17,1,3,15,Galway,Republic of Ireland,Connacht,County Galway,Cathair na Gaillimhe
Eoin Reddan,2006,Scrum-half,60,28,30,2,2,10,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Isaac Boss,2006,Scrum-half,21,13,8,0,3,15,Tokoroa,New Zealand/Aotearoa,Waikato,South Waikato District,Tokoroa
Bryan Young,2006,Prop,8,3,5,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Paddy Wallace,2006,Centre,30,17,12,1,2,53,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Stephen Ferris,2006,Flanker,35,19,14,2,2,10,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Luke Fitzgerald,2006,"Fullback, Wing",29,12,15,2,2,10,Wicklow,Republic of Ireland,Leinster,County Wicklow,Wicklow
Jamie Heaslip,2006,No. 8,77,40,34,3,9,45,Tiberias,מדינת ישראל,מחוז הצפון,טבריה,Missing
Brian Carney,2007,Outside back,4,1,3,0,1,5,Cork,Republic of Ireland,Munster,County Cork,Cork
Tony Buckley,2007,Prop,25,11,14,0,2,10,Cork,Republic of Ireland,Munster,County Cork,Cork
Barry Murphy,2007,"Wing, Centre",4,2,2,0,1,5,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Tomas O'Leary,2007,Scrum-half,24,13,10,1,3,15,Cork,Republic of Ireland,Munster,County Cork,Cork
Shane Jennings,2007,Flanker,13,6,7,0,1,5,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Rob Kearney,2007,"Fullback, Wing",65,32,30,3,11,57,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Keith Earls,2008,Utility back,39,18,18,3,12,60,Moyross,Republic of Ireland,Munster,County Limerick,Limerick
Donnacha Ryan,2008,"Flanker, Lock",28,11,15,2,0,0,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Tom Court,2009,Prop,32,18,13,1,1,5,QLD,Australia,Queensland,Missing,Missing
Darren Cave,2009,Centre,8,7,1,0,1,5,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ian Dowling,2009,Wing,2,2,0,0,0,0,Kilkenny,Republic of Ireland,Leinster,County Kilkenny,Kilkenny
Ian Keatley,2009,Fly-half,4,4,0,0,0,31,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
John Muldoon,2009,Back-row,3,2,1,0,0,0,Ballinasloe,Republic of Ireland,Connacht,County Galway,Ballinasloe
Niall Ronan,2009,Back-row,4,2,2,0,0,0,Co Meath,Republic of Ireland,Leinster,County Meath,Missing
Ian Whitten,2009,Centre,2,2,0,0,2,10,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Ryan Caldwell,2009,Lock,2,2,0,0,0,0,Northern Ireland,United Kingdom,Northern Ireland,Missing,Missing
Mike Ross,2009,Prop,49,29,18,2,0,0,Cork,Republic of Ireland,Munster,County Cork,Cork
Denis Hurley,2009,"Wing, Fullback",1,1,0,0,0,0,West Cork,Republic of Ireland,Munster,County Cork,Cork
Cian Healy,2009,Prop,51,24,24,3,3,15,Clontarf,Republic of Ireland,Leinster,County Dublin,Dublin
Johnny Sexton,2009,Fly-half,54,29,24,1,9,486,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
Sean Cronin,2009,Hooker,43,25,16,2,1,5,Limerick,Republic of Ireland,Munster,County Limerick,Limerick
Sean O'Brien,2009,Back-row,36,17,17,2,5,25,Dublin,Republic of Ireland,Leinster,County Dublin,Dublin
