Eduardo Sorhaburu,1958,Prop,4,3,1,0,0,0,date unknown,g,n,i,s
Eduardo Verardo,1958,,8,6,2,0,1,3,date unknown,g,n,i,s
Enrique Bianchetti,1959,,2,0,2,0,0,0,date unknown,g,n,i,s
Juan Casanegra,1959,Hooker,4,0,4,0,0,0,date unknown,g,n,i,s
Carlos Giuliano,1959,Wing,3,0,3,0,0,0,date unknown,g,n,i,s
Esteban Karplus,1959,Centre,5,0,5,0,1,3,date unknown,g,n,i,s
Ricardo Raimundez,1959,,2,0,2,0,0,3,date unknown,g,n,i,s
Rodolfo Devoto,1960,Fullback,1,0,1,0,0,3,date unknown,g,n,i,s
Eduardo Gonzalez del Solar,1960,Scrum-half,4,3,1,0,1,3,date unknown,g,n,i,s
Enrique Krossler,1960,Wing,3,0,3,0,0,0,date unknown,g,n,i,s
Enrico Neri,1960,Wing,13,7,6,0,12,36,date unknown,g,n,i,s
Ricardo Oliveri,1960,Centre,6,3,3,0,1,34,date unknown,g,n,i,s
Aitor Otano,1960,Lock,26,15,9,2,6,18,1938,Norge,Troms,Lyngen,Missing
Jorge Pulido,1960,Flanker,1,0,1,0,0,0,date unknown,g,n,i,s
Rodolfo Schmidt,1960,Lock,7,4,3,0,0,0,date unknown,g,n,i,s
Florencio Varela,1960,No. 8,1,0,1,0,0,0,date unknown,g,n,i,s
Glauco Wessek,1960,Flanker,1,0,1,0,0,0,Buenos Aires,Argentina,CABA,Comuna 6,CABA
Cristobal Hirsch,1960,Prop,2,0,2,0,0,0,date unknown,g,n,i,s
Jorge Rios,1960,Fullback,2,0,2,0,0,6,date unknown,g,n,i,s
Horacio Vidou,1960,Hooker,2,1,1,0,0,0,date unknown,g,n,i,s
Walter Aniz,1960,Prop,1,0,1,0,0,0,date unknown,g,n,i,s
John Vibart,1960,Flanker,1,0,1,0,0,0,date unknown,g,n,i,s
Camilo Aldao,1961,,3,3,0,0,0,0,date unknown,g,n,i,s
Hector Goti,1961,,8,6,2,0,11,37,date unknown,g,n,i,s
Jorge Lavayen,1961,,3,3,0,0,1,3,date unknown,g,n,i,s
Guillermo Montes de Oca,1961,,3,3,0,0,2,6,date unknown,g,n,i,s
Martin Odriozola,1961,"Centre, Fly-half",2,2,0,0,0,0,date unknown,g,n,i,s
Eduardo Scharemberg,1961,Flanker,11,8,2,1,3,9,date unknown,g,n,i,s
Luis Varela,1961,,3,3,0,0,0,0,date unknown,g,n,i,s
Adolfo Etchegaray,1964,Scrum-half,25,15,9,1,3,10,circa 1942,Perú,Tacna,Candarave,Circa
Nicanor Gonzalez del Solar,1964,Hooker,8,5,2,1,0,0,date unknown,g,n,i,s
Jose Lasalle,1964,,1,1,0,0,1,3,date unknown,g,n,i,s
Raul Loyola,1964,Flanker,19,12,5,2,11,33,date unknown,g,n,i,s
Mariano Molina Berro,1964,,3,3,0,0,1,26,date unknown,g,n,i,s
Miguel Puigdeval,1964,,2,2,0,0,0,0,date unknown,g,n,i,s
Juan Queirolo,1964,,3,3,0,0,0,5,date unknown,g,n,i,s
Guillermo Schmitt,1964,,2,2,0,0,2,6,date unknown,g,n,i,s
Leopoldo Tahier,1964,,1,1,0,0,0,0,date unknown,g,n,i,s
Carlos Contepomi,1964,,2,2,0,0,1,3,date unknown,g,n,i,s
Alejandro da Milano,1964,,2,2,0,0,0,0,date unknown,g,n,i,s
Jorge Dartiguelongue,1964,Fly-half,4,3,0,1,1,3,date unknown,g,n,i,s
Roberto Gallo,1964,,2,2,0,0,0,0,date unknown,g,n,i,s
Willie McCormick,1964,,8,3,4,1,1,3,date unknown,g,n,i,s
Manuel Beccar Varela,1965,,3,0,2,1,0,0,date unknown,g,n,i,s
Juan Benzi,1965,Centre,4,2,2,0,3,9,date unknown,g,n,i,s
Roberto Cazenave,1965,Fullback,6,2,3,1,1,14,date unknown,g,n,i,s
Ronnie Foster,1965,Prop,14,7,6,1,0,0,date unknown,g,n,i,s
Luis Garcia Yanez,1965,Prop,20,12,6,2,0,0,date unknown,g,n,i,s
Guillermo Illia,1965,,1,0,1,0,0,0,date unknown,g,n,i,s
Marcelo Pascual,1965,"Wing, Centre",21,13,6,2,8,24,date unknown,g,n,i,s
Eduardo Espana,1965,Wing,6,4,1,1,4,12,date unknown,g,n,i,s
Eduardo Poggi,1965,Fly-half,7,4,2,1,1,36,date unknown,g,n,i,s
Arturo Rodriguez Jurado,1965,Centre,24,12,10,2,11,43,circa 1944,Perú,Tacna,Candarave,Circa
Hector Silva,1965,No. 8,24,15,6,3,5,16,circa 1945,Perú,Tacna,Candarave,Circa
Luis Gradin,1965,Scrum-half,14,9,4,1,5,32,date unknown,g,n,i,s
Adrian Anthony,1965,Lock,19,12,6,1,2,6,date unknown,g,n,i,s
Eduardo Quetglas,1965,,1,1,0,0,0,0,date unknown,g,n,i,s
Mario Bouza,1966,,4,2,2,0,0,0,date unknown,g,n,i,s
Miguel Chesta,1966,Flanker,6,3,2,1,1,3,date unknown,g,n,i,s
Marcos Dumas,1966,,2,0,2,0,0,0,date unknown,g,n,i,s
Ricardo Handley,1966,Hooker,14,8,5,1,0,0,date unknown,g,n,i,s
Jose Imhoff,1967,,2,2,0,0,0,0,date unknown,g,n,i,s
Hector Mendez,1967,,2,2,0,0,1,15,circa 1945,Perú,Tacna,Candarave,Circa
Ronaldo Seaton,1967,,2,2,0,0,0,0,date unknown,g,n,i,s
Alejandro Travaglini,1967,Centre,27,15,12,0,10,36,circa 1947,Perú,Tacna,Candarave,Circa
Mario Walther,1967,Wing,17,13,3,1,9,31,date unknown,g,n,i,s
Dudley Morgan,1967,Fullback,11,8,3,0,0,0,date unknown,g,n,i,s
Marcelo Farina,1968,Prop,4,2,1,1,0,0,date unknown,g,n,i,s
Jorge Seaton,1968,Fullback,4,3,0,1,0,40,date unknown,g,n,i,s
Nestor Perez,1968,Wing,1,0,0,1,0,0,date unknown,g,n,i,s
Tomas Harris-Smith,1969,Fly-half,7,6,1,0,1,32,date unknown,g,n,i,s
Hugo Miguens,1969,No. 8,18,13,5,0,2,7,date unknown,g,n,i,s
Arturo Abella,1969,,2,2,0,0,0,0,date unknown,g,n,i,s
Nestor Carbone,1969,Flanker,5,2,3,0,1,3,date unknown,g,n,i,s
Miguel Cutler,1969,,5,5,0,0,0,25,date unknown,g,n,i,s
Carlos Martinez,1969,Fly-half,4,4,0,0,2,6,date unknown,g,n,i,s
Julio Otaola,1970,Wing,7,5,2,0,3,9,date unknown,g,n,i,s
Guillermo Blacksley,1971,,1,0,1,0,0,0,date unknown,g,n,i,s
Ricardo Espagnol,1971,,1,0,1,0,0,6,date unknown,g,n,i,s
Roberto Matarazzo,1971,Centre,15,9,6,0,5,20,date unknown,g,n,i,s
Jorge Wittman,1971,Flanker,8,6,2,0,0,0,date unknown,g,n,i,s
Jose Fernandez,1971,Lock,24,12,11,1,1,3,circa 1949,Perú,Tacna,Candarave,Circa
Miguel Morgan,1971,,3,3,0,0,1,3,date unknown,g,n,i,s
Hugo Nicola,1971,Prop,15,7,7,1,2,6,circa 1947,Perú,Tacna,Candarave,Circa
Jose Costante,1971,Hooker,9,6,2,1,2,6,circa 1946,Perú,Tacna,Candarave,Circa
Julio Walther,1971,,1,1,0,0,1,3,date unknown,g,n,i,s
Guillermo Casas,1971,Hooker,6,3,3,0,1,4,date unknown,g,n,i,s
Jorge Carracedo,1971,Flanker,19,10,8,1,8,28,circa 1947,Perú,Tacna,Candarave,Circa
Ruben Castro,1971,,3,3,0,0,0,0,date unknown,g,n,i,s
Gustavo Foster,1971,,4,4,0,0,1,3,date unknown,g,n,i,s
Fernando Insua,1971,Prop,18,8,9,1,1,4,date unknown,g,n,i,s
Enrique Martinez,1971,,3,3,0,0,1,3,date unknown,g,n,i,s
Marcelo Martinez Mosquera,1971,,1,1,0,0,2,6,date unknown,g,n,i,s
Hugo Porta,1971,Fly-half,66,26,35,5,12,651,Buenos Aires,Argentina,CABA,Comuna 6,CABA
Marcelo Rodriguez Jurado,1971,,4,4,0,0,10,58,date unknown,g,n,i,s
Alberto Velasquez,1971,,2,2,0,0,1,3,date unknown,g,n,i,s
Jorge Braceras,1971,Hooker,5,2,3,0,2,6,circa 1946,Perú,Tacna,Candarave,Circa
Gustavo Pimentel,1971,,1,1,0,0,0,0,date unknown,g,n,i,s
Alejandro Altberg,1972,Wing,5,4,1,0,1,4,date unknown,g,n,i,s
Eduardo Morgan,1972,"Wing, Fullback",12,7,5,0,12,127,date unknown,g,n,i,s
Martin Alonso,1973,Fullback,5,2,2,1,1,4,circa 1952,Perú,Tacna,Candarave,Circa
Mario Carluccio,1973,Prop,10,5,4,1,0,0,circa 1945,Perú,Tacna,Candarave,Circa
Juan Dumas,1973,Hooker,5,4,1,0,1,4,date unknown,g,n,i,s
Jose Virasoro,1973,Lock,6,5,1,0,1,4,date unknown,g,n,i,s
Miguel Iglesias,1973,Flanker,3,1,2,0,0,0,date unknown,g,n,i,s
Carlos Bottarini,1973,Lock,15,10,5,0,1,4,date unknown,g,n,i,s
Roberto Fariello,1973,Prop,3,2,1,0,2,8,date unknown,g,n,i,s
Martin Giargia,1973,,5,5,0,0,1,4,date unknown,g,n,i,s
Raul Sanz,1973,No. 8,7,4,2,1,6,24,circa 1949,Perú,Tacna,Candarave,Circa
Guillermo Perez Leiros,1973,Wing,2,1,1,0,4,16,date unknown,g,n,i,s
Rito Iraneta,1974,Prop,3,0,3,0,0,0,circa 1951,Perú,Tacna,Candarave,Circa
Arturo Orzabal,1974,Prop,2,0,2,0,0,0,date unknown,g,n,i,s
Osvaldo Rocha,1974,Hooker,2,0,2,0,0,0,date unknown,g,n,i,s
Guillermo Alvarez,1975,Wing,9,8,1,0,14,56,circa 1951,Perú,Tacna,Candarave,Circa
Eduardo Brouchou,1975,,4,4,0,0,4,16,date unknown,g,n,i,s
Juan Cato,1975,,2,2,0,0,1,4,date unknown,g,n,i,s
Jorge Copello,1975,,2,2,0,0,0,0,date unknown,g,n,i,s
Felix d'Agnilo,1975,,6,6,0,0,3,12,date unknown,g,n,i,s
Miguel Devoto,1975,,4,4,0,0,1,4,date unknown,g,n,i,s
Javier Escalante,1975,Centre,7,6,1,0,2,16,date unknown,g,n,i,s
Alejandro Iachetti,1975,Lock,38,18,17,3,3,12,1956,Algérie الجزائر,Sétif - سطيف‎,Daïra El Eulma,Guelta Zerga
Tomas Landajo,1975,Scrum-half,18,9,6,3,1,13,circa 1953,Perú,Tacna,Candarave,Circa
Roberto Lucke,1975,No. 8,5,5,0,0,2,8,circa 1953,Perú,Tacna,Candarave,Circa
Ernesto Miguens,1975,No. 8,3,3,0,0,2,8,date unknown,g,n,i,s
Manuel Parra,1975,,3,3,0,0,0,0,date unknown,g,n,i,s
Eduardo Sanguinetti,1975,Fullback,9,6,3,0,3,36,date unknown,g,n,i,s
Rodolfo Ventura,1975,Prop,12,11,1,0,6,24,date unknown,g,n,i,s
Eduardo Vila,1975,,4,3,1,0,0,0,date unknown,g,n,i,s
Camilo Abud,1975,,3,3,0,0,0,0,date unknown,g,n,i,s
Julio Bach,1975,,3,3,0,0,2,8,date unknown,g,n,i,s
Eduardo de Forteza,1975,,3,3,0,0,2,66,date unknown,g,n,i,s
Buenaventura Minguez,1975,No. 8,13,10,3,0,5,20,date unknown,g,n,i,s
Ricardo Muniz,1975,Fullback,3,3,0,0,2,8,circa 1955,Perú,Tacna,Candarave,Circa
Nestor Bozzo,1975,,1,1,0,0,1,4,date unknown,g,n,i,s
Javier Capalbo,1975,,4,4,0,0,1,42,date unknown,g,n,i,s
Daniel Beccar Varela,1975,Wing,6,0,5,1,0,0,Buenos Aires,Argentina,CABA,Comuna 6,CABA
Jorge Gauweloose,1975,Wing,8,1,6,1,2,8,circa 1955,Perú,Tacna,Candarave,Circa
Ricardo Mastai,1975,No. 8,11,5,5,1,2,8,circa 1954,Perú,Tacna,Candarave,Circa
Carlos Neyra,1975,Flanker,6,1,5,0,0,0,Santa Fe,United States of America,New Mexico,Santa Fe County,Santa Fe
Martin Sansot,1975,Fullback,18,6,11,1,7,63,circa 1955,Perú,Tacna,Candarave,Circa
Carlos Bori,1975,No. 8,1,0,1,0,0,0,date unknown,g,n,i,s
Alejandro Cerioni,1975,Prop,5,2,2,1,2,8,date unknown,g,n,i,s
Gonzalo Beccar Varela,1976,Centre,7,2,4,1,1,30,Buenos Aires,Argentina,CABA,Comuna 6,CABA
Eliseo Branca,1976,Lock,40,19,17,4,5,20,1957,Algérie الجزائر,Sétif - سطيف‎,Daïra Amoucha,Oued El Bared
Adolfo Cappelletti,1977,Wing,17,4,10,3,5,20,circa 1954,Perú,Tacna,Candarave,Circa
Ricardo Castagna,1977,Scrum-half,1,0,1,0,0,0,circa 1953,Perú,Tacna,Candarave,Circa
Horacio Mazzini,1977,No. 8,2,0,1,1,0,0,circa 1949,Perú,Tacna,Candarave,Circa
Fernando Bustillo,1977,,6,4,1,1,0,0,date unknown,g,n,i,s
Luis Balfour,1977,,4,4,0,0,3,12,date unknown,g,n,i,s
Alejandro Cubelli,1977,Hooker,21,10,9,2,4,16,circa 1959,Perú,Tacna,Candarave,Circa
Eduardo Garcia Teran,1977,,6,6,0,0,10,40,date unknown,g,n,i,s
Guillermo Morgan,1977,,7,7,0,0,14,56,date unknown,g,n,i,s
