Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Eduardo Gonzalez del Solar,Argentina,1960,Scrum-half,4.0,3.0,1.0,0.0,3.0,1.0,,
Enrique Krossler,Argentina,1960,Wing,3.0,0.0,3.0,0.0,0.0,0.0,,
Enrico Neri,Argentina,1960,Wing,13.0,7.0,6.0,0.0,36.0,12.0,,
Ricardo Oliveri,Argentina,1960,Centre,6.0,3.0,3.0,0.0,34.0,1.0,,
Aitor Otano,Argentina,1960,Lock,26.0,15.0,9.0,2.0,18.0,6.0,,
Jorge Pulido,Argentina,1960,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Rodolfo Schmidt,Argentina,1960,Lock,7.0,4.0,3.0,0.0,0.0,0.0,,
Florencio Varela,Argentina,1960,No. 8,1.0,0.0,1.0,0.0,0.0,0.0,,
Glauco Wessek,Argentina,1960,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,Buenos Aires,Argentina
Cristobal Hirsch,Argentina,1960,Prop,2.0,0.0,2.0,0.0,0.0,0.0,,
Jorge Rios,Argentina,1960,Fullback,2.0,0.0,2.0,0.0,6.0,0.0,,
Horacio Vidou,Argentina,1960,Hooker,2.0,1.0,1.0,0.0,0.0,0.0,,
Walter Aniz,Argentina,1960,Prop,1.0,0.0,1.0,0.0,0.0,0.0,,
John Vibart,Argentina,1960,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,,
Camilo Aldao,Argentina,1961,Fullback,3.0,3.0,0.0,0.0,0.0,0.0,,
Hector Goti,Argentina,1961,Wing,8.0,6.0,2.0,0.0,37.0,11.0,,
Jorge Lavayen,Argentina,1961,Fly-half,3.0,3.0,0.0,0.0,3.0,1.0,,
Guillermo Montes de Oca,Argentina,1961,Flanker,3.0,3.0,0.0,0.0,6.0,2.0,,
Martin Odriozola,Argentina,1961,"Centre, Fly-half",2.0,2.0,0.0,0.0,0.0,0.0,,
Eduardo Scharemberg,Argentina,1961,Flanker,11.0,8.0,2.0,1.0,9.0,3.0,,
Luis Varela,Argentina,1961,Lock,3.0,3.0,0.0,0.0,0.0,0.0,,
Adolfo Etchegaray,Argentina,1964,Scrum-half,25.0,15.0,9.0,1.0,10.0,3.0,,
Nicanor Gonzalez del Solar,Argentina,1964,Hooker,8.0,5.0,2.0,1.0,0.0,0.0,,
Jose Lasalle,Argentina,1964,Fullback,1.0,1.0,0.0,0.0,3.0,1.0,,
Raul Loyola,Argentina,1964,Flanker,19.0,12.0,5.0,2.0,33.0,11.0,,
Mariano Molina Berro,Argentina,1964,Fly-half,3.0,3.0,0.0,0.0,26.0,1.0,,
Miguel Puigdeval,Argentina,1964,Flanker,2.0,2.0,0.0,0.0,0.0,0.0,,
Juan Queirolo,Argentina,1964,Centre,3.0,3.0,0.0,0.0,5.0,0.0,,
Guillermo Schmitt,Argentina,1964,Centre,2.0,2.0,0.0,0.0,6.0,2.0,,
Leopoldo Tahier,Argentina,1964,Prop,1.0,1.0,0.0,0.0,0.0,0.0,,
Carlos Contepomi,Argentina,1964,Fly-half,2.0,2.0,0.0,0.0,3.0,1.0,,
Alejandro da Milano,Argentina,1964,Lock,2.0,2.0,0.0,0.0,0.0,0.0,,
Jorge Dartiguelongue,Argentina,1964,Fly-half,4.0,3.0,0.0,1.0,3.0,1.0,,
Roberto Gallo,Argentina,1964,Flanker,2.0,2.0,0.0,0.0,0.0,0.0,,
Willie McCormick,Argentina,1964,Prop,8.0,3.0,4.0,1.0,3.0,1.0,,
Manuel Beccar Varela,Argentina,1965,Fly-half,3.0,0.0,2.0,1.0,0.0,0.0,,
Juan Benzi,Argentina,1965,Centre,4.0,2.0,2.0,0.0,9.0,3.0,,
Roberto Cazenave,Argentina,1965,Fullback,6.0,2.0,3.0,1.0,14.0,1.0,,
