Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Roo Dorr,Australia,1936,Wing,2,1,1,0,0,0,"Melbourne, VIC",Australia
Mac Ramsay,Australia,1936,No. 8,4,1,3,0,6,2,"Quirindi, NSW",Australia
Eric Hutchinson,Australia,1937,Lock,2,0,2,0,0,0,"Armidale, NSW",Australia
Jan McShane,Australia,1937,Scrum-half,2,0,2,0,0,0,"Tamworth, NSW",Australia
Vayro Wilson,Australia,1937,Prop,5,0,5,0,0,0,"Gympie, QLD",Australia
Keith Windon,Australia,1937,Flanker,3,0,3,0,0,0,"Randwick, NSW",Fiji
Paul Collins,Australia,1937,Fly-half,3,0,3,0,3,1,"Petersham, NSW",Australia
Bill Hammon,Australia,1937,Centre,1,0,1,0,0,0,Invercargill,NewZealand
Frank O'Brien,Australia,1937,Wing,2,0,2,0,3,1,"Lindfield, NSW",Australia
Alby Stone,Australia,1937,Hooker,3,0,3,0,0,0,"Roseville, NSW",Australia
Max Carpenter,Australia,1938,Wing,2,0,2,0,20,2,"Trangie, NSW",Australia
John Howard,Australia,1938,Wing,2,0,2,0,0,0,"Brisbane, QLD",Australia
Frederick Kerr,Australia,1938,No. 8,1,0,1,0,0,0,"St Kilda, VIC",Australia
Boyd Oxlade,Australia,1938,Flanker,3,0,3,0,0,0,"Brisbane, QLD",Australia
Gordon Stone,Australia,1938,Scrum-half,1,0,1,0,0,0,"Coogee, NSW",Australia
Winston Ide,Australia,1938,Centre,2,0,2,0,0,0,"Sydney, NSW",Australia
Haggis Lang,Australia,1938,Prop,2,0,2,0,0,0,Multan,India
Cracker McDonald,Australia,1938,Flanker,2,0,2,0,0,0,"Toowoomba, QLD",Australia
Bill Monti,Australia,1938,Lock,1,0,1,0,0,0,"Richmond River, NSW",England
Cec Ramalli,Australia,1938,Scrum-half,2,0,2,0,0,0,"Moree, NSW",Australia
Mick Clifford,Australia,1938,Fullback,1,0,1,0,0,0,"Forbes, NSW",Australia
Trevor Allan,Australia,1946,Centre,14,6,7,1,24,2,"Bathurst, NSW",England
Arthur Buchan,Australia,1946,No. 8,10,4,6,0,0,0,"Bankstown, NSW",Australia
Mick Cremin,Australia,1946,Fly-half,3,0,3,0,0,0,"Sydney, NSW",Australia
Wal Dawson,Australia,1946,Hooker,2,0,2,0,0,0,"Manly, NSW",Australia
Charlie Eastes,Australia,1946,Wing,6,0,5,1,6,2,"Epping, NSW",Australia
Phil Hardcastle,Australia,1946,Lock,5,1,4,0,0,0,Buenos Aires,Argentina
Paul Johnson,Australia,1946,Centre,2,0,2,0,0,0,"Brisbane, QLD",Australia
Alan Livermore,Australia,1946,Flanker,2,0,2,0,2,0,"Brisbane, QLD",Australia
John MacBride,Australia,1946,Wing,10,3,7,0,3,1,"Sydney, NSW",Australia
Bill McLean,Australia,1946,Flanker,5,0,5,0,3,1,"Ipswich, QLD",Australia
Bob McMaster,Australia,1946,Prop,7,1,6,0,2,0,"Rockhampton, QLD",Australia
Brian Piper,Australia,1946,Fullback,12,4,7,1,18,0,"Narrabri, NSW",Australia
Bernard Schulte,Australia,1946,Scrum-half,2,0,2,0,0,0,"Bundaberg, QLD",Australia
Eric Tweedale,Australia,1946,Prop,10,4,5,1,0,0,Rochdale,England
Col Windon,Australia,1946,Flanker,20,8,11,1,33,11,"Randwick, NSW",Fiji
Ernie Freeman,Australia,1946,Prop,2,0,2,0,0,0,"Sydney, NSW",Australia
Max Howell,Australia,1946,Centre,5,2,3,0,3,1,"Coogee, NSW",Australia
Des Bannon,Australia,1946,Fly-half,1,0,1,0,0,0,"Haberfield, NSW",Australia
Don Furness,Australia,1946,Hooker,1,0,1,0,0,0,"Clovelly, NSW",Australia
Bruce Hamilton,Australia,1946,Lock,1,0,1,0,0,0,,
James Stone,Australia,1946,Wing,2,0,2,0,0,0,"Coonamble, NSW",Australia
Cyril Burke,Australia,1946,Scrum-half,26,9,16,1,6,2,"Waratah, NSW",Australia
Roger Cornforth,Australia,1947,Lock,2,0,2,0,3,1,"Neutral Bay, NSW",Australia
Ken Kearney,Australia,1947,Hooker,7,3,4,0,3,1,"Penrith, NSW",Australia
Doug Keller,Australia,1947,Flanker,13,6,7,0,0,0,"Wee Waa, NSW",Australia
Alan Walker,Australia,1947,Centre,5,1,4,0,3,1,"Manly, NSW",Australia
Thomas Bourke,Australia,1947,Centre,1,0,1,0,0,0,"Kingaroy, QLD",Australia
Neville Emery,Australia,1947,Fly-half,10,6,3,1,3,1,"Lismore, NSW",Australia
Joe Kraefft,Australia,1947,Lock,6,3,3,0,0,0,N Sydney,Australia
Nick Shehadie,Australia,1947,Prop,30,8,21,1,9,3,"Coogee, NSW",Australia
Clem Windsor,Australia,1947,Fullback,1,0,1,0,0,0,"Brisbane, QLD",Australia
Eric Davis,Australia,1947,Prop,4,1,2,1,0,0,"Abbey Wood, Kent",England
Arthur Tonkin,Australia,1947,Wing,6,3,3,0,14,2,"Wagga Wagga, NSW",Australia
Jack Baxter,Australia,1949,Prop,9,4,4,1,0,0,"Camperdown, NSW",Australia
Jack Blomley,Australia,1949,Centre,7,3,3,1,3,1,"Tumbarumba, NSW",Australia
Eddie Broad,Australia,1949,Fly-half,1,0,1,0,0,0,"Brisbane, QLD",Australia
Roy Cawsey,Australia,1949,Fullback,3,2,1,0,4,0,"Sydney, NSW",Australia
Nev Cottrell,Australia,1949,Hooker,14,5,8,1,10,0,"Brisbane, QLD",Australia
Keith Cross,Australia,1949,Flanker,19,6,13,0,15,5,"Bondi, NSW",Australia
Patrick Harvey,Australia,1949,No. 8,2,0,1,1,0,0,"Brisbane, QLD",Australia
Jack Marshall,Australia,1949,Wing,1,0,1,0,0,0,"Newcastle, NSW",Australia
Dave Brockhoff,Australia,1949,Flanker,8,3,4,1,6,2,"Ross Bay, Sydney",Australia
John Fogarty,Australia,1949,Wing,2,1,0,1,3,1,"Brisbane, QLD",Australia
John Solomon,Australia,1949,Centre,14,5,9,0,15,2,"Randwick, NSW",Australia
Clarrie Davis,Australia,1949,Wing,4,1,3,0,0,0,"Auburn, NSW",Australia
Ralph Garner,Australia,1949,Wing,2,2,0,0,6,2,"Yass, NSW",Australia
Rex Mossop,Australia,1949,Lock,5,2,3,0,0,0,"Five Dock, NSW",Australia
Bevan Wilson,Australia,1949,Prop,2,2,0,0,0,0,"Strathfield, NSW",Australia
Bill Gardner,Australia,1950,Fullback,1,0,1,0,6,0,"Fennell Bay, NSW",Australia
Keith Gordon,Australia,1950,Prop,2,0,2,0,0,0,"Coogee, NSW",Australia
Nigger Hills,Australia,1950,Wing,2,0,2,0,0,0,Auckland,NewZealand
Fabe McCarthy,Australia,1950,Prop,1,0,1,0,0,0,Darling Downs,SouthAfrica
Donald MacMillan,Australia,1950,Flanker,2,0,2,0,0,0,"Toowoomba, QLD",Australia
Peter Thompson,Australia,1950,Wing,1,0,1,0,0,0,"Brisbane, QLD",Australia
Paul Costello,Australia,1950,Fullback,1,0,1,0,0,0,"Toowoomba, QLD",Australia
Alan Cameron,Australia,1951,Lock,20,5,15,0,3,1,"Narrandera, NSW",Australia
Keith Gudsell,Australia,1951,Centre,3,0,3,0,0,0,Wanganui,NewZealand
Conrad Primmer,Australia,1951,Lock,2,0,2,0,0,0,"Brisbane, QLD",Australia
Peter Rothwell,Australia,1951,Fullback,4,1,3,0,8,0,"Melbourne, VIC",Australia
Eddie Stapleton,Australia,1951,Wing,16,5,11,0,25,6,"Sutherland, NSW",Australia
Dick Tooth,Australia,1951,Fly-half,10,2,8,0,21,1,"Bombala, NSW",Australia
Arch Winning,Australia,1951,Flanker,1,0,1,0,0,0,"Maleny, QLD",Australia
Tiny Betts,Australia,1951,Prop,3,1,2,0,0,0,"Brisbane, QLD",Australia
Murray Tate,Australia,1951,Fly-half,8,3,5,0,3,1,"Clovelly, NSW",Australia
Herb Barker,Australia,1952,Centre,7,3,4,0,27,1,"Surry Hills, NSW",Australia
Brian Cox,Australia,1952,Scrum-half,9,2,7,0,3,1,"Sydney, NSW",Australia
Bob Davidson,Australia,1952,Prop,13,3,10,0,0,0,"Newcastle, NSW",Australia
Lou Hatherall,Australia,1952,Prop,2,1,1,0,0,0,"Toowoomba, QLD",Australia
Brian Johnson,Australia,1952,No. 8,9,3,6,0,6,2,"Coff's Harbour, NSW",Australia
Garth Jones,Australia,1952,Wing,12,4,8,0,12,4,"Childers, QLD",Australia
Tony Miller,Australia,1952,Prop,41,9,30,2,6,2,"Balgowlah, NSW",Australia
Ray Colbert,Australia,1952,Fullback,6,2,4,0,6,0,"Brisbane, QLD",Australia
John O'Neill,Australia,1952,Fullback,4,1,3,0,0,0,"Warwick, QLD",Australia
John Bosler,Australia,1953,Scrum-half,1,0,1,0,0,0,"Sydney, NSW",Australia
Jack Carroll,Australia,1953,No. 8,1,0,1,0,0,0,"Sydney, NSW",Australia
Mac Hughes,Australia,1953,No. 8,14,2,12,0,3,1,"Albury, NSW",Australia
James Phipps,Australia,1953,Centre,11,3,8,0,3,1,"Batavia, Java",Indonesia
Thomas Sweeney,Australia,1953,Fullback,1,0,1,0,3,0,"Brisbane, QLD",Australia
Jim Walsh,Australia,1953,Hooker,4,1,3,0,0,0,"Orange, NSW",Australia
Spencer Brown,Australia,1953,Fly-half,3,1,2,0,0,0,"Atherton, QLD",Australia
Colin Forbes,Australia,1953,Prop,6,1,5,0,0,0,"Brisbane, QLD",Australia
Vince Heinrich,Australia,1954,Flanker,2,1,1,0,0,0,"Sydney, NSW",Australia
Paul Mooney,Australia,1954,Hooker,2,1,1,0,0,0,"Brisbane, QLD",Australia
John Pashley,Australia,1954,Flanker,5,2,2,1,0,0,"Manly, NSW",Australia
Gavan Horsley,Australia,1954,Wing,1,0,1,0,0,0,"Coorparoo, QLD",Australia
Neil Adams,Australia,1955,Prop,1,0,1,0,0,0,"Wyong, NSW",Australia
James Cross,Australia,1955,Hooker,3,1,2,0,0,0,"Sydney, NSW",Australia
John Thornett,Australia,1955,Flanker,37,9,25,3,3,1,"Griffith, NSW",Australia
Gordon Davis,Australia,1955,Fly-half,2,1,1,0,0,0,"Auburn, NSW",Australia
Rod Phelps,Australia,1955,Wing,23,5,17,1,6,2,"Sydney, NSW",Australia
Don Strachan,Australia,1955,Prop,2,1,1,0,0,0,"Orange, NSW",Australia
Jim Brown,Australia,1956,Hooker,9,0,9,0,0,0,"Sydney, NSW",Australia
Ainslie Sheil,Australia,1956,Fly-half,1,0,1,0,0,0,"Melbourne, VIC",Australia
Saxon White,Australia,1956,Centre,7,0,6,1,0,0,"Sydney, NSW",Australia
Barry Roberts,Australia,1956,Wing,1,0,1,0,0,0,"Sydney, NSW",Australia
Terry Curley,Australia,1957,Fullback,11,2,9,0,11,0,"Newcastle, NSW",Australia
Ken Donald,Australia,1957,Wing,9,0,8,1,21,1,"Ipswich, QLD",Australia
Max Elliott,Australia,1957,Prop,1,0,1,0,0,0,"Sydney, NSW",Australia
Peter Fenwicke,Australia,1957,Flanker,6,0,6,0,0,0,"Walcha, NSW",Australia
Alan Morton,Australia,1957,Wing,11,2,8,1,9,3,Queanbeyan,Australia
Jack Potts,Australia,1957,Centre,5,0,5,0,0,0,"Sydney, NSW",Australia
Chilla Wilson,Australia,1957,Flanker,4,1,3,0,0,0,"Brisbane, QLD",Australia
David Emanuel,Australia,1957,Lock,9,1,7,1,0,0,"Sydney, NSW",Australia
Brian Ford,Australia,1957,Wing,1,0,1,0,0,0,"Sydney, NSW",Australia
Bill Gunther,Australia,1957,No. 8,1,0,1,0,0,0,"Bathurst, NSW",England
Neill Latimer,Australia,1957,Lock,1,0,1,0,0,0,"Melbourne, VIC",Australia
Desmond Connor,Australia,1958,Scrum-half,24,11,11,2,0,0,"Ashgrove, Brisbane",Australia
Jim Lenehan,Australia,1958,Fullback,24,5,17,2,46,3,"Wagga Wagga, NSW",Australia
Arthur Summons,Australia,1958,Fly-half,10,1,8,1,3,1,"Paddington, Sydney, NSW",Australia
Kevin Ryan,Australia,1958,No. 8,5,2,3,0,0,0,"Ipswich, QLD",Australia
Geoff Vaughan,Australia,1958,Prop,6,1,4,1,0,0,"Sydney, NSW",Australia
Ted Purkiss,Australia,1958,Flanker,2,1,1,0,0,0,"Grafton, NSW",Australia
Tony Fox,Australia,1958,Wing,1,0,1,0,0,0,"Kogarah, NSW",Australia
Ron Harvey,Australia,1958,Fly-half,2,0,2,0,0,0,"Waratah, NSW",Australia
Ken Yanz,Australia,1958,Flanker,1,0,1,0,0,0,"Hornsby, NSW",Australia
Alistar Boyd,Australia,1958,Wing,1,1,0,0,0,0,"Southport, QLD",Australia
Don Logan,Australia,1958,Scrum-half,1,1,0,0,0,0,"Sydney, NSW",Australia
Ronald Meadows,Australia,1958,Hooker,6,2,3,1,0,0,"New Lambton, NSW",Australia
Bruce Wells,Australia,1958,Fly-half,1,1,0,0,0,0,"Orange, NSW",Australia
Jack Carroll,Australia,1958,Lock,7,1,5,1,3,1,"Sydney, NSW",Australia
Peter James,Australia,1958,Centre,2,0,1,1,0,0,"Brisbane, QLD",Australia
Kerry Larkin,Australia,1958,Prop,2,0,1,1,0,0,"Brisbane, QLD",Australia
Peter Dunn,Australia,1958,Prop,5,1,4,0,0,0,"Manly, NSW",Australia
Keith Ellis,Australia,1958,Prop,5,1,4,0,0,0,"Casino, NSW",Australia
Beres Ellwood,Australia,1958,Centre,20,7,11,2,29,2,"Wagga Wagga, NSW",Australia
Don Lowth,Australia,1958,Flanker,1,0,1,0,0,0,"Colinsville, QLD",Australia
Jon White,Australia,1958,Prop,24,9,13,2,0,0,"Woollongong, NSW",Australia
Danny Kay,Australia,1958,Centre,2,1,1,0,0,0,"Glebe, Sydney",Australia
Thomas Baxter,Australia,1958,Centre,1,0,1,0,0,0,"Brisbane, QLD",Australia
Len Diett,Australia,1959,Centre,2,0,2,0,0,0,"Sydney, NSW",Australia
Peter Johnson,Australia,1959,Hooker,42,13,27,2,3,1,"Sydney, NSW",Australia
Bob Outterside,Australia,1959,No. 8,2,0,2,0,0,0,"Sydney, NSW",Australia
Ken Catchpole,Australia,1961,Scrum-half,27,9,17,1,9,3,"Paddington, NSW",Australia
Mike Cleary,Australia,1961,Wing,6,2,3,1,12,4,"Sydney, NSW",Australia
John Dowse,Australia,1961,Fly-half,4,2,2,0,25,0,"Mackay, QLD",Australia
Ted Heinrich,Australia,1961,Flanker,10,3,5,2,6,2,"Sydney, NSW",Australia
Jimmy Lisle,Australia,1961,Centre,4,2,1,1,6,2,"Grafton, NSW",Australia
Graeme Macdougall,Australia,1961,Lock,2,1,1,0,0,0,"Sydney, NSW",Australia
Ted Magrath,Australia,1961,Wing,3,1,2,0,3,1,"Sydney, NSW",Australia
John O'Gorman,Australia,1961,No. 8,18,8,10,0,0,0,"Sydney, NSW",Australia
Terry Reid,Australia,1961,Flanker,5,2,2,1,3,1,"Clovelly, NSW",Australia
Harry Roberts,Australia,1961,Fly-half,4,1,2,1,0,0,"Brisbane, QLD",Australia
Dick Thornett,Australia,1961,Lock,11,2,7,2,6,2,"Sydney, NSW",Australia
Rob Heming,Australia,1961,Lock,21,7,12,2,0,0,New Ireland,PNG
Robert Potter,Australia,1961,Wing,1,1,0,0,0,0,"Toowoomba, QLD",Australia
Art Turnbull,Australia,1961,Wing,1,0,0,1,0,0,Edmonton,Canada
Stewart Boyce,Australia,1962,Wing,13,5,8,0,12,4,"Sydney, NSW",Australia
Lloyd McDermott,Australia,1962,Wing,2,0,2,0,0,0,"Eidsvold, QLD",Australia
Jim Miller,Australia,1962,Prop,6,3,3,0,0,0,"Kiama, NSW",Australia
Paul Perrin,Australia,1962,Lock,1,0,1,0,0,0,"Pymble, NSW",Australia
Peter Scott,Australia,1962,Centre,2,0,2,0,8,0,"Canberra, ACT",Australia
Norm Storey,Australia,1962,Fly-half,1,0,1,0,0,0,"Sydney, NSW",Australia
Jim Boyce,Australia,1962,Wing,12,6,5,1,3,1,"Sydney, NSW",Australia
Geoff Chapman,Australia,1962,Flanker,3,0,2,1,14,0,"Dubbo, NSW",Australia
James Douglas,Australia,1962,Wing,3,0,2,1,0,0,"Sydney, NSW",Australia
John Freedman,Australia,1962,Prop,4,0,3,1,0,0,"Newcastle, NSW",Australia
Phil Hawthorne,Australia,1962,Fly-half,21,8,12,1,37,0,"Newcastle, NSW",Australia
Ken McMullen,Australia,1962,Scrum-half,4,1,2,1,3,1,"Wagga Wagga, NSW",Australia
Keith Walsham,Australia,1962,Wing,2,1,0,1,3,1,"Newcastle, NSW",Australia
Peter Crittle,Australia,1962,Lock,15,6,9,0,0,0,"Sydney, NSW",Australia
Dick Marks,Australia,1962,Centre,17,8,9,0,6,2,"Bundaberg, QLD",Australia
Les Austin,Australia,1963,Prop,1,1,0,0,0,0,"Sydney, NSW",Australia
Greg Davis,Australia,1963,Flanker,39,10,28,1,6,2,Matamata,NewZealand
Peter Jones,Australia,1963,Centre,2,1,1,0,3,1,"Gundagai, NSW",Australia
Peter Ryan,Australia,1963,Fullback,4,1,3,0,6,0,"Queanbeyan, NSW",Australia
John Williams,Australia,1963,Wing,3,1,2,0,3,1,"Sydney, NSW",Australia
Terry Casey,Australia,1963,Fullback,6,3,3,0,31,0,"Leeton, NSW",Australia
Jules Guerassimoff,Australia,1963,Flanker,12,5,7,0,0,0,"Thangool, QLD",Australia
Ian Moutray,Australia,1963,Centre,1,1,0,0,0,0,"Ryde, NSW",Australia
Bob Honan,Australia,1964,Centre,2,0,2,0,0,0,"Brisbane, QLD",Australia
Dallas O'Neill,Australia,1964,No. 8,2,0,2,0,0,0,"Warwick, QLD",Australia
David Grimmond,Australia,1964,Wing,1,0,1,0,0,0,"Narrandera, NSW",Australia
David Shepherd,Australia,1964,No. 8,5,3,2,0,0,0,Knutsford,England
Alan Cardy,Australia,1966,Wing,9,2,7,0,6,2,"Sydney, NSW",Australia
George Ruebner,Australia,1966,Wing,2,0,2,0,5,0,Shanghai,China
Ric Trivett,Australia,1966,Centre,2,0,2,0,0,0,"Brisbane, QLD",Australia
John Brass,Australia,1966,Centre,12,3,9,0,9,2,"Sydney, NSW",Australia
Michael Purcell,Australia,1966,Flanker,3,1,2,0,0,0,"Brisbane, QLD",Australia
Ross Teitzel,Australia,1966,Lock,7,2,5,0,0,0,"Brisbane, QLD",Australia
Paul Gibbs,Australia,1966,Fly-half,1,0,1,0,0,0,Birmingham,England
Roy Prosser,Australia,1967,Prop,25,4,20,1,0,0,"Manly, NSW",Australia
Richard How,Australia,1967,Wing,1,0,1,0,0,0,"Armidale, NSW",Australia
Hugh Rose,Australia,1967,Flanker,13,2,11,0,0,0,"Walcha, NSW",Australia
Tony Abrahams,Australia,1967,Lock,3,0,3,0,0,0,"Sydney, NSW",Australia
Rod Batterham,Australia,1967,Wing,2,1,1,0,15,4,"Parramatta, NSW",Australia
Russell Manning,Australia,1967,Fullback,1,0,1,0,0,0,"Brisbane, QLD",Australia
Ian Proctor,Australia,1967,Wing,1,0,1,0,0,0,"Armidale, NSW",Australia
Jeff Sayle,Australia,1967,Flanker,1,0,1,0,0,0,"Stanmore, NSW",Australia
Phil Smith,Australia,1967,Centre,8,1,7,0,6,2,"Paddington, NSW",Australia
John Ballesty,Australia,1968,Fly-half,9,1,8,0,23,1,"Sydney, NSW",Australia
John Cole,Australia,1968,Wing,24,4,19,1,21,6,"Sydney, NSW",Australia
Arthur McGill,Australia,1968,Fullback,21,4,16,1,72,1,"Sydney, NSW",Australia
Norman Reilly,Australia,1968,Lock,10,1,9,0,0,0,"Roma, QLD",Australia
Jim Roxburgh,Australia,1968,Prop,9,2,7,0,0,0,Wudinna,Australia
David Taylor,Australia,1968,No. 8,5,1,4,0,0,0,"Brisbane, QLD",Australia
John Hipwell,Australia,1968,Scrum-half,36,11,23,2,14,4,"Newcastle, NSW",Australia
Barry Honan,Australia,1968,Centre,9,1,8,0,0,0,"Brisbane, QLD",Australia
Stuart Gregory,Australia,1968,Lock,16,3,12,1,0,0,"Brisbane, QLD",Australia
Alex Pope,Australia,1968,Centre,1,0,1,0,0,0,"Brisbane, QLD",Australia
Terry Forman,Australia,1968,Wing,7,0,7,0,3,1,"Sydney, NSW",Australia
Ross Turnbull,Australia,1968,Prop,1,0,1,0,0,0,"Newcastle, NSW",Australia
Keith Bell,Australia,1968,Prop,1,0,1,0,0,0,"Goondiwindi, QLD",Australia
Paul Darveniza,Australia,1969,Hooker,4,0,4,0,0,0,"Brisbane, QLD",Australia
Geoff Shaw,Australia,1969,Centre,27,12,14,1,8,2,"Kiama, NSW",Australia
Alan Skinner,Australia,1969,Lock,3,1,2,0,0,0,"Sydney, NSW",Australia
Owen Butler,Australia,1969,Lock,7,2,5,0,0,0,"Macksville, NSW",Australia
Rupert Rosenblum,Australia,1969,Fly-half,3,1,2,0,11,1,"Watson's Bay, NSW",Australia
Bruce Taafe,Australia,1969,Hooker,3,0,2,1,4,1,"Melbourne, VIC",Australia
Rod Kelleher,Australia,1969,Flanker,2,0,2,0,0,0,Wellington,NewZealand
Steve Knight,Australia,1969,Centre,6,1,5,0,3,1,"Manly, NSW",Australia
Barry McDonald,Australia,1969,Flanker,2,1,1,0,0,0,Matamata,NewZealand
Jake Howard,Australia,1970,Prop,7,2,4,1,0,0,"Bexley, NSW",Australia
Bob McLean,Australia,1971,No. 8,5,1,4,0,3,1,"Sydney, NSW",Australia
Geoff Richardson,Australia,1971,Fly-half,9,2,7,0,10,1,"Taree, NSW",Australia
Reginald Smith,Australia,1971,Lock,22,10,11,1,4,1,"Wauchope, NSW",Australia
Peter Sullivan,Australia,1971,Flanker,13,3,9,1,4,1,"Newcastle, NSW",Australia
John Taylor,Australia,1971,Wing,4,1,2,1,4,1,"Whitwood Mere, Castleford, Yorkshire",England
Garrick Fay,Australia,1971,Lock,24,9,14,1,7,1,"Sydney, NSW",Australia
Jeff McLean,Australia,1971,Wing,13,2,10,1,31,2,"Ipswich, QLD",Australia
Mick Barry,Australia,1971,Scrum-half,1,0,1,0,0,0,"Brisbane, QLD",Australia
Stuart Macdougall,Australia,1971,Prop,8,2,5,1,0,0,"Sydney, NSW",Australia
Robert Thompson,Australia,1971,Hooker,3,1,2,0,6,1,Rotorua,NewZealand
David Dunworth,Australia,1971,Prop,5,2,2,1,0,0,"Brisbane, QLD",Australia
Russell Fairfax,Australia,1971,Fly-half,8,2,5,1,27,0,"Sydney, NSW",Australia
Rex l'Estrange,Australia,1971,Centre,16,4,11,1,8,2,"Brisbane, QLD",Australia
Dave Burnet,Australia,1972,Centre,6,1,4,1,4,1,"Sydney, NSW",Australia
Dick Cocks,Australia,1972,No. 8,10,3,6,1,0,0,"Gundagai, NSW",Australia
David Rathie,Australia,1972,Centre,2,0,1,1,0,0,"Roma, QLD",Australia
Gary Grey,Australia,1972,Scrum-half,5,1,4,0,0,0,"Kiama, NSW",Australia
Bruce Brown,Australia,1972,Prop,2,0,2,0,0,0,"Brisbane, QLD",Australia
Mick Freney,Australia,1972,Hooker,6,1,5,0,0,0,"Brisbane, QLD",Australia
Tony Gelling,Australia,1972,No. 8,2,1,1,0,0,0,"W Wyalong, NSW",Australia
Barry Stumbles,Australia,1972,Lock,4,1,3,0,4,1,"Canberra, ACT",Australia
John Cornes,Australia,1972,Scrum-half,1,1,0,0,0,0,Cambridge,England
Peter Rowles,Australia,1972,Fly-half,2,1,1,0,0,0,"Woollongong, NSW",Australia
Robert Wood,Australia,1972,Lock,1,1,0,0,0,0,"Brisbane, QLD",Australia
Ron Graham,Australia,1973,Prop,18,9,8,1,0,0,"Sydney, NSW",Australia
Mark Loane,Australia,1973,No. 8,28,16,12,0,8,2,"Ipswich, QLD",Australia
Trevor Stegman,Australia,1973,Centre,2,1,1,0,0,0,"Sydney, NSW",Australia
Owen Stephens,Australia,1968,Wing,6,2,3,1,8,2,Paeroa,NewZealand
Chris Carberry,Australia,1973,Hooker,13,8,5,0,0,0,"Sydney, NSW",Australia
Eric Tindall,Australia,1973,Scrum-half,1,0,1,0,4,1,"Sydney, NSW",Australia
Tony Shaw,Australia,1973,Flanker,36,20,16,0,8,2,"Brisbane, QLD",Australia
Bruce Battishall,Australia,1973,Flanker,1,0,1,0,0,0,"Canterbury, NSW",Australia
Laurie Monaghan,Australia,1973,Wing,17,6,10,1,11,2,"Randwick, NSW",Fiji
Roger Davis,Australia,1974,Lock,3,0,2,1,0,0,"Sydney, NSW",Australia
Peter Horton,Australia,1974,Hooker,19,8,10,1,0,0,Brixton,England
John Lambie,Australia,1974,No. 8,4,0,3,1,0,0,"Sydney, NSW",Australia
Paul McLean,Australia,1974,Fly-half,30,15,14,1,260,2,"Ipswich, QLD",Australia
John Meadows,Australia,1974,Prop,22,9,13,0,0,0,London,England
Ray Price,Australia,1974,Flanker,8,5,2,1,16,4,"St Leonards, NSW",Australia
Greg Cornelsen,Australia,1974,Flanker,25,9,15,1,16,4,"Sydney, NSW",Australia
Bob Brown,Australia,1975,Fullback,2,2,0,0,14,0,"Parramatta, NSW",Australia
Steve Finnane,Australia,1975,Prop,6,5,1,0,0,0,"Sydney, NSW",Australia
Douglas Osborne,Australia,1975,Wing,3,3,0,0,4,1,Thames,NewZealand
John Weatherstone,Australia,1975,Centre,7,5,2,0,8,2,"Bathurst, NSW",England
Ken Wright,Australia,1975,Fly-half,9,5,4,0,31,1,"Sydney, NSW",Australia
Ian Robertson,Australia,1975,Wing,2,2,0,0,8,2,"Sydney, NSW",Australia
Rod Hauser,Australia,1975,Scrum-half,15,9,6,0,4,1,"Laidley, QLD",Australia
Jim Hindmarsh,Australia,1975,Fullback,9,5,4,0,12,0,"Bowral, NSW",Australia
Brian Mansfield,Australia,1975,Lock,1,1,0,0,0,0,"Moree, NSW",Australia
John Ryan,Australia,1975,Wing,6,6,0,0,36,9,"Wahroonga, NSW",Australia
Paddy Batch,Australia,1975,Wing,14,7,7,0,20,5,"Innisfail, QLD",Australia
John Berne,Australia,1975,Centre,1,0,1,0,0,0,County Antrim,Ireland
Spider Hillhouse,Australia,1975,Lock,16,8,7,1,0,0,"Brisbane, QLD",Australia
Gary Pearse,Australia,1975,Flanker,9,6,3,0,16,4,"Sydney, NSW",Australia
Bill McKid,Australia,1976,Centre,6,2,4,0,0,0,"Barraba, NSW",Australia
Gregory Shambrook,Australia,1976,Centre,2,2,0,0,0,0,"Bilinga, QLD",Australia
Mick Ellem,Australia,1976,NA,1,1,0,0,0,0,"Sydney, NSW",Australia
Phil Crowe,Australia,1976,Wing,6,3,3,0,8,2,Westminster,England
Martin Knight,Australia,1978,Centre,3,2,1,0,0,0,Bucklow,England
Stan Pilecki,Australia,1978,Prop,18,9,9,0,0,0,Augustdorf,Germany
Andrew Slack,Australia,1978,Centre,39,24,15,0,40,10,"Brisbane, QLD",Australia
Peter McLean,Australia,1978,Lock,16,7,9,0,0,0,"Brisbane, QLD",Australia
Steve Streeter,Australia,1978,Wing,1,0,1,0,0,0,"Bowral, NSW",Australia
Brendan Moon,Australia,1978,Wing,35,20,14,1,56,14,"Melbourne, VIC",Australia
Geoff Richards,Australia,1978,Fullback,3,2,1,0,3,0,Hornchurch,England
Buddha Handy,Australia,1978,Prop,6,4,2,0,0,0,"Brisbane, QLD",Australia
Tony Melrose,Australia,1978,Fly-half,6,3,3,0,11,0,"Parramatta, NSW",Australia
Bruce Cooke,Australia,1979,Fullback,1,0,1,0,0,0,"Brisbane, QLD",Australia
Bill Ross,Australia,1979,Hooker,13,7,6,0,4,1,"Brisbane, QLD",Australia
Keith Besomo,Australia,1979,Lock,1,0,1,0,0,0,"Sydney, NSW",Australia
Peter Carson,Australia,1979,Scrum-half,2,2,0,0,4,1,"Sydney, NSW",Australia
Andy Stewart,Australia,1979,Flanker,3,2,1,0,0,0,"Sydney, NSW",Australia
