Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Edward Walshe,Ireland,1887,Forward,7.0,2.0,5.0,0.0,4.0,2.0,,
Malcolm Moore,Ireland,1887,Forward,3.0,1.0,2.0,0.0,NA,0.0,Dublin,Ireland
W. Davison,Ireland,1887,Forward,1.0,0.0,1.0,0.0,NA,0.0,,
Patrick O'Connor,Ireland,1887,Halfback,1.0,0.0,1.0,0.0,NA,0.0,,
Thomas Taggart,Ireland,1887,Forward,1.0,0.0,1.0,0.0,NA,0.0,Bushmills,Ireland
William Ekin,Ireland,1888,Forward,2.0,1.0,1.0,0.0,NA,0.0,Co.Tyrone,Ireland
Robert Mayne,Ireland,1888,Forward,2.0,1.0,1.0,0.0,NA,0.0,,
James Moffatt,Ireland,1888,Forward,7.0,1.0,5.0,1.0,0.0,0.0,,
Ernest Stoker,Ireland,1888,Forward,2.0,1.0,1.0,0.0,NA,0.0,Dublin,Ireland
William Morton,Ireland,1888,Forward,1.0,0.0,1.0,0.0,NA,0.0,Tipperary,Ireland
Alfred Walpole,Ireland,1888,Three-quarters,2.0,0.0,2.0,0.0,NA,0.0,Roscommon,Ireland
Herbert Andrews,Ireland,1888,Forward,3.0,1.0,2.0,0.0,NA,0.0,Co Down,Ireland
Michael Bulger,Ireland,1888,Three-quarters,1.0,0.0,1.0,0.0,NA,0.0,Co Clare,Ireland
Taffy Edwards,Ireland,1888,Three-quarters,6.0,1.0,4.0,1.0,0.0,0.0,Dublin,Ireland
Edmund Forrest,Ireland,1888,Forward,13.0,5.0,7.0,1.0,4.0,0.0,Dublin,Ireland
Joseph Jameson,Ireland,1888,Forward,7.0,2.0,4.0,1.0,0.0,0.0,Dublin,Ireland
John Lytle,Ireland,1888,Forward,8.0,4.0,4.0,0.0,5.0,1.0,Belfast,Ireland
John O'Conor,Ireland,1888,Forward,17.0,6.0,8.0,3.0,0.0,0.0,Letterkenny,Ireland
James Stevenson,Ireland,1888,Halfback,2.0,0.0,2.0,0.0,NA,0.0,Dungannon,Ireland
David Woods,Ireland,1888,Three-quarters,2.0,0.0,2.0,0.0,NA,1.0,,
Thomas Donovan,Ireland,1889,Forward,1.0,0.0,1.0,0.0,NA,0.0,Cork,Ireland
Luke Holmes,Ireland,1889,Fullback,2.0,1.0,1.0,0.0,NA,0.0,Belfast,Ireland
Llewellyn Nash,Ireland,1889,Forward,6.0,0.0,5.0,1.0,0.0,0.0,Co.Cork,Ireland
Thomas Pedlow,Ireland,1889,Three-quarters,2.0,1.0,1.0,0.0,NA,0.0,,
Charles Stack,Ireland,1889,Forward,1.0,0.0,1.0,0.0,NA,0.0,Lifford,Ireland
Robert Yeates,Ireland,1889,Three-quarters,2.0,1.0,1.0,0.0,NA,0.0,W Bengal,India
John Cotton,Ireland,1889,Forward,1.0,1.0,0.0,0.0,NA,1.0,,
Robert Dunlop,Ireland,1889,Three-quarters,11.0,2.0,8.0,1.0,1.0,1.0,,
Alaster McDonnell,Ireland,1889,Halfback,4.0,1.0,2.0,1.0,0.0,1.0,Dublin,Ireland
Henry Richey,Ireland,1889,Forward,2.0,1.0,1.0,0.0,0.0,0.0,Dublin,Ireland
William Davis,Ireland,1890,Forward,9.0,0.0,8.0,1.0,0.0,0.0,Ferozopore,
Eddie Doran,Ireland,1890,Forward,2.0,0.0,1.0,1.0,0.0,0.0,Dublin,Ireland
Harry Gifford,Ireland,1890,Fullback,1.0,0.0,1.0,0.0,0.0,0.0,Dublin,Ireland
Ralph Johnston,Ireland,1890,Three-quarters,3.0,0.0,2.0,1.0,0.0,0.0,Kingstown,Saint Vincent and the Grenadines
J. Roche,Ireland,1890,Forward,7.0,1.0,5.0,1.0,5.0,0.0,,
Hugh Galbraith,Ireland,1890,Forward,1.0,0.0,0.0,1.0,0.0,0.0,Londonderry,Ireland
Benjamin Tuke,Ireland,1890,Halfback,9.0,3.0,6.0,0.0,0.0,0.0,Dublin,Ireland
Sam Lee,Ireland,1891,Centre,19.0,8.0,9.0,2.0,1.0,1.0,Down,Ireland
Charles Rooke,Ireland,1891,Forward,19.0,7.0,10.0,2.0,0.0,0.0,Dublin,Ireland
Edwin Cameron,Ireland,1891,Halfback,2.0,0.0,2.0,0.0,0.0,0.0,Dublin,Ireland
George Collopy,Ireland,1891,Forward,2.0,0.0,2.0,0.0,0.0,0.0,Limerick,Ireland
Edward Frazer,Ireland,1891,Forward,2.0,0.0,2.0,0.0,0.0,0.0,Drumkeeran,Ireland
Robert Stokes,Ireland,1891,Forward,2.0,0.0,2.0,0.0,0.0,0.0,Kent,England
Herbert Wells,Ireland,1891,Three-quarters,4.0,2.0,2.0,0.0,3.0,1.0,W Bengal,India
Thomas Fogarty,Ireland,1891,Forward,1.0,0.0,1.0,0.0,0.0,0.0,,
Robert Pedlow,Ireland,1891,Halfback,1.0,0.0,1.0,0.0,0.0,0.0,,
William Gardiner,Ireland,1892,Wing,17.0,6.0,9.0,2.0,6.0,2.0,Northern Ireland,Ireland
T.J. Johnston,Ireland,1892,Forward,6.0,1.0,4.0,1.0,0.0,0.0,,
Thomas Peel,Ireland,1892,Fullback,3.0,1.0,2.0,0.0,0.0,0.0,Limerick,Ireland
