Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Tom Scott,Scotland,1893,Forward,12.0,7.0,3.0,2.0,9.0,0.0,Melrose,USA
Henry Gedge,Scotland,1894,Wing,6.0,4.0,2.0,0.0,10.0,2.0,London,England
Willie McEwan,Scotland,1894,Forward,18.0,9.0,5.0,4.0,3.0,1.0,Edinburgh,Scotland
John Rogerson,Scotland,1894,Fullback,1.0,0.0,1.0,0.0,0.0,0.0,,
Hugh Wright,Scotland,1894,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Inverary,Canada
Alexander Anderson,Scotland,1894,Forward,1.0,0.0,1.0,0.0,0.0,0.0,,
Gordon Neilson,Scotland,1894,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Bothwell,Scotland
Harry Dods,Scotland,1895,Forward,8.0,5.0,2.0,1.0,0.0,0.0,Glasgow,Scotland
Mattha Elliot,Scotland,1895,Halfback,6.0,4.0,1.0,1.0,0.0,0.0,Hawick,Scotland
Allan Smith,Scotland,1895,Fullback,11.0,5.0,2.0,4.0,2.0,0.0,,
Harry Smith,Scotland,1895,Forward,11.0,5.0,3.0,3.0,3.0,1.0,N Berwick,Scotland
Robin Welsh,Scotland,1895,Wing,4.0,3.0,1.0,0.0,3.0,1.0,Edinburgh,Scotland
Andrew Balfour,Scotland,1896,Forward,4.0,1.0,2.0,1.0,0.0,0.0,Edinburgh,Scotland
James Couper,Scotland,1896,Forward,3.0,0.0,2.0,1.0,0.0,0.0,Glasgow,Scotland
Mark Morrison,Scotland,1896,Forward,26.0,12.0,9.0,5.0,0.0,0.0,Dalmeny,Scotland
Davie Patterson,Scotland,1896,Halfback,1.0,0.0,1.0,0.0,0.0,0.0,Hawick,Scotland
Tom Scott,Scotland,1896,Wing,11.0,4.0,4.0,3.0,6.0,2.0,,
Alec Timms,Scotland,1896,Centre,17.0,11.0,5.0,1.0,19.0,4.0,VIC,Australia
Charles Fleming,Scotland,1896,Centre,3.0,2.0,0.0,1.0,3.0,1.0,,
George Turnbull,Scotland,1896,Forward,5.0,2.0,2.0,1.0,3.0,1.0,,
Alec Laidlaw,Scotland,1897,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Edinburgh,Scotland
Ronald Stevenson,Scotland,1897,Forward,6.0,3.0,2.0,1.0,0.0,0.0,South Shields,England
Alfred Bucher,Scotland,1897,Wing,4.0,2.0,2.0,0.0,12.0,4.0,Edinburgh,Scotland
Alec Robertson,Scotland,1897,Centre,1.0,0.0,1.0,0.0,0.0,0.0,Edinburgh,Scotland
John Dykes,Scotland,1898,Forward,10.0,6.0,2.0,2.0,3.0,1.0,Glasgow,Scotland
Graham Kerr,Scotland,1898,Forward,8.0,3.0,2.0,3.0,0.0,0.0,Aberdeen,Scotland
Joe Mabon,Scotland,1898,Halfback,4.0,1.0,1.0,2.0,0.0,0.0,Jedburgh,Scotland
Andrew MacKinnon,Scotland,1898,Forward,6.0,3.0,1.0,2.0,0.0,0.0,Glasgow,Scotland
Robbie Neilson,Scotland,1898,Halfback,6.0,2.0,1.0,3.0,0.0,0.0,Bothwell,Scotland
James Reid,Scotland,1898,Fullback,3.0,1.0,1.0,1.0,0.0,0.0,,
Robert Scott,Scotland,1898,Forward,3.0,1.0,0.0,2.0,0.0,0.0,,
Edward Spencer,Scotland,1898,Centre,1.0,1.0,0.0,0.0,0.0,0.0,,
Tommy Nelson,Scotland,1898,Centre,1.0,0.0,0.0,1.0,0.0,0.0,Edinburgh,Scotland
Lawrence Harvey,Scotland,1899,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Glasgow,Scotland
Douglas Monypenny,Scotland,1899,Centre,3.0,2.0,1.0,0.0,3.0,1.0,Fife,Scotland
George Lamond,Scotland,1899,Centre,3.0,3.0,0.0,0.0,4.0,0.0,Glasgow,Scotland
Harry Rottenburg,Scotland,1899,Fullback,5.0,2.0,1.0,2.0,0.0,0.0,Glasgow,Scotland
William Thomson,Scotland,1899,Forward,3.0,2.0,1.0,0.0,6.0,0.0,Glasgow,Scotland
John Gillespie,Scotland,1899,Halfback,13.0,6.0,4.0,3.0,31.0,5.0,Edinburgh,Scotland
David Bedell-Sivright,Scotland,1900,Forward,23.0,13.0,10.0,0.0,9.0,3.0,Edinburgh,Scotland
Jack Crabbie,Scotland,1900,Wing,6.0,3.0,3.0,0.0,6.0,2.0,Edinburgh,Scotland
Frank Fasson,Scotland,1900,Halfback,5.0,2.0,3.0,0.0,0.0,0.0,Peebles,Scotland
Frederick Henderson,Scotland,1900,Forward,2.0,0.0,1.0,1.0,0.0,0.0,Dundee,Scotland
William Morrison,Scotland,1900,Centre,1.0,0.0,1.0,0.0,0.0,0.0,Edinburgh,Scotland
John Campbell,Scotland,1900,Forward,1.0,0.0,0.0,1.0,0.0,0.0,Las Flores,Uruguay
James Greenlees,Scotland,1900,Forward,7.0,3.0,3.0,1.0,0.0,0.0,Glasgow,Scotland
Bill Scott,Scotland,1900,Forward,24.0,11.0,9.0,4.0,2.0,0.0,Wishaw,Scotland
William Welsh,Scotland,1900,Wing,8.0,3.0,3.0,2.0,12.0,4.0,Edinburgh,Scotland
Lewis Bell,Scotland,1900,Forward,3.0,1.0,1.0,1.0,0.0,0.0,Edinburgh,Scotland
John Bell,Scotland,1901,Forward,6.0,3.0,3.0,0.0,0.0,0.0,Newcastle-under-Lyme,England
Alexander Duncan,Scotland,1901,Fullback,6.0,3.0,3.0,0.0,0.0,0.0,Midlothian,Scotland
Nolan Fell,Scotland,1901,Wing,7.0,5.0,2.0,0.0,6.0,2.0,Nelson,NewZealand
Andrew Flett,Scotland,1901,Forward,5.0,3.0,2.0,0.0,5.0,1.0,Edinburgh,Scotland
Alex Frew,Scotland,1901,Forward,4.0,3.0,0.0,1.0,3.0,1.0,Ayrshire,Scotland
Jimmy Ross,Scotland,1901,Forward,5.0,4.0,1.0,0.0,0.0,0.0,Roxburgh,Scotland
Robert Stronach,Scotland,1901,Forward,5.0,3.0,2.0,0.0,3.0,1.0,Partick,Scotland
Phipps Turnbull,Scotland,1901,Centre,6.0,3.0,3.0,0.0,3.0,1.0,,
Francis Dods,Scotland,1901,Forward,1.0,1.0,0.0,0.0,0.0,0.0,Glasgow,Scotland
Robert Neill,Scotland,1901,Fullback,4.0,1.0,2.0,1.0,0.0,0.0,Edinburgh,Scotland
John Bedell-Sivright,Scotland,1902,Forward,1.0,0.0,1.0,0.0,0.0,0.0,Inverkeithing,Scotland
Bill Kyle,Scotland,1902,Forward,21.0,10.0,11.0,0.0,6.0,2.0,Hawick,Scotland
