Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Robert Samatan,France,1930,Wing,10.0,6.0,4.0,0.0,9.0,3.0,Toulouse,France
Fernand Taillantou,France,1930,Wing,3.0,2.0,1.0,0.0,9.0,3.0,Pau,France
Leopold Fabre,France,1930,"Prop, Hooker",1.0,1.0,0.0,0.0,0.0,0.0,Toulouse,France
Lucien Augras-Fabre,France,1931,Wing,3.0,1.0,2.0,0.0,0.0,0.0,La Chatre,France
Ernest Camo,France,1931,"Flanker, No. 8, Lock",6.0,4.0,2.0,0.0,0.0,0.0,Saint-Feliu d'Avall,France
Maurice Porra,France,1931,Hooker,1.0,1.0,0.0,0.0,0.0,0.0,Perpignan,France
Marius Rodrigo,France,1931,"Lock, Prop",2.0,1.0,1.0,0.0,0.0,0.0,Mauleon,France
Maurice Savy,France,1931,"Fullback, Centre",5.0,3.0,2.0,0.0,0.0,0.0,Clermont-Ferrand,France
Leopold Servole,France,1931,Fly-half,7.0,5.0,2.0,0.0,4.0,0.0,Saint-Andre-de-Roque,
Antoine Duclos,France,1931,Prop,1.0,0.0,1.0,0.0,0.0,0.0,Juillan,France
Max Rousie,France,1931,"Halfback, Scrum-half",4.0,3.0,1.0,0.0,9.0,2.0,Marmande,France
Robert Scohy,France,1931,"Prop, Hooker",4.0,2.0,2.0,0.0,3.0,1.0,Tunis,Tunisia
Georges Clement,France,1931,Centre,1.0,0.0,1.0,0.0,0.0,0.0,Saigon,Việt Nam
Charles Petit,France,1931,Lock,1.0,0.0,1.0,0.0,3.0,1.0,Saint-Ouen,France
Max Vigerie,France,1931,Centre,1.0,0.0,1.0,0.0,0.0,0.0,Villereal,France
Henri Empereur-Buisson,France,1931,Prop,2.0,2.0,0.0,0.0,0.0,0.0,Beziers,France
Pierre Guelorget,France,1931,Wing,2.0,2.0,0.0,0.0,6.0,2.0,Parthenay,France
Rene Namur,France,1931,Hooker,2.0,2.0,0.0,0.0,0.0,0.0,Montauban,France
Roger Triviaux,France,1931,Flanker,2.0,2.0,0.0,0.0,0.0,0.0,Cognac,France
Marius Guiral,France,1931,Fullback,3.0,3.0,0.0,0.0,8.0,0.0,Condom,France
Antonin Barbazanges,France,1932,Fly-half,2.0,2.0,0.0,0.0,0.0,0.0,Toulouse,France
Eugene Chaud,France,1932,"Wing, Fullback",3.0,3.0,0.0,0.0,16.0,1.0,Roanne,France
Roger Claudel,France,1932,Flanker,2.0,2.0,0.0,0.0,0.0,0.0,Chartres,France
Jean Coderc,France,1932,Centre,5.0,5.0,0.0,0.0,6.0,2.0,Espira-de-Algy,
Lucien Cognet,France,1932,Back-row,5.0,5.0,0.0,0.0,0.0,0.0,Vichy,France
Henri de Malherbe,France,1932,Back-row,2.0,2.0,0.0,0.0,6.0,2.0,Ajaccio,France
Rene Finat,France,1932,Wing,2.0,2.0,0.0,0.0,15.0,5.0,Chalon-sur-Saone,France
Joseph Griffard,France,1932,"Prop, Lock",3.0,3.0,0.0,0.0,0.0,0.0,Limoges,France
Marcel Laurent,France,1932,"Prop, Hooker",5.0,5.0,0.0,0.0,0.0,0.0,Auch,France
Albert Potel,France,1932,Hooker,1.0,1.0,0.0,0.0,0.0,0.0,Oviedo,Spain
Edouard Ainciart,France,1933,Hooker,6.0,5.0,1.0,0.0,0.0,0.0,Bayonne,France
Jean Daguerre,France,1933,Fly-half,1.0,1.0,0.0,0.0,0.0,0.0,Saint-Pierre-et-Miqu,France
Pierre Escaffre,France,1933,Prop,2.0,2.0,0.0,0.0,3.0,1.0,Narbonne,France
Firmin Raynaud,France,1933,Wing,1.0,1.0,0.0,0.0,6.0,2.0,Limoux,France
Antoine Blain,France,1934,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,Limoux,France
Pierre Cussac,France,1934,Wing,1.0,1.0,0.0,0.0,0.0,0.0,Arcachon,France
Joseph Desclaux,France,1934,"Centre, Fly-half",10.0,9.0,1.0,0.0,23.0,3.0,Collioure,France
Andre Duluc,France,1934,Wing,1.0,1.0,0.0,0.0,3.0,1.0,Castres,France
Louis Dupont,France,1934,No. 8,6.0,6.0,0.0,0.0,0.0,0.0,Bois-Colombes,France
Francois Lombard,France,1934,"Scrum-half, Flanker",2.0,2.0,0.0,0.0,0.0,0.0,Narbonne,France
Jean Blond,France,1935,Flanker,6.0,5.0,1.0,0.0,6.0,2.0,Le Treport,France
Paul Boyer,France,1935,Scrum-half,1.0,1.0,0.0,0.0,0.0,0.0,Arthes,France
Maurice Celhay,France,1935,"Wing, Centre",6.0,4.0,2.0,0.0,24.0,8.0,Saint-Palais,France
Jacques Dorot,France,1935,Lock,1.0,1.0,0.0,0.0,0.0,0.0,Pergamino,Argentina
Francois Raynal,France,1935,Flanker,5.0,5.0,0.0,0.0,5.0,1.0,Saint-Nazaire,France
Armand Vigneau,France,1935,Wing,1.0,1.0,0.0,0.0,3.0,1.0,Bayonne,France
Francis Daguerre,France,1936,Prop,1.0,1.0,0.0,0.0,3.0,1.0,Saint-Pierre-et-Miqu,France
Pierre Geschwind,France,1936,Wing,2.0,2.0,0.0,0.0,6.0,2.0,Wattrelos,France
Andre Goyard,France,1936,"Prop, Lock",7.0,6.0,1.0,0.0,3.0,1.0,Saint-Jean-sur-Veyle,France
Etienne Ithurra,France,1936,Lock,3.0,3.0,0.0,0.0,0.0,0.0,Bayonne,France
Georges Libaros,France,1936,Fly-half,2.0,1.0,1.0,0.0,0.0,0.0,,
Andre Rochon,France,1936,"Hooker, Flanker",1.0,1.0,0.0,0.0,0.0,0.0,Chastreix,France
Pierre Thiers,France,1936,"Scrum-half, Flanker",9.0,6.0,3.0,0.0,17.0,0.0,Thiers,France
Felix Bergese,France,1936,Centre,6.0,5.0,1.0,0.0,12.0,4.0,Le Boucau,France
Jean Clave,France,1936,Hooker,3.0,3.0,0.0,0.0,0.0,0.0,Montgaillard,France
Edmond Elissalde,France,1936,"Centre, Fly-half",2.0,1.0,1.0,0.0,0.0,0.0,Biarritz,France
Pierre Milliand,France,1936,Wing,3.0,3.0,0.0,0.0,9.0,3.0,Alberville,France
Frantz Sahuc,France,1936,Fullback,1.0,1.0,0.0,0.0,0.0,0.0,Marsoulas,France
David Aguilar,France,1937,Lock,1.0,1.0,0.0,0.0,0.0,0.0,Pau,France
Pierre Daulouede,France,1937,Prop,4.0,2.0,2.0,0.0,0.0,0.0,Labenne,France
Gilbert Lavail,France,1937,Fly-half,2.0,1.0,1.0,0.0,0.0,0.0,Perpignan,France
Henri Masse,France,1937,Fullback,1.0,1.0,0.0,0.0,0.0,0.0,Loriol,France
Michel Bonnus,France,1937,Fullback,5.0,3.0,2.0,0.0,4.0,0.0,Toulon,France
Antonin Delque,France,1937,Lock,4.0,3.0,1.0,0.0,6.0,2.0,Castelbiague,France
Marcel Deygas,France,1937,Centre,1.0,1.0,0.0,0.0,0.0,0.0,Ardoix,France
Emile Fabre,France,1937,Lock,3.0,2.0,1.0,0.0,0.0,0.0,Toulouse,France
Robert Cals,France,1938,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Pezens,France
Jean Chassagne,France,1938,Fly-half,1.0,0.0,1.0,0.0,0.0,0.0,Aveze,France
Henri Clarac,France,1938,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,Saint-Girons,France
Jean-Baptiste Lefort,France,1938,No. 8,1.0,0.0,1.0,0.0,0.0,0.0,Biarritz,France
Rene Arotca,France,1938,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,Bayonne,France
Robert Caunegre,France,1938,Wing,2.0,2.0,0.0,0.0,6.0,2.0,Bordeaux,France
Emile Doussau,France,1938,Prop,1.0,1.0,0.0,0.0,0.0,0.0,Charmant,France
Raymond le Goff,France,1938,Wing,2.0,2.0,0.0,0.0,3.0,1.0,Paris,France
Rene Lombarteix,France,1938,"Lock, Prop",2.0,2.0,0.0,0.0,0.0,0.0,Clermont-Ferrand,France
Andre Rapin,France,1938,Centre,1.0,1.0,0.0,0.0,0.0,0.0,Bordeaux,France
Guy Vassal,France,1938,"Fly-half, Scrum-half",2.0,2.0,0.0,0.0,0.0,0.0,Carcassonne,France
Jacques Palat,France,1938,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,Saint-Cyprien,France
Pierre Charton,France,1940,No. 8,1.0,0.0,1.0,0.0,0.0,0.0,Saint-Maur-des-Fosse,France
Joseph Dutrey,France,1940,Lock,1.0,0.0,1.0,0.0,0.0,0.0,Puan,Korea
Lucien Ferrand,France,1940,Flanker,1.0,0.0,1.0,0.0,0.0,0.0,Le Creusot,France
Francois Meret,France,1940,Prop,1.0,0.0,1.0,0.0,0.0,0.0,Pontacq,France
Roger Paul,France,1940,Hooker,1.0,0.0,1.0,0.0,0.0,0.0,Sauxillanges,France
Henri Peyralade,France,1940,Scrum-half,1.0,0.0,1.0,0.0,0.0,0.0,Borderes-sur-l'Echez,France
Robert Tourte,France,1940,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Saint-Girons,France
Marcel Tucoo-Chala,France,1940,Lock,1.0,0.0,1.0,0.0,0.0,0.0,Pau,France
Georges Baladie,France,1945,"Wing, Centre",6.0,3.0,3.0,0.0,9.0,3.0,Ville-d'Avray,France
Yves Bergougnan,France,1945,Scrum-half,17.0,10.0,7.0,0.0,12.0,0.0,Toulouse,France
Jean Dauger,France,1945,Centre,3.0,2.0,1.0,0.0,6.0,2.0,Cambo,France
Robert Geneste,France,1945,Wing,2.0,2.0,0.0,0.0,0.0,0.0,Angouleme,France
Auguste Jarasse,France,1945,Hooker,1.0,1.0,0.0,0.0,0.0,0.0,Ussel,Italy
Louis Junquas,France,1945,Centre,13.0,7.0,6.0,0.0,0.0,0.0,Saint-Vincent-de-Tyr,
Jean Massare,France,1945,"Lock, Prop",6.0,4.0,2.0,0.0,3.0,1.0,Fontenay-sous-Bois,France
Roger Minjat,France,1945,Fullback,1.0,1.0,0.0,0.0,0.0,0.0,Venissieux,France
Alban Moga,France,1945,Lock,22.0,13.0,9.0,0.0,0.0,0.0,Bordeaux,France
Jean Prat,France,1945,Flanker,51.0,30.0,20.0,1.0,144.0,9.0,Lourdes,France
Jean Prin-Clary,France,1945,"Lock, Prop",10.0,6.0,4.0,0.0,3.0,1.0,Marseille,France
Andre Sahuc,France,1945,No. 8,2.0,1.0,1.0,0.0,3.0,1.0,Castelnau-Montratier,France
Robert Soro,France,1945,Lock,21.0,12.0,9.0,0.0,6.0,2.0,Odos,France
Andre Alvarez,France,1945,"Fullback, Fly-half",20.0,13.0,7.0,0.0,25.0,1.0,Bayonne,France
Jacques Chaban-Delmas,France,1945,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Paris,France
Gaston Combes,France,1945,Scrum-half,1.0,0.0,1.0,0.0,0.0,0.0,Toulouse,France
Lucien Rouffia,France,1945,Fullback,4.0,1.0,3.0,0.0,0.0,0.0,Narbonne,France
Jean Vilagra,France,1945,Hooker,1.0,0.0,1.0,0.0,0.0,0.0,Saint-Etienne,France
Guy Basquet,France,1945,Back-row,33.0,17.0,15.0,1.0,24.0,8.0,Layrac,France
Henri Dutrain,France,1945,"Centre, Wing",8.0,5.0,3.0,0.0,0.0,0.0,Toulouse,France
Jean Matheu-Cambas,France,1945,Flanker,24.0,14.0,10.0,0.0,3.0,1.0,Gelos,France
Elie Pebeyre,France,1945,Wing,8.0,4.0,4.0,0.0,3.0,1.0,Seilhac,France
Maurice Terreau,France,1945,"Centre, Fly-half",17.0,11.0,6.0,0.0,15.0,5.0,Bourg-en-Bresse,France
Marcel Volot,France,1945,Hooker,5.0,3.0,2.0,0.0,0.0,0.0,Gonfreville l'Orcher,France
Albert Kaempf,France,1946,Wing,1.0,1.0,0.0,0.0,0.0,0.0,Itxassou,France
Eugene Buzy,France,1946,"Prop, Lock",17.0,10.0,7.0,0.0,0.0,0.0,Benejacq,France
Michel Sorondo,France,1946,"Fullback, Centre",6.0,2.0,4.0,0.0,3.0,1.0,Hendaye,France
Jean Lassegue,France,1946,Wing,9.0,7.0,2.0,0.0,15.0,5.0,Rieumes,France
Marcel Jol,France,1947,Hooker,10.0,6.0,4.0,0.0,0.0,0.0,Biarritz,France
Lucien Caron,France,1947,Prop,10.0,6.0,4.0,0.0,3.0,1.0,Lyon,France
Gerard Dufau,France,1948,Scrum-half,38.0,21.0,17.0,0.0,6.0,2.0,Dax,France
Pierre Jeanjean,France,1948,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Port Vendres,France
Lucien Martin,France,1948,Hooker,6.0,3.0,3.0,0.0,0.0,0.0,Pau,France
Michel Pomathios,France,1948,Wing,24.0,12.0,11.0,1.0,18.0,6.0,Bourg-en-Bresse,France
Leon Bordenave,France,1948,"Fly-half, Centre",5.0,3.0,2.0,0.0,0.0,0.0,Odos,France
Pierre Dizabo,France,1948,"Centre, Fly-half",13.0,8.0,4.0,1.0,6.0,1.0,Saint-Vincent-de-Tyr,
Roger Lacaussade,France,1948,Wing,2.0,1.0,1.0,0.0,3.0,1.0,Captieux,France
Pierre Aristouy,France,1948,"Prop, Lock",6.0,2.0,3.0,1.0,0.0,0.0,Arette,France
Maurice Siman,France,1948,Wing,6.0,2.0,3.0,1.0,0.0,0.0,Clermont-Ferrand,France
Noel Baudry,France,1949,Fullback,5.0,4.0,1.0,0.0,0.0,0.0,Saint-Exupery-les-Ro,
Jean Pilon,France,1949,Fly-half,2.0,1.0,1.0,0.0,3.0,1.0,Bayonne,France
Francis Desclaux,France,1949,Centre,3.0,3.0,0.0,0.0,5.0,0.0,Collioure,France
Felix Lacrampe,France,1949,No. 8,1.0,1.0,0.0,0.0,0.0,0.0,Lannemezan,France
Roger Arcalis,France,1950,Fullback,5.0,2.0,2.0,1.0,0.0,0.0,Tarbes,France
Rene Bienes,France,1950,"Prop, Flanker",29.0,16.0,12.0,1.0,12.0,4.0,Toulouse,France
Firmin Bonnus,France,1950,Lock,4.0,1.0,2.0,1.0,0.0,0.0,Toulon,France
Roger Ferrien,France,1950,Prop,4.0,1.0,2.0,1.0,0.0,0.0,Riscle,France
Pierre Lauga,France,1950,"Centre, Fly-half",4.0,1.0,2.0,1.0,3.0,0.0,Lucq-de-Bearn,France
Pierre Lavergne,France,1950,Prop,1.0,0.0,1.0,0.0,0.0,0.0,Ciboure,France
Jacques Merquey,France,1950,Centre,4.0,1.0,2.0,1.0,3.0,1.0,Souillac,France
Daniel Herice,France,1950,Flanker,1.0,0.0,0.0,1.0,0.0,0.0,Saint-Emiliosen,
Paul Lasaosa,France,1950,"Centre, Scrum-half, Halfback",6.0,3.0,2.0,1.0,0.0,0.0,Dax,France
Pierre Pascalin,France,1950,Hooker,7.0,4.0,2.0,1.0,0.0,0.0,Saint-Gein,France
Georges Brun,France,1950,"Fullback, Wing, Centre",14.0,7.0,7.0,0.0,0.0,0.0,Aix-les-Bains,France
Fernand Cazenave,France,1950,Wing,6.0,5.0,1.0,0.0,3.0,1.0,Orthez,France
Franck Fournet,France,1950,Fly-half,1.0,0.0,1.0,0.0,0.0,0.0,Clermont-Ferrand,France
Rene Bernard,France,1951,Prop,4.0,3.0,1.0,0.0,0.0,0.0,Bergerac,France
Georges Carabignac,France,1951,Fly-half,7.0,2.0,5.0,0.0,9.0,0.0,Boe,Bolivia
Henri Foures,France,1951,Lock,4.0,3.0,1.0,0.0,0.0,0.0,Issus,France
Lucien Mias,France,1951,Lock,29.0,17.0,11.0,1.0,3.0,1.0,Saint-Germain-de-Cal,
Alain Porthault,France,1951,Wing,7.0,5.0,2.0,0.0,9.0,3.0,Vervins,France
Guy Belletante,France,1951,Centre,3.0,2.0,1.0,0.0,0.0,0.0,Perigueux,France
Pierre Bertrand,France,1951,Prop,8.0,4.0,4.0,0.0,13.0,0.0,Meximieux,France
Dacien Olive,France,1951,Wing,2.0,0.0,2.0,0.0,3.0,1.0,Claira,France
Maurice Prat,France,1951,Fullback,31.0,18.0,13.0,0.0,24.0,6.0,Lourdes,France
Jean-Roger Bourdeu,France,1952,Flanker,9.0,3.0,6.0,0.0,3.0,1.0,Gan,France
Rene Brejassou,France,1952,"Prop, Lock",15.0,8.0,7.0,0.0,3.0,1.0,Aureilhan,France
Bernard Chevallier,France,1952,Lock,26.0,15.0,11.0,0.0,0.0,0.0,Rougnat,France
Roger Furcade,France,1952,Fly-half,1.0,1.0,0.0,0.0,0.0,0.0,Saint-Nazaire,France
Paul Labadie,France,1952,Hooker,21.0,13.0,8.0,0.0,0.0,0.0,Bayonne,France
Robert Labarthete,France,1952,"Scrum-half, Fullback",1.0,1.0,0.0,0.0,0.0,0.0,Gan,France
Roger Martine,France,1952,"Fullback, Centre, Fly-half",25.0,20.0,3.0,2.0,6.0,1.0,Bellocq,France
Francois Varenne,France,1952,Lock,1.0,1.0,0.0,0.0,0.0,0.0,Junay,France
Antoine Labazuy,France,1952,Fly-half,11.0,8.0,2.0,1.0,39.0,0.0,Carcassonne,France
Jean Colombier,France,1952,Wing,3.0,0.0,3.0,0.0,0.0,0.0,Saint-Julien-en-Gene,France
Pierre Guilleux,France,1952,Fullback,2.0,1.0,1.0,0.0,0.0,0.0,Usseau,France
Jacques Mauran,France,1952,Centre,6.0,1.0,5.0,0.0,0.0,0.0,Rignac,France
Michel Lecointre,France,1952,Fly-half,1.0,1.0,0.0,0.0,0.0,0.0,Troyes,France
Lucien Roge,France,1952,"Wing, Centre",15.0,10.0,4.0,1.0,12.0,4.0,Cessenon,France
Andre Sanac,France,1952,"Prop, Lock",10.0,5.0,5.0,0.0,3.0,1.0,Trouillas,France
Jean-Claude Rouan,France,1953,Fullback,2.0,1.0,1.0,0.0,0.0,0.0,Quillan,France
Paul Tignol,France,1953,"Lock, No. 8",2.0,1.0,1.0,0.0,0.0,0.0,Toulouse,France
Julien Arrieta,France,1953,Hooker,2.0,0.0,2.0,0.0,0.0,0.0,Irun,Spain
Robert Carrere,France,1953,Prop,2.0,1.0,1.0,0.0,0.0,0.0,Saint-Sever,France
Michel Celaya,France,1953,Back-row,50.0,30.0,15.0,5.0,18.0,6.0,Biarritz,France
Andre Haget,France,1953,Fly-half,14.0,10.0,4.0,0.0,3.0,1.0,Biarritz,France
Laurent Bidart,France,1953,Fly-half,1.0,0.0,1.0,0.0,0.0,0.0,Le Boucau,France
Henri Domec,France,1953,Flanker,20.0,15.0,5.0,0.0,3.0,1.0,Lourdes,France
Joseph Galy,France,1953,Centre,1.0,0.0,1.0,0.0,0.0,0.0,Bages,Spain
Michel Vannier,France,1953,Fullback,43.0,28.0,12.0,3.0,180.0,1.0,Etain,France
Jean Darrieussecq,France,1953,Scrum-half,1.0,1.0,0.0,0.0,0.0,0.0,Peyrehorade,France
Jean-Henri Pargade,France,1953,Centre,1.0,1.0,0.0,0.0,0.0,0.0,Bayonne,France
Robert Baulon,France,1954,Back-row,18.0,12.0,6.0,0.0,18.0,6.0,Le Boucau,France
Jacques Bouquet,France,1954,"Centre, Fly-half",34.0,20.0,10.0,4.0,21.0,3.0,Tullins,France
Andre Boniface,France,1954,"Centre, Wing",48.0,25.0,18.0,5.0,44.0,11.0,Monfort-en-Chalosse,
Henri Claverie,France,1954,Fullback,2.0,1.0,1.0,0.0,0.0,0.0,Lourdes,France
Amedee Domenech,France,1954,"Prop, No. 8",52.0,32.0,16.0,4.0,24.0,8.0,Narbonne,France
Pierre Albaladejo,France,1954,"Fullback, Fly-half",30.0,19.0,8.0,3.0,104.0,0.0,Dax,France
Jean Benetiere,France,1954,Hooker,2.0,2.0,0.0,0.0,0.0,0.0,Le Coteau,France
Jean Bichindaritz,France,1954,Prop,3.0,3.0,0.0,0.0,0.0,0.0,Biarritz,France
Gilbert Larreguy,France,1954,Flanker,1.0,1.0,0.0,0.0,3.0,1.0,Mouguerre,France
Jacques Lepatey,France,1954,Wing,5.0,4.0,1.0,0.0,6.0,2.0,Salleles d'Aude,France
Gerard Murillo,France,1954,"Wing, Centre",2.0,2.0,0.0,0.0,9.0,3.0,Paris,France
Jean Barthe,France,1954,"Flanker, No. 8, Lock",26.0,17.0,7.0,2.0,0.0,0.0,Lourdes,France
Robert Basauri,France,1954,Fly-half,1.0,1.0,0.0,0.0,0.0,0.0,Hendaye,France
Philibert Capitani,France,1954,Lock,2.0,2.0,0.0,0.0,0.0,0.0,Frassivoro,
Pierre Danos,France,1954,Scrum-half,17.0,11.0,3.0,3.0,15.0,3.0,Toulouse,France
Yves Duffaut,France,1954,Flanker,2.0,2.0,0.0,0.0,0.0,0.0,Samatan,France
Jacques Meynard,France,1954,"Fullback, Centre",2.0,2.0,0.0,0.0,10.0,0.0,Cognac,France
Henri Lazies,France,1954,"Lock, No. 8, Prop",4.0,3.0,1.0,0.0,0.0,0.0,Belloc-St-Clamens,France
Andre Morel,France,1954,Wing,1.0,1.0,0.0,0.0,3.0,1.0,Grenoble,France
Henri Rancoule,France,1955,Wing,27.0,19.0,5.0,3.0,24.0,8.0,Bram,France
Jacques Chiberry,France,1955,Wing,1.0,1.0,0.0,0.0,0.0,0.0,Sauveterre-de-Bearn,France
Michel Escommier,France,1955,Hooker,1.0,1.0,0.0,0.0,0.0,0.0,Montelimar,France
Thomas Manterola,France,1955,"Prop, No. 8",2.0,2.0,0.0,0.0,0.0,0.0,Ciboure,France
Jean Carrere,France,1956,Flanker,8.0,2.0,5.0,1.0,0.0,0.0,Argeles-sur-Mer,France
Jean-Vincent Dupuy,France,1956,"Wing, Centre",40.0,22.0,12.0,6.0,57.0,19.0,Vic-en-Bigorre,France
Gerard Roucaries,France,1956,Lock,1.0,0.0,1.0,0.0,0.0,0.0,Rivesaltes,France
Guy Stener,France,1956,"Wing, Centre",5.0,3.0,1.0,1.0,0.0,0.0,Vichy,France
Serge Torreilles,France,1956,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Baixas,France
Robert Vigier,France,1956,Hooker,24.0,14.0,8.0,2.0,3.0,1.0,Lanobre,France
Guy Pauthe,France,1956,Scrum-half,1.0,1.0,0.0,0.0,3.0,1.0,Graulhet,France
Georges Gauby,France,1956,Scrum-half,1.0,1.0,0.0,0.0,0.0,0.0,Rivesaltes,France
Francois Moncla,France,1956,"Lock, Flanker",31.0,18.0,8.0,5.0,21.0,7.0,Louvie-Juzon,France
Rene Monie,France,1956,Centre,2.0,1.0,1.0,0.0,3.0,1.0,Theza,France
Christian Darrouy,France,1957,Wing,40.0,22.0,12.0,6.0,69.0,23.0,Pouydesseaux,France
Michel Hoche,France,1957,Lock,5.0,2.0,3.0,0.0,0.0,0.0,Levallois-Perret,France
Paul Cassagne,France,1957,Lock,1.0,1.0,0.0,0.0,10.0,0.0,Tarbes,France
Roland Darracq,France,1957,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,Dax,France
Gerard Mauduy,France,1957,Wing,7.0,5.0,2.0,0.0,6.0,2.0,Perigueux,France
Michel Crauste,France,1957,Back-row,63.0,38.0,16.0,9.0,30.0,10.0,Saint-Laurent-de-Gos,
Adrien Normand,France,1957,Lock,1.0,1.0,0.0,0.0,0.0,0.0,Orthevielle,France
Christian Vignes,France,1957,"Centre, Fly-half",4.0,2.0,2.0,0.0,3.0,1.0,Biarritz,France
Aldo Quaglio,France,1957,"Prop, Flanker",13.0,8.0,3.0,2.0,3.0,1.0,Saverdun,France
Pierre Lacroix,France,1958,Scrum-half,27.0,16.0,8.0,3.0,12.0,4.0,Houeill,
Alfred Roques,France,1958,Prop,30.0,22.0,3.0,5.0,0.0,0.0,Cazes-Mondenard,France
Pierre Tarricq,France,1958,Wing,4.0,4.0,0.0,0.0,3.0,1.0,Labouheyre,France
Arnaud Marquesuzaa,France,1958,Centre,10.0,7.0,0.0,3.0,3.0,1.0,Mauleon,France
Bernard Mommejat,France,1958,Lock,22.0,14.0,5.0,3.0,6.0,2.0,Paris,France
Pierre Lacaze,France,1958,Fullback,7.0,4.0,1.0,2.0,14.0,0.0,Pontacq,France
Louis Casaux,France,1959,"Fullback, Centre",3.0,2.0,1.0,0.0,6.0,2.0,Tarbes,France
Claude Mantoulan,France,1959,Fly-half,1.0,0.0,1.0,0.0,0.0,0.0,Pau,France
Serge Mericq,France,1959,Wing,5.0,3.0,1.0,1.0,6.0,2.0,La Reole,France
Jean de Gregorio,France,1960,Hooker,22.0,14.0,5.0,3.0,3.0,1.0,Romans-sur-Isere,France
Sylvain Meyer,France,1960,Back-row,5.0,3.0,1.0,1.0,6.0,2.0,Strasbourg,France
Guy Boniface,France,1960,Centre,35.0,19.0,10.0,6.0,45.0,15.0,Monfort-en-Chalosse,
Herve Larrue,France,1960,Lock,7.0,6.0,1.0,0.0,3.0,1.0,Boissezon,France
Jean-Pierre Saux,France,1960,"Prop, Lock",22.0,14.0,6.0,2.0,6.0,2.0,Paris,France
Raoul Barriere,France,1960,Prop,1.0,0.0,1.0,0.0,0.0,0.0,Beziers,France
Roger Brethes,France,1960,Fullback,1.0,1.0,0.0,0.0,3.0,0.0,Saint-Sever,France
Michel Lacome,France,1960,Centre,1.0,1.0,0.0,0.0,0.0,0.0,Bagneres-de-Bigorre,France
Jean Othats,France,1960,Wing,2.0,2.0,0.0,0.0,0.0,0.0,Bugnein,France
Roland Crancee,France,1960,No. 8,2.0,2.0,0.0,0.0,3.0,1.0,Treveray,France
Jacques Rollet,France,1960,Hooker,5.0,4.0,1.0,0.0,0.0,0.0,Bayonne,France
Louis Echave,France,1961,"Lock, Flanker",1.0,1.0,0.0,0.0,0.0,0.0,Ciboure,France
Jean Gachassin,France,1961,"Fullback, Wing, Centre, Fly-half",32.0,19.0,9.0,4.0,32.0,8.0,Bagneres-de-Bigorre,France
Gerard Bouguyon,France,1961,"Prop, Lock",9.0,4.0,3.0,2.0,3.0,1.0,Quimerch,France
Marcel Puget,France,1961,Scrum-half,17.0,6.0,9.0,2.0,3.0,0.0,Limoux,France
Guy Calvo,France,1961,"Centre, Fullback, Wing",2.0,0.0,2.0,0.0,0.0,0.0,Tarbes,France
Pierre Cazals,France,1961,Prop,3.0,1.0,1.0,1.0,0.0,0.0,Mont-de-Marsan,France
Jean Laudouar,France,1961,Hooker,5.0,1.0,3.0,1.0,0.0,0.0,Soustons,France
Claude Lacaze,France,1961,Fullback,33.0,18.0,11.0,4.0,59.0,1.0,Pontacq,France
Roland Lefevre,France,1961,No. 8,1.0,0.0,1.0,0.0,0.0,0.0,La Flamengrie,France
Jean Pique,France,1961,"Centre, Wing",18.0,11.0,5.0,2.0,6.0,2.0,Pau,France
Guy Camberabero,France,1961,Fly-half,14.0,10.0,3.0,1.0,110.0,2.0,Soubion,
Marcel Cassiede,France,1961,Lock,3.0,1.0,1.0,1.0,0.0,0.0,Gousse,France
Serge Plantey,France,1961,"Wing, Fly-half",2.0,2.0,0.0,0.0,0.0,0.0,Salles,France
Rene le Bourhis,France,1961,Lock,1.0,0.0,0.0,1.0,0.0,0.0,Saint-Malo-de-Guersa,
Henri Marracq,France,1961,Flanker,1.0,0.0,0.0,1.0,3.0,1.0,Pontacq,France
Roger Gensane,France,1962,Flanker,7.0,4.0,3.0,0.0,0.0,0.0,Severac-le-Chateau,France
Henri Romero,France,1962,Back-row,7.0,4.0,3.0,0.0,0.0,0.0,Sigean,France
Claude Laborde,France,1962,"Wing, Scrum-half",5.0,2.0,2.0,1.0,0.0,0.0,Peyrehorade,France
Michel Arino,France,1962,Wing,1.0,0.0,1.0,0.0,0.0,0.0,Penne-d'Agenais,France
Maurice Lira,France,1962,"Lock, Flanker, No. 8",13.0,8.0,2.0,3.0,6.0,2.0,La Mure,France
Francis Mas,France,1962,Prop,5.0,2.0,3.0,0.0,0.0,0.0,Cazouls-les-Beziers,France
Pierre Razat,France,1962,"Fullback, Centre",4.0,1.0,2.0,1.0,0.0,0.0,Fumel,France
Pierre Besson,France,1963,Wing,5.0,2.0,3.0,0.0,0.0,0.0,Saint-Astier,France
