Name,Team,Debut,Position,Matches,Wins,Losses,Draws,Points,Tries,Birthplace,Birthcountry
Pat Lyster,SouthAfrica,1933,Wing,3.0,0.0,3.0,0.0,0.0,0.0,Durban,SouthAfrica
Joe Nykamp,SouthAfrica,1933,Prop,1.0,0.0,1.0,0.0,0.0,0.0,Pretoria,SouthAfrica
Paul Visser,SouthAfrica,1933,Prop,1.0,0.0,1.0,0.0,0.0,0.0,Lichtenburg,Germany
Ginger Clark,SouthAfrica,1933,Flanker,1.0,1.0,0.0,0.0,0.0,0.0,Kimberley,SouthAfrica
Fred Smollan,SouthAfrica,1933,Flanker,3.0,2.0,1.0,0.0,0.0,0.0,Uitenhage,SouthAfrica
John Apsey,SouthAfrica,1933,No. 8,3.0,2.0,1.0,0.0,0.0,0.0,Cape Town,SouthAfrica
Bunny Reid,SouthAfrica,1933,Fullback,1.0,1.0,0.0,0.0,0.0,0.0,East London,SouthAfrica
Louis Babrow,SouthAfrica,1937,Centre,5.0,4.0,1.0,0.0,9.0,3.0,Smithfield,USA
Ebbo Bastard,SouthAfrica,1937,Flanker,6.0,4.0,2.0,0.0,6.0,2.0,Kokstad,SouthAfrica
Jan Lotz,SouthAfrica,1937,Hooker,8.0,6.0,2.0,0.0,3.0,1.0,Krugersdorp,SouthAfrica
Mauritz van den Berg,SouthAfrica,1937,Lock,4.0,3.0,1.0,0.0,0.0,0.0,Pretoria,SouthAfrica
Dai Williams,SouthAfrica,1937,Wing,8.0,6.0,2.0,0.0,15.0,5.0,Mowbray,SouthAfrica
Harry Martin,SouthAfrica,1937,Prop,1.0,1.0,0.0,0.0,0.0,0.0,Bloemfontein,SouthAfrica
Vandie van de Vyver,SouthAfrica,1937,Fly-half,1.0,1.0,0.0,0.0,0.0,0.0,Seymour,India
