Joe Savou,1973,Fly-half,date unknown,1,0,0,0,g,n,i
Tevita Raulumi,1973,Scrum-half,date unknown,1,0,0,0,g,n,i
Peter Hughes,1973,Prop,date unknown,2,1,1,4,g,n,i
Enele Malele,1973,No. 8,date unknown,1,1,0,0,g,n,i
Emori Tudia,1973,Centre,date unknown,1,1,0,0,g,n,i
Luke Namadila,1973,Centre,date unknown,4,1,0,0,g,n,i
Seremaia Cavuilati,1974,Wing,date unknown,4,0,1,4,g,n,i
Vilikesa Mocelutu,1974,No. 8,Toki,3,0,3,12,日本,中部地方,岐阜県
Watisoni Nasalo,1974,Fly-half,date unknown,3,0,0,0,g,n,i
Isikeli Tasere,1974,Prop,circa 1946,4,0,0,0,Perú,Tacna,Candarave
Meli Masitabua,1974,Fly-half,date unknown,1,0,0,0,g,n,i
Ilikimi Batibasaga,1974,Wing,date unknown,1,0,0,0,g,n,i
Isikeli Cagilaba,1974,No. 8,date unknown,9,4,1,4,g,n,i
Ilisoni Taoba,1974,Lock,date unknown,19,10,1,4,g,n,i
Sefanaia Basiyalo,1976,Wing,date unknown,1,0,0,0,g,n,i
Tomasi Latianara,1976,Wing,date unknown,1,0,0,0,g,n,i
Ilai Nabobo,1976,Lock,date unknown,1,0,0,0,g,n,i
Eroni Puamau,1976,Hooker,date unknown,1,0,0,0,g,n,i
Tomu Ravualala,1976,Fly-half,date unknown,1,0,0,0,g,n,i
Matereti Sarasau,1976,Prop,date unknown,1,0,0,0,g,n,i
Nasoni Uluvula,1976,Lock,date unknown,18,5,3,12,g,n,i
Livai Volavola,1976,"Centre, Wing",date unknown,1,0,0,0,g,n,i
Luke Nabaro,1976,Prop,date unknown,1,0,0,0,g,n,i
Mosese Nailumu,1976,Scrum-half,date unknown,1,0,0,0,g,n,i
Qele Ratu,1976,Centre,date unknown,5,4,1,4,g,n,i
Peceli Kina,1976,Prop,date unknown,13,1,1,4,g,n,i
Isoa Makutu,1976,Flanker,date unknown,3,0,0,0,g,n,i
Viliame Ratudradra,1976,No. 8,date unknown,12,5,1,4,g,n,i
Josefa Rauto,1976,"Prop, Hooker",date unknown,21,10,4,50,g,n,i
Jolame Veidreyaki,1976,Wing,date unknown,1,0,0,0,g,n,i
Paula Waisake,1976,Scrum-half,date unknown,4,1,0,3,g,n,i
Eroni Matalau,1976,Flanker,date unknown,2,0,1,4,g,n,i
Samisoni Viriviri,1976,"Fly-half, Scrum-half",date unknown,24,10,1,12,g,n,i
Josaia Taqiri,1976,Lock,date unknown,1,0,0,0,g,n,i
Robert Howard,1977,Wing,date unknown,3,3,1,4,g,n,i
Joape Kuinikoro,1977,Wing,date unknown,11,6,9,36,g,n,i
Kemueli Musunamasi,1977,Fullback,date unknown,8,6,0,34,g,n,i
Vuata Narisia,1977,Flanker,date unknown,8,6,3,12,g,n,i
Rabici Ganilau,1979,Lock,date unknown,3,0,0,0,g,n,i
Taniela Nayate,1979,Wing,date unknown,3,0,1,4,g,n,i
Esala Labalaba,1979,Fly-half,date unknown,12,4,6,24,g,n,i
Pita Kewa Nacuva,1979,Fullback,date unknown,8,2,2,8,g,n,i
Ilami Lutumailagi,1979,Flanker,date unknown,8,3,5,20,g,n,i
Josua Rayawa,1979,Lock,date unknown,4,2,1,4,g,n,i
Kini Vosailagi,1979,"Wing, Centre",date unknown,11,4,0,0,g,n,i
Tevita Makutu,1979,Wing,date unknown,15,7,8,32,g,n,i
Simione Naiduki,1979,Flanker,date unknown,3,2,0,0,g,n,i
Joketani Ravouvou,1979,Prop,date unknown,8,2,0,0,g,n,i
Ilaitia Vai,1979,Centre,date unknown,1,0,0,0,g,n,i
Iokimi Finau,1980,Flanker,date unknown,18,6,3,12,g,n,i
Ilikimi Kunagogo,1980,Lock,date unknown,3,0,0,0,g,n,i
Sanivalati Laulau,1980,Wing,date unknown,32,15,20,80,g,n,i
Isimeli Radrodro,1980,Fly-half,date unknown,3,1,0,3,g,n,i
Eneri Ratudradra,1980,Flanker,date unknown,8,2,0,0,g,n,i
Tuimasi Tubananitu,1980,Prop,circa 1955,19,11,4,16,Perú,Tacna,Candarave
Lemeki Vuetaki,1980,Fullback,date unknown,3,1,0,15,g,n,i
Vesivesi Bose,1980,Utility back,date unknown,1,0,0,0,g,n,i
Kameli Nayacalevu,1980,Centre,date unknown,15,8,5,20,g,n,i
Kata Ratumuri,1980,Lock,date unknown,3,2,1,4,g,n,i
Sunia Seru,1980,Hooker,date unknown,2,0,0,0,g,n,i
Vikikesa Vatuwaliwali,1980,Flanker,circa 1956,16,7,0,0,Perú,Tacna,Candarave
Isimeli Cerelala,1980,Lock,date unknown,2,0,0,0,g,n,i
Jone Ratu,1980,"Wing, Fly-half, Fullback",date unknown,11,4,0,6,g,n,i
Navitalai Senilagakali,1980,Fly-half,date unknown,3,0,0,0,g,n,i
Sunia Nadruku,1981,Back-row,date unknown,15,9,3,12,g,n,i
Mosese Tamata,1981,Hooker,date unknown,8,5,1,4,g,n,i
Netava Tamaya,1981,Fullback,date unknown,1,1,0,3,g,n,i
Pio Tubui,1981,Fly-half,date unknown,2,2,0,0,g,n,i
Dominiko Manaseitava,1981,Centre,date unknown,5,4,3,12,g,n,i
Sani Tagivetaua,1981,Wing,date unknown,6,4,1,4,g,n,i
Emosi Tatawaqa,1981,Flanker,date unknown,8,4,0,0,g,n,i
Sakaraia Nacaka,1981,Wing,date unknown,4,1,0,0,g,n,i
Esala Teleni,1982,No. 8,date unknown,23,9,8,32,g,n,i
Sialeni Vuetaki,1982,Prop,date unknown,6,4,0,0,g,n,i
Sela Gutugutuwai,1982,Flanker,date unknown,12,7,3,12,g,n,i
Ilai Musunamasi,1982,Fullback,date unknown,4,2,0,22,g,n,i
Willie Rokowailoa,1982,Fly-half,1958,17,9,3,66,Algérie الجزائر,Sétif - سطيف‎,Daïra Hammam Sokhna
Peter Kean,1982,Hooker,date unknown,5,3,0,0,g,n,i
Rusiate Namoro,1982,"Hooker, Prop",date unknown,22,8,2,8,g,n,i
Waisale Natuna,1982,Scrum-half,date unknown,2,1,0,0,g,n,i
Lewis Politini,1982,Lock,Suva,4,1,1,4,Viti,Central,Suva
Setareki Vero,1982,Wing,date unknown,5,1,2,8,g,n,i
Kaiava Salusalu,1982,Centre,circa 1957,14,8,9,36,Perú,Tacna,Candarave
Severo Koroduadua Waqanibau,1982,Fullback,Galoa,27,10,0,268,Niger,Diffa,Maïné-Soroa
Isikeli Tikoduadua,1982,Wing,date unknown,3,0,0,0,g,n,i
Josevata Naikidi,1982,Lock,date unknown,1,0,0,0,g,n,i
Tiko Bucaonadi,1983,Prop,date unknown,2,1,0,0,g,n,i
Paula Nawalu,1983,Scrum-half,circa 1962,17,6,1,7,Perú,Tacna,Candarave
Koli Rokoroi,1983,"Lock, No. 8",circa 1956,21,10,2,8,Perú,Tacna,Candarave
Samu Yalayala,1983,Wing,date unknown,10,7,6,27,g,n,i
Dusilele Bola,1983,Scrum-half,date unknown,6,3,0,0,g,n,i
Acura Niuqila,1983,Wing,Wainibokasi,18,9,9,36,g,n,i
Sairusi Tabualevu,1983,Hooker,date unknown,1,0,0,0,g,n,i
Epali Rakai,1983,Hooker,circa 1961,17,7,0,0,Perú,Tacna,Candarave
Sairusi Naituku,1983,Prop,circa 1961,18,8,1,4,Perú,Tacna,Candarave
Emosi Katonitabua,1984,Centre,date unknown,6,3,0,0,g,n,i
Peni Rauluni,1984,Centre,date unknown,5,3,2,8,g,n,i
Epeli Turuva,1984,Fullback,date unknown,3,0,0,3,g,n,i
Ilaitia Savai,1984,Lock,Nakalawaca,38,12,3,12,g,n,i
Inoke Tabualevu,1984,Fullback,date unknown,2,1,0,5,g,n,i
Isikeli Leweniqila,1984,Fly-half,date unknown,1,0,0,2,g,n,i
Belasio Vukiwai,1984,Hooker,date unknown,1,0,0,0,g,n,i
Peceli Gale,1984,No. 8,circa 1957,12,5,3,12,Perú,Tacna,Candarave
Solomoni Rasolea,1984,Wing,date unknown,5,2,1,4,g,n,i
Nemani Matirewa,1984,Flanker,date unknown,4,2,0,0,g,n,i
Tevita Tukunia,1984,Fly-half,date unknown,1,1,0,0,g,n,i
Manasa Saunaki,1984,Fullback,date unknown,1,0,0,0,g,n,i
Asaeli Hughes,1985,Lock,date unknown,7,3,0,0,g,n,i
Bruce Naulago,1985,Prop,date unknown,2,1,1,4,g,n,i
Rusiate Cavubulu,1985,No. 8,date unknown,4,2,1,4,g,n,i
Mosese Nabati,1985,Wing,date unknown,4,0,0,0,g,n,i
Jo Qoro,1985,Flanker,date unknown,1,0,0,0,g,n,i
Tomasi Cama,1985,Centre,circa 1961,13,4,2,8,Perú,Tacna,Candarave
Semi Talawadua,1985,Fly-half,date unknown,1,0,1,4,g,n,i
Serupepeli Tuvula,1985,Wing,circa 1963,7,1,2,8,Perú,Tacna,Candarave
Aliposo Waqaliti,1985,Flanker,date unknown,1,0,0,0,g,n,i
Jimi Damu,1985,Wing,1962,4,0,1,14,Sverige,Svealand,Västmanlands län
Peni Volavola,1985,Prop,1963,11,4,0,0,Österreich,8362,Steiermark
Jone Kubu,1985,Fullback,circa 1961,11,4,0,6,Perú,Tacna,Candarave
Savenaca Aria,1986,Centre,1964,10,1,2,8,Россия,СКФО,Карачаево-Черкесия
Alifereti Dere Ratu,1986,Flanker,1961,12,4,0,0,Sverige,Svealand,Västmanlands län
Sirilo Lovokuru,1986,"Fly-half, Centre",circa 1965,4,2,1,24,Perú,Tacna,Candarave
Ifereimi Tawake,1986,"Lock, Flanker",Sigatoka,46,16,4,25,Viti,Sigatoka,Missing
Saula Bueta,1986,Flanker,1963,1,0,0,0,Österreich,8362,Steiermark
