Hector Mendez,1967,,circa 1945,2,2,1,15,Perú,Tacna,Candarave
Ronaldo Seaton,1967,,date unknown,2,2,0,0,g,n,i
Alejandro Travaglini,1967,Centre,circa 1947,27,15,10,36,Perú,Tacna,Candarave
Mario Walther,1967,Wing,date unknown,17,13,9,31,g,n,i
Dudley Morgan,1967,Fullback,date unknown,11,8,0,0,g,n,i
Marcelo Farina,1968,Prop,date unknown,4,2,0,0,g,n,i
Jorge Seaton,1968,Fullback,date unknown,4,3,0,40,g,n,i
Nestor Perez,1968,Wing,date unknown,1,0,0,0,g,n,i
Tomas Harris-Smith,1969,Fly-half,date unknown,7,6,1,32,g,n,i
Hugo Miguens,1969,No. 8,date unknown,18,13,2,7,g,n,i
Arturo Abella,1969,,date unknown,2,2,0,0,g,n,i
Nestor Carbone,1969,Flanker,date unknown,5,2,1,3,g,n,i
Miguel Cutler,1969,,date unknown,5,5,0,25,g,n,i
Carlos Martinez,1969,Fly-half,date unknown,4,4,2,6,g,n,i
Julio Otaola,1970,Wing,date unknown,7,5,3,9,g,n,i
Guillermo Blacksley,1971,,date unknown,1,0,0,0,g,n,i
Ricardo Espagnol,1971,,date unknown,1,0,0,6,g,n,i
Roberto Matarazzo,1971,Centre,date unknown,15,9,5,20,g,n,i
Jorge Wittman,1971,Flanker,date unknown,8,6,0,0,g,n,i
Jose Fernandez,1971,Lock,circa 1949,24,12,1,3,Perú,Tacna,Candarave
Miguel Morgan,1971,,date unknown,3,3,1,3,g,n,i
Hugo Nicola,1971,Prop,circa 1947,15,7,2,6,Perú,Tacna,Candarave
Jose Costante,1971,Hooker,circa 1946,9,6,2,6,Perú,Tacna,Candarave
Julio Walther,1971,,date unknown,1,1,1,3,g,n,i
Guillermo Casas,1971,Hooker,date unknown,6,3,1,4,g,n,i
Jorge Carracedo,1971,Flanker,circa 1947,19,10,8,28,Perú,Tacna,Candarave
Ruben Castro,1971,,date unknown,3,3,0,0,g,n,i
Gustavo Foster,1971,,date unknown,4,4,1,3,g,n,i
Fernando Insua,1971,Prop,date unknown,18,8,1,4,g,n,i
Enrique Martinez,1971,,date unknown,3,3,1,3,g,n,i
Marcelo Martinez Mosquera,1971,,date unknown,1,1,2,6,g,n,i
Hugo Porta,1971,Fly-half,Buenos Aires,66,26,12,651,Argentina,CABA,Comuna 6
Marcelo Rodriguez Jurado,1971,,date unknown,4,4,10,58,g,n,i
Alberto Velasquez,1971,,date unknown,2,2,1,3,g,n,i
Jorge Braceras,1971,Hooker,circa 1946,5,2,2,6,Perú,Tacna,Candarave
Gustavo Pimentel,1971,,date unknown,1,1,0,0,g,n,i
Alejandro Altberg,1972,Wing,date unknown,5,4,1,4,g,n,i
Eduardo Morgan,1972,"Wing, Fullback",date unknown,12,7,12,127,g,n,i
Martin Alonso,1973,Fullback,circa 1952,5,2,1,4,Perú,Tacna,Candarave
Mario Carluccio,1973,Prop,circa 1945,10,5,0,0,Perú,Tacna,Candarave
Juan Dumas,1973,Hooker,date unknown,5,4,1,4,g,n,i
Jose Virasoro,1973,Lock,date unknown,6,5,1,4,g,n,i
Miguel Iglesias,1973,Flanker,date unknown,3,1,0,0,g,n,i
Carlos Bottarini,1973,Lock,date unknown,15,10,1,4,g,n,i
Roberto Fariello,1973,Prop,date unknown,3,2,2,8,g,n,i
Martin Giargia,1973,,date unknown,5,5,1,4,g,n,i
Raul Sanz,1973,No. 8,circa 1949,7,4,6,24,Perú,Tacna,Candarave
Guillermo Perez Leiros,1973,Wing,date unknown,2,1,4,16,g,n,i
Rito Iraneta,1974,Prop,circa 1951,3,0,0,0,Perú,Tacna,Candarave
Arturo Orzabal,1974,Prop,date unknown,2,0,0,0,g,n,i
Osvaldo Rocha,1974,Hooker,date unknown,2,0,0,0,g,n,i
Guillermo Alvarez,1975,Wing,circa 1951,9,8,14,56,Perú,Tacna,Candarave
Eduardo Brouchou,1975,,date unknown,4,4,4,16,g,n,i
Juan Cato,1975,,date unknown,2,2,1,4,g,n,i
Jorge Copello,1975,,date unknown,2,2,0,0,g,n,i
Felix d'Agnilo,1975,,date unknown,6,6,3,12,g,n,i
Miguel Devoto,1975,,date unknown,4,4,1,4,g,n,i
Javier Escalante,1975,Centre,date unknown,7,6,2,16,g,n,i
Alejandro Iachetti,1975,Lock,1956,38,18,3,12,Algérie الجزائر,Sétif - سطيف‎,Daïra El Eulma
Tomas Landajo,1975,Scrum-half,circa 1953,18,9,1,13,Perú,Tacna,Candarave
Roberto Lucke,1975,No. 8,circa 1953,5,5,2,8,Perú,Tacna,Candarave
Ernesto Miguens,1975,No. 8,date unknown,3,3,2,8,g,n,i
Manuel Parra,1975,,date unknown,3,3,0,0,g,n,i
Eduardo Sanguinetti,1975,Fullback,date unknown,9,6,3,36,g,n,i
Rodolfo Ventura,1975,Prop,date unknown,12,11,6,24,g,n,i
Eduardo Vila,1975,,date unknown,4,3,0,0,g,n,i
Camilo Abud,1975,,date unknown,3,3,0,0,g,n,i
Julio Bach,1975,,date unknown,3,3,2,8,g,n,i
Eduardo de Forteza,1975,,date unknown,3,3,2,66,g,n,i
Buenaventura Minguez,1975,No. 8,date unknown,13,10,5,20,g,n,i
Ricardo Muniz,1975,Fullback,circa 1955,3,3,2,8,Perú,Tacna,Candarave
Nestor Bozzo,1975,,date unknown,1,1,1,4,g,n,i
Javier Capalbo,1975,,date unknown,4,4,1,42,g,n,i
Daniel Beccar Varela,1975,Wing,Buenos Aires,6,0,0,0,Argentina,CABA,Comuna 6
Jorge Gauweloose,1975,Wing,circa 1955,8,1,2,8,Perú,Tacna,Candarave
Ricardo Mastai,1975,No. 8,circa 1954,11,5,2,8,Perú,Tacna,Candarave
Carlos Neyra,1975,Flanker,Santa Fe,6,1,0,0,United States of America,New Mexico,Santa Fe County
Martin Sansot,1975,Fullback,circa 1955,18,6,7,63,Perú,Tacna,Candarave
Carlos Bori,1975,No. 8,date unknown,1,0,0,0,g,n,i
Alejandro Cerioni,1975,Prop,date unknown,5,2,2,8,g,n,i
Gonzalo Beccar Varela,1976,Centre,Buenos Aires,7,2,1,30,Argentina,CABA,Comuna 6
Eliseo Branca,1976,Lock,1957,40,19,5,20,Algérie الجزائر,Sétif - سطيف‎,Daïra Amoucha
Adolfo Cappelletti,1977,Wing,circa 1954,17,4,5,20,Perú,Tacna,Candarave
Ricardo Castagna,1977,Scrum-half,circa 1953,1,0,0,0,Perú,Tacna,Candarave
Horacio Mazzini,1977,No. 8,circa 1949,2,0,0,0,Perú,Tacna,Candarave
Fernando Bustillo,1977,,date unknown,6,4,0,0,g,n,i
Luis Balfour,1977,,date unknown,4,4,3,12,g,n,i
Alejandro Cubelli,1977,Hooker,circa 1959,21,10,4,16,Perú,Tacna,Candarave
Eduardo Garcia Teran,1977,,date unknown,6,6,10,40,g,n,i
Guillermo Morgan,1977,,date unknown,7,7,14,56,g,n,i
Ricardo Passaglia,1977,Lock,date unknown,5,3,2,8,g,n,i
Javier Trucco,1977,,date unknown,4,4,2,8,g,n,i
Agustin Badano,1977,,date unknown,4,4,1,4,g,n,i
Gabriel Allen,1977,,date unknown,1,1,1,4,g,n,i
Pablo Guarrochena,1977,,date unknown,1,1,0,29,g,n,i
Jorge Posse,1977,,date unknown,1,1,0,0,g,n,i
Santos Rosatti,1977,,date unknown,2,2,0,0,g,n,i
Marcelo Campo,1978,Wing,circa 1957,26,8,9,36,Perú,Tacna,Candarave
Marcelo Loffreda,1978,Centre,Buenos Aires,50,29,11,57,Argentina,CABA,Comuna 6
Rafael Madero,1978,"Fullback, Centre, Fly-half",1958,44,20,9,42,Algérie الجزائر,Sétif - سطيف‎,Daïra Hammam Sokhna
Tomas Petersen,1978,Flanker,circa 1957,30,11,4,16,Perú,Tacna,Candarave
Gabriel Travaglini,1978,No. 8,circa 1958,23,8,8,32,Perú,Tacna,Candarave
Carlos Serrano,1978,Flanker,date unknown,7,4,0,0,g,n,i
Alfredo Soares Gache,1978,Scrum-half,circa 1953,15,7,0,0,Perú,Tacna,Candarave
Marcos Iachetti,1979,Lock,circa 1958,4,1,0,0,Perú,Tacna,Candarave
Javier Perez Cobo,1979,Hooker,circa 1957,6,2,1,4,Perú,Tacna,Candarave
Topo Rodriguez,1979,Prop,Cordoba,43,25,0,0,España,Andalucía,Córdoba
Ernesto Ure,1979,Flanker,circa 1959,27,9,5,20,Perú,Tacna,Candarave
Fernando Argerich,1979,,date unknown,1,1,1,4,g,n,i
Andres Courreges,1979,Hooker,date unknown,15,10,4,16,g,n,i
Miguel Glastra,1979,Lock,date unknown,4,3,0,0,g,n,i
Armando Memoli,1979,,date unknown,3,3,0,0,g,n,i
Andres Nicholson,1979,Scrum-half,date unknown,3,3,0,0,g,n,i
Guillermo Paz,1979,,date unknown,7,7,5,20,g,n,i
Carlos Ramallo,1979,,date unknown,3,3,3,12,g,n,i
Carlos Sainz Trapaga,1979,Prop,date unknown,3,2,0,0,g,n,i
Guillermo Sanguinetti,1979,Fly-half,date unknown,4,4,3,31,g,n,i
Martin Garcia Laborde,1979,,date unknown,2,2,0,0,g,n,i
Carlos Jacobi,1979,,date unknown,2,2,0,0,g,n,i
Mario Negri,1979,No. 8,date unknown,3,3,2,8,g,n,i
Alejandro Puccio,1979,Wing,date unknown,5,4,3,12,g,n,i
Jaime Sartori,1979,,date unknown,3,3,3,12,g,n,i
Marcelo Dip,1979,,date unknown,2,2,1,40,g,n,i
Fernando Morel,1979,Prop,1957,23,10,0,0,Algérie الجزائر,Sétif - سطيف‎,Daïra Amoucha
Daniel Baetti,1980,Scrum-half,circa 1956,19,10,4,112,Perú,Tacna,Candarave
Juan Pablo Piccardo,1980,Centre,circa 1959,6,3,1,28,Perú,Tacna,Candarave
Jorge Allen,1980,Flanker,Vicente Lopez,29,15,1,4,Argentina,BA,Partido de Vicente López
Jose Palma,1981,Wing,date unknown,9,4,2,8,g,n,i
