Kenichi Takayanagi,2001,Prop,Osaka,1,1,0,0
Yutaka Tsujimoto,2001,Hooker,Osaka,1,1,0,0
Shinichi Tsukita,2001,Scrum-half,Fukuoka,9,5,0,9
Lautangi Vatuvei,2001,Lock,1977,23,11,9,45
Masahito Yamamoto,2001,Prop,Aichi,26,8,1,5
Akihito Kato,2001,Hooker,Akita,3,2,0,0
Hajime Kiso,2001,"Lock, Back-row",Osaka,32,12,0,0
Kazunaka Motoyoshi,2001,Prop,Kanagawa,1,1,0,0
Yuya Saito,2001,No. 8,Tokyo,14,7,4,20
Eiji Yamamoto,2001,No. 8,Fukuoka,3,0,0,0
Hirotoki Onozawa,2001,Wing,Shizuoka,81,41,55,275
Jun Akune,2001,Lock,1977,2,1,0,0
Ryo Yamamura,2001,Prop,Saga,40,14,1,5
Hideyuki Yoshida,2001,"Fly-half, Fullback",Gunma,16,7,1,5
Yuichi Hisadomi,2002,Prop,Saga,21,9,1,5
Andy Miller,2002,Fly-half,Te Puke,10,6,6,70
Takuro Miuchi,2002,Back-row,Fukuoka,48,20,7,35
Adam Parker,2002,Lock,Christchurch,18,6,2,10
Dean Anglesey,2002,Flanker,1969,3,2,2,10
Tsuyoshi Kinoshita,2002,Lock,Hyogo,2,0,1,5
Takashi Yoshida,2002,"Fullback, Wing",Nagasaki,4,1,3,15
Masahiro Shichinohe,2002,Hooker,Iwate,2,1,0,0
Takamasa Sawaguchi,2002,Lock,Ibaraki,1,0,0,0
Tetsuya Watanabe,2002,Centre,Saitama,1,0,1,5
Dai Katsuno,2002,Centre,Nagano,1,0,0,0
Kenji Shomen,2002,"Fullback, Fly-half",Osaka,2,1,0,0
Ken Tsukagoshi,2002,Hooker,Saitama,9,3,0,0
George Konia,2003,Centre,Putaruru,6,0,2,10
Yohei Shinomiya,2003,Wing,Kanagawa,3,1,2,10
Reuben Parkinson,2003,Centre,Opotiki,10,1,0,0
Ryota Asano Inose,2003,Flanker,Chiba,22,10,0,0
Hiroki Matsuo,2003,Hooker,Fukuoka,5,1,0,0
Takashi Tsuji,2003,Scrum-half,Ibaraki,7,3,0,0
Hiroaki Ito,2004,Fly-half,Tokyo,2,1,0,4
Takanori Kumagae,2004,Lock,Fukuoka,26,9,1,5
Yuji Matsubara,2004,Hooker,Osaka,23,9,2,10
Masatoshi Mukoyama,2004,Centre,Kumamoto,6,1,2,10
