Dickie David,1907,Scrum-half,1,1,0,0,0,0,Cardiff,United Kingdom,Wales,Cardiff,Missing
Ponty Jones,1907,Wing,1,1,0,0,1,3,Pontypool,United Kingdom,NP4,Wales,Monmouthshire
Tommy Vile,1904,Scrum-half,11,6,5,0,0,0,Newport,United Kingdom,NP,Wales,Monmouthshire
George Hayward,1908,Forward,5,5,0,0,0,0,?,g,n,i,s
Philip Hopkins,1908,Wing,4,3,1,0,3,9,Pontardawe,United Kingdom,Wales,Neath Port Talbot,Pontardawe
Jack Jones,1908,Centre,20,12,7,1,7,25,Pontypool,United Kingdom,NP4,Wales,Monmouthshire
Ivor Morgan,1908,Flanker,13,12,1,0,6,18,Haverfordwest,United Kingdom,Wales,Pembrokeshire,Haverfordwest
Phil Waller,1908,Forward,9,7,2,0,0,0,Bath,United Kingdom,BA1,England,South West England
Jack Bancroft,1909,Fullback,18,14,4,0,0,88,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Jake Blackmore,1909,Forward,1,1,0,0,0,0,Bedwellty,United Kingdom,Wales,Monmouthshire,Bedwellty
Mel Baker,1909,Wing,4,3,1,0,4,12,Newport,United Kingdom,NP,Wales,Monmouthshire
Thomas Lloyd,1909,Forward,7,6,1,0,0,0,Neath,United Kingdom,Wales,West Glamorgan,Neath
Rees Thomas,1909,Forward,8,5,3,0,1,3,Caldicot,United Kingdom,NP26 4,Wales,Monmouthshire
Ben Gronow,1910,Forward,4,3,1,0,1,3,Bridgend,United Kingdom,Wales,Bridgend,Missing
Joe Pullman,1910,Forward,1,1,0,0,0,0,Cardiff,United Kingdom,Wales,Cardiff,Missing
Harry Jarman,1910,Forward,7,4,3,0,0,0,Talywain,United Kingdom,Wales,Torfaen,Varteg
Joe Pugsley,1910,Hooker,7,6,1,0,2,6,Swansea,United Kingdom,Wales,West Glamorgan,Swansea
Ernie Jenkins,1910,Flanker,2,2,0,0,0,0,Upper Cwmbran,United Kingdom,NP44,Wales,Torfaen
Willie Morgan,1908,Halfback,3,1,1,1,0,0,Sketty,United Kingdom,Wales,Swansea,Sketty
Billy Spiller,1910,Centre,10,7,3,0,4,16,Cardiff,United Kingdom,Wales,Cardiff,Missing
Louis Dyke,1910,Centre,4,4,0,0,1,7,Cardiff,United Kingdom,Wales,Cardiff,Missing
Fred Birt,1911,Centre,7,3,4,0,0,7,Newport,United Kingdom,NP,Wales,Monmouthshire
Percy Coldrick,1911,Lock,6,5,1,0,0,0,Caerleon,United Kingdom,Wales,Newport,Caerleon
Bill Perry,1911,Lock,1,1,0,0,0,0,Neath,United Kingdom,Wales,West Glamorgan,Neath
Jim Birch,1911,Prop,2,2,0,0,0,0,Nthampton,g,n,i,s
William Evans,1911,Forward,1,1,0,0,0,0,Nantyglo,United Kingdom,Wales,Blaenau Gwent,Nantyglo
Ewan Davies,1912,Wing,2,1,1,0,2,6,Cardiff,United Kingdom,Wales,Cardiff,Missing
Howell Davies,1912,Hooker,2,1,1,0,0,0,Skewen,United Kingdom,Wales,Neath Port Talbot,Skewen
Clem Lewis,1912,Fly-half,11,7,4,0,3,19,Bridgend,United Kingdom,Wales,Bridgend,Missing
Glyn Stephens,1912,Prop,10,5,5,0,0,0,Neath,United Kingdom,Wales,West Glamorgan,Neath
Len Trump,1912,Prop,4,2,2,0,0,0,Newport,United Kingdom,NP,Wales,Monmouthshire
Harry Uzzell,1912,Hooker,15,11,4,0,2,6,Shirehampton,United Kingdom,BS11 0,England,South West England
