Graeme Bachop,885,1989,Scrum-half,39,28,10,1,4,18,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Craig Innes,901,1989,Centre,17,14,3,0,6,24,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,NewZealand
Ian Jones,902,1990,Lock,79,59,18,2,9,42,Whangarei,New Zealand/Aotearoa,Northland,Whangarei District,Whangarei,NewZealand
Walter Little,898,1990,Five-eighth,50,37,12,1,9,44,Tokoroa,New Zealand/Aotearoa,Waikato,South Waikato District,Tokoroa,NewZealand
Kevin Schuler,904,1990,Flanker,4,3,1,0,0,0,Te Aroha,New Zealand/Aotearoa,Waikato,Matamata Piako District,Te Aroha,NewZealand
Paul Henderson,897,1991,No. 8,7,6,1,0,2,9,Bluff,New Zealand/Aotearoa,Southland,Invercargill City,Bluff,NewZealand
John Timu,905,1991,Fullback,26,16,9,1,7,31,Dannevirke,New Zealand/Aotearoa,Manawatu-Wanganui,Tararua District,Dannevirke,NewZealand
Mark Carter,912,1991,Flanker,7,5,2,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Jon Preston,913,1991,Scrum-half,10,9,1,0,1,34,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Graham Purvis,899,1991,Prop,2,2,0,0,1,4,Waihi,New Zealand/Aotearoa,Waikato,Hauraki District,Waihi,NewZealand
Inga Tuigamala,900,1991,"Wing, Centre",41,27,14,0,8,36,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Jason Hewett,914,1991,Scrum-half,1,1,0,0,1,4,Clyde,United States of America,94520,California,Contra Costa County,NewZealand
Shayne Philpott,895,1991,Fullback,2,2,0,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Frank Bunce,915,1991,Centre,59,44,13,2,21,100,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Mark Cooksley,916,1992,Lock,11,5,6,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Richard Turner,917,1992,Flanker,2,1,1,0,1,4,Napier,New Zealand/Aotearoa,Hawke's Bay,Napier City,Napier,NewZealand
Arran Pene,918,1992,No. 8,15,9,6,0,4,16,Hamilton,Canada,Ontario,Hamilton,Missing,NewZealand
Eroni Clarke,919,1992,Five-eighth,10,6,4,0,6,25,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Jamie Joseph,920,1992,Flanker,29,21,8,0,3,15,Blenheim,New Zealand/Aotearoa,Marlborough,Blenheim,Missing,NewZealand
Blair Larsen,921,1992,Flanker,17,12,4,1,1,4,Northshore,Canada,Ontario,Northshore,Missing,NewZealand
Ant Strachan,922,1992,Scrum-half,11,8,3,0,2,8,Te Awamutu,New Zealand/Aotearoa,Waikato,Waipa District,Te Awamutu,NewZealand
Graham Dowd,923,1992,Prop,1,1,0,0,0,0,Takapuna,New Zealand/Aotearoa,Auckland,Devonport-Takapuna,Takapuna,NewZealand
Robin Brooke,924,1992,Lock,62,47,13,2,4,20,Warkworth,New Zealand/Aotearoa,Auckland,Rodney,Warkworth,NewZealand
Olo Brown,910,1992,Prop,56,40,14,2,4,20,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Matthew Cooper,887,1992,Five-eighth,8,6,2,0,2,55,Gisborne,New Zealand/Aotearoa,Gisborne,Missing,Missing,NewZealand
Craig Dowd,931,1993,Prop,60,47,13,0,2,10,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Lee Stensness,932,1993,"Centre, Five-eighth",8,8,0,0,3,15,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Bull Allen,933,1993,Prop,8,7,0,1,1,5,Stratford,United Kingdom,England,West Midlands,Warwickshire,NewZealand
Marc Ellis,926,1993,Wing,8,6,2,0,11,55,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Stu Forster,934,1993,Scrum-half,6,2,4,0,0,0,Pahiatua,New Zealand/Aotearoa,Manawatu-Wanganui,Tararua District,Pahiatua,NewZealand
Steve Gordon,896,1993,Lock,2,1,1,0,0,0,Te Awamutu,New Zealand/Aotearoa,Waikato,Waipa District,Te Awamutu,NewZealand
Jeff Wilson,935,1993,Wing,60,45,14,1,44,234,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,NewZealand
Jonah Lomu,941,1994,Wing,63,44,17,2,37,185,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Simon Mannix,908,1994,Fly-half,1,0,1,0,0,0,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Stephen Bachop,925,1991,Fly-half,23,12,10,1,4,64,Lyttelton,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Shane Howarth,939,1994,"Fly-half, Fullback",23,14,8,1,5,77,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Alama Ieremia,942,1992,Five-eighth,35,27,7,1,5,25,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Josh Kronfeld,943,1995,Flanker,54,42,11,1,14,70,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Andrew Mehrtens,944,1995,Fly-half,70,49,19,2,7,967,Durban,South Africa,KwaZulu-Natal,eThekwini Metropolitan Municipality,Durban,NewZealand
Glen Osborne,945,1995,Fullback,19,16,3,0,11,55,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,NewZealand
Norm Hewitt,938,1995,Hooker,9,8,0,1,0,0,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Eric Rush,927,1995,Wing,9,8,1,0,5,25,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Simon Culhane,946,1995,Fly-half,6,5,1,0,1,114,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,NewZealand
Liam Barry,936,1995,Flanker,1,1,0,0,0,0,Takapuna,New Zealand/Aotearoa,Auckland,Devonport-Takapuna,Takapuna,NewZealand
Justin Marshall,948,1995,Scrum-half,81,61,19,1,24,120,Mataura,New Zealand/Aotearoa,Southland,Gore District,Mataura,NewZealand
Christian Cullen,952,1996,Fullback,58,42,14,2,46,236,Paraparaumu,New Zealand/Aotearoa,Wellington,Kapiti Coast District,Paraparaumu,NewZealand
Scott McLeod,953,1996,Centre,10,7,2,1,1,5,S Brisbane,Australia,4101,Queensland,Brisbane,NewZealand
Adrian Cashmore,954,1996,Fullback,2,2,0,0,0,0,Tokoroa,New Zealand/Aotearoa,Waikato,South Waikato District,Tokoroa,NewZealand
Andrew Blowers,956,1996,Back-row,11,10,1,0,0,0,Otahuhu,New Zealand/Aotearoa,Auckland,Mangere-Otahuhu,Å‘tóÅhuhu,NewZealand
Glenn Taylor,930,1996,Flanker,1,0,1,0,0,0,Whangarei,New Zealand/Aotearoa,Northland,Whangarei District,Whangarei,NewZealand
Taine Randell,949,1997,Back-row,51,35,14,2,12,60,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Tana Umaga,961,1997,"Wing, Centre",74,59,14,1,36,180,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Anton Oliver,960,1997,Hooker,59,42,17,0,3,15,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,NewZealand
Charles Riechelmann,962,1997,Flanker,6,5,0,1,1,5,Nuku'alofa,Tonga,Tongatapu,Vahe Kolofo'ou,Nuku'alofa,NewZealand
Junior Tonu'u,957,1992,Scrum-half,9,7,2,0,1,5,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Carlos Spencer,951,1997,"Fullback, Fly-half",35,27,7,1,14,291,Levin,New Zealand/Aotearoa,Manawatu-Wanganui,Horowhenua District,Levin,NewZealand
Mark Mayerhofler,969,1998,Centre,6,2,4,0,2,10,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Todd Blackadder,947,1998,"Lock, Flanker",12,9,3,0,1,5,Rangiora,New Zealand/Aotearoa,Canterbury,Waimakariri District,Rangiora,NewZealand
Mark Robinson,965,1998,Scrum-half,3,3,0,0,1,5,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Caleb Ralph,970,1998,"Centre, Wing",14,12,2,0,8,40,Rotorua,New Zealand/Aotearoa,Bay of Plenty,Rotorua District,Rotorua,NewZealand
Carl Hoeft,971,1998,Prop,30,20,10,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Isitolo Maka,972,1998,No. 8,4,1,3,0,1,5,Longoteme,Tonga,Tongatapu,Vahe Vaini,Longoteme,NewZealand
Joeli Vidiri,973,1994,Wing,9,2,7,0,6,30,Nausori Highland,g,n,i,s,NewZealand
Scott Robertson,974,1998,No. 8,23,17,6,0,4,20,Tauranga,New Zealand/Aotearoa,Bay of Plenty,Tauranga City,Tauranga,NewZealand
Royce Willis,975,1998,Lock,12,7,5,0,0,0,Tokoroa,New Zealand/Aotearoa,Waikato,South Waikato District,Tokoroa,NewZealand
Norm Berryman,976,1998,Centre,1,0,1,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Kees Meeuws,977,1998,Prop,42,31,10,1,10,50,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Xavier Rush,978,1998,No. 8,8,5,3,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Tony Brown,980,1999,Fly-half,18,15,3,0,5,171,Blenheim,New Zealand/Aotearoa,Marlborough,Blenheim,Missing,NewZealand
Daryl Gibson,985,1999,Centre,19,15,4,0,1,5,Lumsden,New Zealand/Aotearoa,Southland,Lumsden,Missing,NewZealand
Norm Maxwell,986,1999,Lock,36,28,8,0,5,25,Rawene,New Zealand/Aotearoa,Northland,Far North District,Rawene,NewZealand
Dylan Mika,982,1994,Back-row,9,6,3,0,1,5,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Greg Feek,987,1999,Prop,10,9,1,0,0,0,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,NewZealand
Byron Kelleher,983,1999,Scrum-half,57,46,11,0,8,40,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Pita Alatini,979,1995,Centre,18,13,5,0,6,30,Nuku'alofa,Tonga,Tongatapu,Vahe Kolofo'ou,Nuku'alofa,NewZealand
Mark Hammett,984,1999,Hooker,29,25,4,0,3,15,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Reuben Thorne,988,1999,"Flanker, Lock",50,42,8,0,5,25,Burwood,Australia,Burwood,Missing,Missing,NewZealand
Rhys Duggan,989,1999,Scrum-half,1,1,0,0,0,0,Rotorua,New Zealand/Aotearoa,Bay of Plenty,Rotorua District,Rotorua,NewZealand
Troy Flavell,990,2000,Lock,22,17,5,0,6,30,Otahuhu,New Zealand/Aotearoa,Auckland,Mangere-Otahuhu,Å‘tóÅhuhu,NewZealand
Greg Somerville,991,2000,Prop,66,55,11,0,1,5,Wairoa,New Zealand/Aotearoa,Hawke's Bay,Wairoa District,Wairoa,NewZealand
Doug Howlett,992,2000,Wing,62,51,10,1,49,245,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Filo Tiatia,993,2000,"Back-row, Lock",2,2,0,0,2,10,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Ron Cribb,994,2000,No. 8,15,10,5,0,4,20,Wanganui,New Zealand/Aotearoa,Manawatu-Wanganui,Wanganui District,Whanganui,NewZealand
Leon MacDonald,995,2000,Fly-half,56,48,8,0,14,141,Blenheim,New Zealand/Aotearoa,Marlborough,Blenheim,Missing,NewZealand
Mark Robinson,996,2000,Centre,9,7,1,1,1,5,Stratford,United Kingdom,England,West Midlands,Warwickshire,NewZealand
Gordon Slater,968,2000,Prop,3,2,1,0,1,5,New Plymouth,New Zealand/Aotearoa,Taranaki,New Plymouth District,New Plymouth,NewZealand
Bruce Reihana,997,2000,Fullback,2,1,1,0,2,10,Thames,New Zealand/Aotearoa,Waikato,Thames Coromandel District,Thames,NewZealand
Jason O'Halloran,998,2000,Five-eighth,1,1,0,0,0,0,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Marty Holah,999,2001,Flanker,36,27,8,1,3,15,Hamilton,Canada,Ontario,Hamilton,Missing,NewZealand
Carl Hayman,1000,2001,Prop,45,36,8,1,2,10,Opunake,New Zealand/Aotearoa,Taranaki,South Taranaki District,Opunake,NewZealand
Mark Ranby,1001,2001,Centre,1,1,0,0,0,0,Putaruhu,g,n,i,s,NewZealand
Jerry Collins,1002,2001,Flanker,48,42,6,0,5,25,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Chris Jack,1003,2001,Lock,67,57,10,0,5,25,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Richie McCaw,1014,2001,Flanker,137,121,14,2,25,125,Oamaru,New Zealand/Aotearoa,Otago,Waitaki District,Oamaru,NewZealand
Aaron Mauger,1013,2001,Centre,45,39,6,0,13,90,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Dave Hewett,1005,2001,Prop,22,19,3,0,2,10,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Ben Blair,1004,2001,Fullback,4,3,1,0,0,4,Westport,United States of America,Connecticut,Fairfield County,Westport,NewZealand
Dion Waller,1011,2001,Lock,1,1,0,0,0,0,Turangi,New Zealand/Aotearoa,Waikato,Taupo District,Turangi,NewZealand
Joe McDonnell,1015,2002,Prop,8,5,2,1,1,5,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Simon Maling,1007,2002,Lock,11,9,2,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Tom Willis,1012,2002,Hooker,5,4,1,0,0,0,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Sam Harding,1016,2002,Flanker,1,1,0,0,0,0,Subiaco,Italia,LAZ,Roma Capitale,Subiaco,NewZealand
Sam Broomhall,1017,2002,Back-row,4,2,1,1,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Steve Devine,1018,2002,Scrum-half,10,8,2,0,0,0,NSW,Australia,New South Wales,Missing,Missing,NewZealand
Andrew Hore,1019,2002,Hooker,83,70,11,2,8,40,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Keith Lowen,1020,2002,Centre,1,0,1,0,0,0,Huntly,United Kingdom,Scotland,Aberdeenshire,Huntly,NewZealand
Keith Robinson,1021,2002,Lock,12,9,2,1,0,0,Te Aroha,New Zealand/Aotearoa,Waikato,Matamata Piako District,Te Aroha,NewZealand
Ali Williams,1022,2002,Lock,77,65,11,1,7,35,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Danny Lee,1023,2002,Scrum-half,2,0,1,1,1,5,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Brad Mika,1024,2002,Back-row,3,1,1,1,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Dan Braid,1027,2002,Flanker,6,5,1,0,1,5,Tauranga,New Zealand/Aotearoa,Bay of Plenty,Tauranga City,Tauranga,NewZealand
Regan King,1029,2002,Centre,1,1,0,0,1,5,Cambridge,United Kingdom,England,East of England,Cambridgeshire,NewZealand
Keven Mealamu,1026,2002,Hooker,123,105,16,2,12,60,Tokoroa,New Zealand/Aotearoa,Waikato,South Waikato District,Tokoroa,NewZealand
Rodney So'oialo,1028,2002,Back-row,62,53,9,0,6,30,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Tony Woodcock,1025,2002,Prop,110,95,14,1,9,45,Helensville,New Zealand/Aotearoa,Auckland,Rodney,Helensville,NewZealand
Paul Steinmetz,1030,2002,Centre,1,1,0,0,0,0,Paraparaumu,New Zealand/Aotearoa,Wellington,Kapiti Coast District,Paraparaumu,NewZealand
Ma'a Nonu,1031,2003,Centre,94,82,10,2,26,130,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Joe Rokocoko,1032,2003,Centre,68,55,13,0,46,230,Nadi,Viti,Nadi,Missing,Missing,NewZealand
Mils Muliaina,1033,2003,Fullback,100,84,16,0,34,170,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Dan Carter,1034,2003,Fly-half,102,90,11,1,29,1457,Leeston,New Zealand/Aotearoa,Canterbury,Selwyn District,Leeston,NewZealand
Brad Thorn,1035,2003,Lock,59,51,8,0,4,20,Mosgiel,New Zealand/Aotearoa,Otago,Dunedin City,Mosgiel,NewZealand
Corey Flynn,1036,2003,Hooker,15,15,0,0,3,15,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,NewZealand
Ben Atiga,1037,2003,Centre,1,1,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Jono Gibbes,1038,2004,"Flanker, Lock",8,6,2,0,0,0,Henderson,United States of America,Illinois,Henderson County,Missing,NewZealand
Nick Evans,1039,2004,Fly-half,16,15,1,0,5,103,Takapuna,New Zealand/Aotearoa,Auckland,Devonport-Takapuna,Takapuna,NewZealand
Sam Tuitupou,1040,2004,Centre,9,7,2,0,1,5,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Craig Newby,1041,2004,Back-row,3,2,1,0,0,0,Rotorua,New Zealand/Aotearoa,Bay of Plenty,Rotorua District,Rotorua,NewZealand
Mose Tuiali'i,1042,2004,Back-row,9,7,2,0,1,5,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Rico Gear,1043,2004,"Wing, Centre",19,16,3,0,11,55,Gisborne,New Zealand/Aotearoa,Gisborne,Missing,Missing,NewZealand
Conrad Smith,1044,2004,Centre,85,76,8,1,25,125,Hawera,New Zealand/Aotearoa,Taranaki,South Taranaki District,Hawera,NewZealand
Saimone Taumoepeau,1045,2004,Prop,3,3,0,0,1,5,Ha'apai,Tonga,Tongatapu,Hunga Ha__apai,Missing,NewZealand
Steven Bates,1047,2004,Back-row,1,1,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Jimmy Cowan,1046,2004,Scrum-half,51,44,7,0,7,35,Gore,New Zealand/Aotearoa,Southland,Gore District,Gore,NewZealand
Casey Laulala,1048,2004,Centre,2,2,0,0,0,0,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Piri Weepu,1049,2004,Scrum-half,71,62,8,1,7,103,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
James Ryan,1051,2005,Lock,9,9,0,0,0,0,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Sitiveni Sivivatu,1052,2004,Wing,48,37,11,0,33,165,Suva,Viti,Central,Suva,Missing,NewZealand
Derren Witcombe,1053,2005,Hooker,5,4,1,0,0,0,Tasmania,Australia,Tasmania,Missing,Missing,NewZealand
Sosene Anesi,1054,2005,"Wing, Fullback",1,1,0,0,0,0,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Campbell Johnstone,1056,2005,Prop,3,3,0,0,0,0,Waipukarau,g,n,i,s,NewZealand
Sione Lauaki,1055,2004,No. 8,20,15,5,0,6,30,Ha'apai,Tonga,Tongatapu,Hunga Ha__apai,Missing,NewZealand
Luke McAlister,1057,2005,Fly-half,30,24,6,0,7,153,Waitara,New Zealand/Aotearoa,Taranaki,New Plymouth District,Waitara,NewZealand
Kevin Senio,1058,2005,Scrum-half,1,1,0,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Chris Masoe,1059,2005,No. 8,20,18,2,0,3,15,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Neemia Tialata,1060,2005,Prop,43,38,5,0,2,10,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Angus Macdonald,1061,2005,Back-row,2,2,0,0,0,0,Whangarei,New Zealand/Aotearoa,Northland,Whangarei District,Whangarei,NewZealand
John Afoa,1062,2005,Prop,36,28,8,0,1,5,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Jason Eaton,1063,2005,Lock,15,13,2,0,1,5,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Isaia Toeava,1064,2005,"Centre, Fullback",36,30,6,0,8,40,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Clarke Dermody,1065,2006,Prop,3,3,0,0,1,5,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,NewZealand
Greg Rawlinson,1066,2006,Lock,4,4,0,0,0,0,Durban,South Africa,KwaZulu-Natal,eThekwini Metropolitan Municipality,Durban,NewZealand
Jerome Kaino,1050,2006,Back-row,56,47,8,1,9,45,American Samoa,United States of America,American Samoa,Missing,Missing,NewZealand
David Hill,1006,2006,Fly-half,1,1,0,0,0,0,Blenheim,New Zealand/Aotearoa,Marlborough,Blenheim,Missing,NewZealand
Scott Hamilton,1067,2006,"Fullback, Wing",2,2,0,0,1,5,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Andy Ellis,1068,2006,Scrum-half,26,22,4,0,4,20,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Brendon Leonard,1069,2007,Scrum-half,13,11,2,0,2,10,Morrinsville,New Zealand/Aotearoa,Waikato,Matamata Piako District,Morrinsville,NewZealand
Ross Filipo,1070,2007,Flanker,4,3,1,0,0,0,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
John Schwalger,1071,2007,Prop,2,2,0,0,1,5,Western Samoa,United States of America,95503,California,Humboldt County,NewZealand
Anthony Tuitavake,1072,2008,Wing,6,5,1,0,1,5,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Adam Thomson,1073,2008,Flanker,29,24,5,0,6,30,Ashburton,United Kingdom,England,South West England,Devon,NewZealand
Anthony Boric,1074,2008,Lock,24,23,1,0,2,10,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Stephen Donald,1075,2008,Fly-half,23,18,5,0,1,98,Papakura,New Zealand/Aotearoa,Auckland,Papakura,Missing,NewZealand
Richard Kahui,1076,2008,"Wing, Centre",17,15,2,0,10,50,Tokoroa,New Zealand/Aotearoa,Waikato,South Waikato District,Tokoroa,NewZealand
Rudi Wulf,1077,2008,Wing,4,3,1,0,0,0,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Kevin O'Neill,1078,2008,Lock,1,0,1,0,0,0,Te Aroha,New Zealand/Aotearoa,Waikato,Matamata Piako District,Te Aroha,NewZealand
Hosea Gear,1079,2008,Wing,14,12,1,1,6,30,Gisborne,New Zealand/Aotearoa,Gisborne,Missing,Missing,NewZealand
Cory Jane,1080,2008,Wing,53,45,6,2,18,90,Lower Hutt,New Zealand/Aotearoa,Wellington,Lower Hutt City,Lower Hutt,NewZealand
Jamie Mackintosh,1081,2008,Prop,1,1,0,0,0,0,Invercargill,New Zealand/Aotearoa,Southland,Invercargill City,Invercargill,NewZealand
Liam Messam,1082,2008,Flanker,40,35,4,1,6,30,Blenheim,New Zealand/Aotearoa,Marlborough,Blenheim,Missing,NewZealand
Kieran Read,1083,2008,No. 8,72,62,8,2,17,85,Papakura,New Zealand/Aotearoa,Auckland,Papakura,Missing,NewZealand
Isaac Ross,1088,2009,Lock,8,4,4,0,2,10,Ashburton,United Kingdom,England,South West England,Devon,NewZealand
Bryn Evans,1090,2009,Lock,2,1,1,0,0,0,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Tanerau Latimer,1089,2009,Flanker,5,4,1,0,0,0,Te Puke,New Zealand/Aotearoa,Bay of Plenty,Western Bay of Plenty District,Te Puke,NewZealand
Wyatt Crockett,1091,2009,Prop,36,34,1,1,1,5,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Lelia Masaga,1092,2009,Wing,1,1,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Aled de Malmanche,1095,2009,Hooker,5,5,0,0,0,0,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Owen Franks,1094,2009,Prop,67,58,7,2,0,0,Motueka,New Zealand/Aotearoa,Tasman,Motueka,Missing,NewZealand
George Whitelock,1093,2009,Flanker,1,1,0,0,1,5,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Tom Donnelly,1096,2009,Lock,15,14,1,0,0,0,Rotorua,New Zealand/Aotearoa,Bay of Plenty,Rotorua District,Rotorua,NewZealand
Zac Guildford,1097,2009,Wing,10,9,1,0,6,30,Greytown,New Zealand/Aotearoa,Wellington,South Wairarapa District,Greytown,NewZealand
Mike Delany,1098,2009,Fly-half,1,1,0,0,0,0,Rotorua,New Zealand/Aotearoa,Bay of Plenty,Rotorua District,Rotorua,NewZealand
Tamati Ellison,1099,2009,Centre,4,4,0,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Ben Smith,1100,2009,Fullback,38,34,2,2,16,80,Dunedin,New Zealand/Aotearoa,Otago,Dunedin City,Dunedin,NewZealand
Israel Dagg,1101,2010,Fullback,46,42,3,1,14,75,Marton,United Kingdom,England,North West England,Cheshire East,NewZealand
Ben Franks,1084,2010,Prop,41,38,2,1,2,10,VIC,Australia,Victoria,Missing,Missing,NewZealand
Benson Stanley,1102,2010,Centre,3,3,0,0,0,0,NSW,Australia,New South Wales,Missing,Missing,NewZealand
Aaron Cruden,1105,2010,Fly-half,37,34,1,2,5,280,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Victor Vito,1103,2010,Back-row,26,22,3,1,3,15,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Sam Whitelock,1104,2010,Lock,62,55,5,2,4,20,Palmerston North,New Zealand/Aotearoa,Manawatu-Wanganui,Palmerston North City,Palmerston North,NewZealand
Rene Ranger,1106,2010,Centre,6,6,0,0,1,5,Whangarei,New Zealand/Aotearoa,Northland,Whangarei District,Whangarei,NewZealand
Alby Mathewson,1087,2010,Scrum-half,4,3,1,0,0,0,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Colin Slade,1107,2010,Fly-half,17,15,2,0,3,76,Christchurch,New Zealand/Aotearoa,Canterbury,Christchurch City,Christchurch,NewZealand
Sonny Bill Williams,1108,2010,Centre,23,22,1,0,8,40,Auckland,New Zealand/Aotearoa,Auckland,Missing,Missing,NewZealand
Hika Elliot,1086,2010,Hooker,3,3,0,0,0,0,Hastings,United Kingdom,England,South East,East Sussex,NewZealand
Jarrad Hoeata,1109,2011,Back-row,3,2,1,0,0,0,Wellington,New Zealand/Aotearoa,Wellington,Wellington City,Wellington,NewZealand
Brodie Retallick,1110,2012,Lock,36,33,1,2,1,5,Rangiora,New Zealand/Aotearoa,Canterbury,Waimakariri District,Rangiora,NewZealand
