Maixent Piquemal,1927,Fullback,9,4,5,0,0,0,Bordeaux,France,33000;33100;33300;33800,France métropolitaine,Aquitaine
Edmond Vellat,1927,Wing,5,2,3,0,5,15,Chambery,France,73000,France métropolitaine,Rhône-Alpes
Robert Houdet,1927,Wing,10,4,6,0,7,21,Paris,France,France métropolitaine,Île-de-France,Paris
Jean Carbonne,1927,Scrum-half,1,0,1,0,0,0,Sorede,France,66690,France métropolitaine,Languedoc-Roussillon
Andre Verger,1927,Fly-half,7,4,3,0,0,8,Limoges,France,87000;87100;87280,France métropolitaine,Limousin
Albert Cazenave,1927,Back-row,5,3,2,0,1,3,Nay,Estados Unidos Mexicanos,Nayarit,Missing,Missing
Jean Galia,1927,"Lock, No. 8",20,9,11,0,3,9,Ille-sur-Tet,France,66130,France métropolitaine,Languedoc-Roussillon
Georges Gerald,1927,"Wing, Centre",17,8,9,0,0,4,Aixe-sur-Vienne,France,87700,France métropolitaine,Limousin
Andre Loury,1927,Prop,6,2,4,0,0,0,Paris,France,France métropolitaine,Île-de-France,Paris
Jean Morere,1927,Prop,4,2,2,0,0,0,Castelnau-Magnoac,France,65230,France métropolitaine,Midi-Pyrénées
Fernand Camicas,1927,Hooker,10,2,8,0,0,0,Tarbes,France,65000,France métropolitaine,Midi-Pyrénées
Paul Descamps,1927,No. 8,1,0,1,0,0,0,Leon,Nicaragua,León,Missing,Missing
Maurice Larrieux,1927,Lock,1,0,1,0,0,0,La Teste,France,64800,France métropolitaine,Aquitaine
Gerald Branca,1928,Back-row,3,0,3,0,0,0,Badens,France,11800,France métropolitaine,Languedoc-Roussillon
Andre Camel,1928,Lock,16,7,9,0,2,6,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,Midi-Pyrénées
Edouard Coulon,1928,Centre,1,0,1,0,0,0,Beziers,France,34500,France métropolitaine,Languedoc-Roussillon
Georges Daudignon,1928,Scrum-half,1,0,1,0,0,0,Le Boucau,France,64340,France métropolitaine,Aquitaine
Henri Haget,1928,"Fly-half, Centre",2,1,1,0,1,6,Biarritz,France,64200,France métropolitaine,Aquitaine
Louis Magnol,1928,Fullback,4,0,4,0,0,0,Foix,France,09000,France métropolitaine,Midi-Pyrénées
Raoul Bonamy,1928,Flanker,2,0,2,0,1,3,Saint-Jean-d'Angely,France,17400,France métropolitaine,Poitou-Charentes
Louis Pellissier,1928,Fullback,5,2,3,0,0,0,San Fernando,Philippines,Mimaropa,Romblon,San Fernando
Georges Vaills,1928,Hooker,2,1,1,0,0,0,Palau-del-Vidre,France,66690,France métropolitaine,Languedoc-Roussillon
